Cluster	ID
SEE74489.1	SED66670.1
SEE74489.1	MDD8021607.1
SEE74489.1	MBT6256496.1
SEE74489.1	WP_281467585.1
SEE74489.1	HIA60812.1
SEE74489.1	WP_256114711.1
SEE74489.1	WP_284165837.1
SEE74489.1	MDB5523976.1
SEE74489.1	MBU3959338.1
SEE74489.1	WP_064332821.1
SEE74489.1	MBL8790142.1
SEE74489.1	KAB2955623.1
SEE74489.1	WP_272791141.1
SEE74489.1	WP_129411246.1
SEE74489.1	WP_069062467.1
SEE74489.1	NWJ90781.1
SEE74489.1	WP_198834898.1
SEE74489.1	WP_244766194.1
SEE74489.1	WP_245414573.1
SEE74489.1	MBN9136513.1
SEE74489.1	WP_239367279.1
SEE74489.1	WP_149249736.1
SEE74489.1	MBL6602716.1
SEE74489.1	WP_068292379.1
SEE74489.1	WP_209432013.1
SEE74489.1	OYU37925.1
SEE74489.1	WP_295464427.1
SEE74489.1	MCE2747524.1
SEE74489.1	WP_291334618.1
SEE74489.1	WP_013651478.1
SEE74489.1	MCX7348045.1
SEE74489.1	EKD61716.1
SEE74489.1	MBK6466390.1
SEE74489.1	WP_227252198.1
SEE74489.1	WP_290546764.1
SEE74489.1	MCA3452007.1
SEE74489.1	WP_290541889.1
SEE74489.1	HHZ10322.1
SEE74489.1	WP_240784204.1
SEE74489.1	MCA3437569.1
SEE74489.1	WP_202662315.1
SEE74489.1	WP_054004506.1
SEE74489.1	MBS3978229.1
SEE74489.1	MCX7643904.1
SEE74489.1	MCA3454403.1
SEE74489.1	MCA3487023.1
SEE74489.1	THD82739.1
SEE74489.1	WP_166401446.1
SEE74489.1	KAF0175246.1
SEE74489.1	WP_246020402.1
SEE74489.1	OYU16827.1
SEE74489.1	WP_230426376.1
SEE74489.1	MCA3446695.1
SEE74489.1	MCE2738821.1
SEE74489.1	WP_227644553.1
SEE74489.1	WP_010954372.1
SEE74489.1	WP_060495084.1
SEE74489.1	WP_012052132.1
SEE74489.1	WP_029615632.1
SEE74489.1	WP_289711592.1
SEE74489.1	WP_274144459.1
SEE74489.1	WP_143493735.1
SEE74489.1	WP_054889562.1
SEE74489.1	WP_014753370.1
SEE74489.1	WP_129933014.1
SEE74489.1	WP_108190411.1
SEE74489.1	WP_198748218.1
SEE74489.1	WP_190869175.1
SEE74489.1	WP_064493382.1
SEE74489.1	WP_033725242.1
SEE74489.1	WP_029380668.1
SEE74489.1	WP_070095870.1
SEE74489.1	WP_180689845.1
SEE74489.1	WP_033726890.1
SEE74489.1	WP_221100443.1
SEE74489.1	WP_047603836.1
SEE74489.1	WP_267954581.1
SEE74489.1	HDS0929850.1
SEE74489.1	WP_070383965.1
SEE74489.1	HBK50472.1
SEE74489.1	WP_041166955.1
SEE74489.1	WP_026031822.1
SEE74489.1	WP_258651738.1
SEE74489.1	WP_060494054.1
SEE74489.1	WP_201207640.1
SEE74489.1	WP_198749828.1
SEE74489.1	WP_027614937.1
SEE74489.1	MCE7764043.1
SEE74489.1	WP_012272058.1
SEE74489.1	WP_110742348.1
SEE74489.1	WP_063423816.1
SEE74489.1	WP_138737119.1
SEE74489.1	WP_132840481.1
SEE74489.1	WP_016499404.1
SEE74489.1	WP_269807087.1
SEE74489.1	WP_025752526.1
SEE74489.1	WP_269805971.1
SEE74489.1	WP_284356154.1
SEE74489.1	WP_084296861.1
SEE74489.1	AJQ47407.1
SEE74489.1	WP_197899046.1
SEE74489.1	EKT4462779.1
SEE74489.1	WP_156858814.1
SEE74489.1	WP_049277470.1
SEE74489.1	WP_043202312.1
SEE74489.1	WP_282489633.1
SEE74489.1	WP_172228061.1
SEE74489.1	WP_027608926.1
SEE74489.1	WP_061204119.1
SEE74489.1	WP_060496957.1
SEE74489.1	WP_172285925.1
SEE74489.1	EKT4484259.1
SEE74489.1	WP_104834629.1
SEE74489.1	WP_056801119.1
SEE74489.1	WP_232014152.1
SEE74489.1	WP_258704034.1
SEE74489.1	WP_283236619.1
SEE74489.1	WP_014860992.1
SEE74489.1	WP_017148299.1
SEE74489.1	MCO1619321.1
SEE74489.1	WP_085272975.1
SEE74489.1	WP_004577019.1
SEE74489.1	WP_231114317.1
SEE74489.1	EMR48929.1
SEE74489.1	ATP50034.1
SEE74489.1	WP_027593512.1
SEE74489.1	WP_186703547.1
SEE74489.1	WP_275744879.1
SEE74489.1	ATP45313.1
SEE74489.1	MCE5979120.1
SEE74489.1	WP_186680119.1
SEE74489.1	HDS1820106.1
SEE74489.1	WP_264313528.1
SEE74489.1	ADR59915.1
SEE74489.1	WP_033697507.1
SEE74489.1	WP_274100206.1
SEE74489.1	WP_019436994.1
SEE74489.1	WP_084313232.1
SEE74489.1	WP_047583749.1
SEE74489.1	WP_108241191.1
SEE74489.1	WP_186660346.1
SEE74489.1	UVL81287.1
SEE74489.1	WP_031690354.1
SEE74489.1	WP_258714774.1
SEE74489.1	WP_108240873.1
SEE74489.1	WP_279577227.1
SEE74489.1	MCE0938905.1
SEE74489.1	WP_231118583.1
SEE74489.1	WP_016713925.1
SEE74489.1	WP_207884102.1
SEE74489.1	MCJ7850507.1
SEE74489.1	MCE1017390.1
SEE74489.1	MCE1002215.1
SEE74489.1	WP_176513039.1
SEE74489.1	WP_230685730.1
SEE74489.1	MCE0878020.1
SEE74489.1	WP_275094619.1
SEE74489.1	WP_008090900.1
SEE74489.1	WP_280323864.1
SEE74489.1	WP_280291135.1
SEE74489.1	BBH46539.1
SEE74489.1	WP_263970262.1
SEE74489.1	WP_286914985.1
SEE74489.1	WP_043252425.1
SEE74489.1	WP_090261473.1
SEE74489.1	USS57908.1
SEE74489.1	WP_263970699.1
SEE74489.1	WP_069081857.1
SEE74489.1	WP_263970431.1
SEE74489.1	WP_215374557.1
SEE74489.1	WP_241380952.1
SEE74489.1	WP_256676189.1
SEE74489.1	UVL06519.1
SEE74489.1	WP_236079311.1
SEE74489.1	WP_240431982.1
SEE74489.1	WP_275611959.1
SEE74489.1	MCO6058440.1
SEE74489.1	WP_090310087.1
SEE74489.1	WP_201485644.1
SEE74489.1	WP_136488722.1
SEE74489.1	WP_256014523.1
SEE74489.1	WP_236658416.1
SEE74489.1	WP_264758932.1
SEE74489.1	WP_090347326.1
SEE74489.1	WP_070091853.1
SEE74489.1	WP_090504985.1
SEE74489.1	OHC47679.1
SEE74489.1	WP_172152250.1
SEE74489.1	WP_147170400.1
SEE74489.1	WP_079201260.1
SEE74489.1	WP_024075427.1
SEE74489.1	WP_166593081.1
SEE74489.1	WP_182340539.1
SEE74489.1	WP_167810392.1
SEE74489.1	WP_128724051.1
SEE74489.1	UFQ99321.1
SEE74489.1	WP_023048099.1
SEE74489.1	WP_189396248.1
SEE74489.1	WP_065760557.1
SEE74489.1	WP_033902868.1
SEE74489.1	WJM95630.1
SEE74489.1	WP_023628648.1
SEE74489.1	WP_102051483.1
SEE74489.1	WP_099775123.1
SEE74489.1	WP_134230654.1
SEE74489.1	MBI7544810.1
SEE74489.1	WP_289638795.1
SEE74489.1	WP_126576098.1
SEE74489.1	WP_060692511.1
SEE74489.1	MBT9570219.1
SEE74489.1	HCP56573.1
SEE74489.1	WP_166567115.1
SEE74489.1	WP_020800836.1
SEE74489.1	WP_033042672.1
SEE74489.1	WP_023662937.1
SEE74489.1	WP_095168703.1
SEE74489.1	WP_159996273.1
SEE74489.1	WP_175378881.1
SEE74489.1	WP_046817502.1
SEE74489.1	NBB63743.1
SEE74489.1	MAL92087.1
SEE74489.1	WP_077186088.1
SEE74489.1	WP_110962264.1
SEE74489.1	MCM2331204.1
SEE74489.1	WP_110752918.1
SEE74489.1	WP_224533096.1
SEE74489.1	WP_168757892.1
SEE74489.1	WP_154848094.1
SEE74489.1	WP_130207233.1
SEE74489.1	WP_218436620.1
SEE74489.1	WP_150802917.1
SEE74489.1	WP_162440726.1
SEE74489.1	MBH2031584.1
SEE74489.1	WP_300730982.1
SEE74489.1	WP_180207020.1
SEE74489.1	WP_047530092.1
SEE74489.1	WP_262171717.1
SEE74489.1	MCL8304763.1
SEE74489.1	WP_008064322.1
SEE74489.1	PPA01392.1
SEE74489.1	WP_150796126.1
SEE74489.1	WP_149418768.1
SEE74489.1	WP_103404408.1
SEE74489.1	WP_128326530.1
SEE74489.1	WP_128873162.1
SEE74489.1	WP_138967758.1
SEE74489.1	WP_272880904.1
SEE74489.1	WP_230874308.1
SEE74489.1	UZM16737.1
SEE74489.1	WP_233099511.1
SEE74489.1	WP_230927704.1
SEE74489.1	WAJ88229.1
SEE74489.1	WP_161778689.1
SEE74489.1	WP_025130046.1
SEE74489.1	WP_231567893.1
SEE74489.1	MCK8657623.1
SEE74489.1	WP_103325555.1
SEE74489.1	WP_267924100.1
SEE74489.1	WP_226524977.1
SEE74489.1	WEK23348.1
SEE74489.1	WP_282878148.1
SEE74489.1	MCK8682556.1
SEE74489.1	WP_068588266.1
SEE74489.1	WP_065363909.1
SEE74489.1	WP_047286282.1
SEE74489.1	WP_011061027.1
SEE74489.1	WP_210694223.1
SEE74489.1	WP_263860830.1
SEE74489.1	WP_194238207.1
SEE74489.1	WP_210456750.1
SEE74489.1	KAI2669482.1
SEE74489.1	WP_210712067.1
SEE74489.1	WP_185698672.1
SEE74489.1	WP_277398074.1
SEE74489.1	WP_047336627.1
SEE74489.1	WP_220224289.1
SEE74489.1	WP_258611867.1
SEE74489.1	WP_282739354.1
SEE74489.1	MCF6762449.1
SEE74489.1	WP_302139427.1
SEE74489.1	ATJ81603.1
SEE74489.1	WP_273666611.1
SEE74489.1	WP_251308435.1
SEE74489.1	MCE4053134.1
SEE74489.1	WP_146802387.1
SEE74489.1	URN92311.1
SEE74489.1	WP_233447086.1
SEE74489.1	UVL75760.1
SEE74489.1	WP_198056925.1
SEE74489.1	WP_246881570.1
SEE74489.1	WP_246881918.1
SEE74489.1	UVM14160.1
SEE74489.1	MBR9879164.1
SEE74489.1	WP_253556269.1
SEE74489.1	MBS8269315.1
SEE74489.1	WP_222569048.1
SEE74489.1	WP_108133634.1
SEE74489.1	WP_045991624.1
SEE74489.1	WP_124804721.1
SEE74489.1	MBR9770760.1
SEE74489.1	WP_277278922.1
SEE74489.1	WP_201585429.1
SEE74489.1	WP_051227305.1
SEE74489.1	WP_254579429.1
SEE74489.1	WP_255854350.1
SEE74489.1	WP_027856845.1
SEE74489.1	WP_025515039.1
SEE74489.1	WP_299204024.1
SEE74489.1	WP_205208738.1
SEE74489.1	WP_063491662.1
SEE74489.1	WP_125117645.1
SEE74489.1	UTW04353.1
SEE74489.1	WP_091356868.1
SEE74489.1	WP_282350908.1
SEE74489.1	WP_124924364.1
SEE74489.1	WP_296054884.1
SEE74489.1	MBR9865604.1
SEE74489.1	WP_215950632.1
SEE74489.1	WP_018152337.1
SEE74489.1	WP_241049504.1
SEE74489.1	WP_246302360.1
SEE74489.1	WP_020925675.1
SEE74489.1	WP_233639604.1
SEE74489.1	OZI35362.1
SEE74489.1	WP_256985623.1
SEE74489.1	MDC6164298.1
SEE74489.1	WP_272559115.1
SEE74489.1	WP_175205283.1
SEE74489.1	WP_277354692.1
SEE74489.1	WP_076408246.1
SEE74489.1	WP_258129592.1
SEE74489.1	WP_241118272.1
SEE74489.1	WP_241117321.1
SEE74489.1	WP_094831973.1
SEE74489.1	WP_026383984.1
SEE74489.1	WP_233437010.1
SEE74489.1	WP_238927470.1
SEE74489.1	WP_085277535.1
SEE74489.1	WP_212313160.1
SEE74489.1	WP_103276254.1
SEE74489.1	WP_184261510.1
SEE74489.1	WP_253339123.1
SEE74489.1	WP_019646534.1
SEE74489.1	WP_241073434.1
SEE74489.1	WP_198486074.1
SEE74489.1	MBP6563019.1
SEE74489.1	WP_104931668.1
SEE74489.1	MBP6563600.1
SEE74489.1	WP_058356733.1
SEE74489.1	WP_174874434.1
SEE74489.1	WP_019959385.1
SEE74489.1	MBP9540719.1
SEE74489.1	WP_230339404.1
SEE74489.1	MBP6551910.1
SEE74489.1	WP_088967982.1
SEE74489.1	WP_197217499.1
SEE74489.1	WP_068326455.1
SEE74489.1	WP_058367775.1
SEE74489.1	WP_271133301.1
SEE74489.1	WP_263242324.1
SEE74489.1	WP_298906779.1
SEE74489.1	WP_201617543.1
SEE74489.1	WP_296176191.1
SEE74489.1	WP_201531676.1
SEE74489.1	WP_183618230.1
SEE74489.1	WP_149489503.1
SEE74489.1	WP_201533738.1
SEE74489.1	WP_281491514.1
SEE74489.1	HJH08729.1
SEE74489.1	WP_149491643.1
SEE74489.1	WP_289050773.1
SEE74489.1	WP_201618441.1
SEE74489.1	WP_238060358.1
SEE74489.1	WP_296245549.1
SEE74489.1	WP_201604177.1
SEE74489.1	WP_060491107.1
SEE74489.1	WP_201553840.1
SEE74489.1	WP_238033934.1
SEE74489.1	WP_077448094.1
SEE74489.1	WP_296236351.1
SEE74489.1	WP_201605704.1
SEE74489.1	WP_201595617.1
SEE74489.1	WP_181210383.1
SEE74489.1	WP_286796934.1
SEE74489.1	WP_201614256.1
SEE74489.1	WP_109589793.1
SEE74489.1	WP_201540757.1
SEE74489.1	WP_290189126.1
SEE74489.1	TSB24614.1
SEE74489.1	WP_100749617.1
SEE74489.1	WP_207969545.1
SEE74489.1	WP_105245789.1
SEE74489.1	WP_201590782.1
SEE74489.1	WP_075100842.1
SEE74489.1	HAV48682.1
SEE74489.1	WP_025916873.1
SEE74489.1	WP_233889925.1
SEE74489.1	WP_107151622.1
SEE74489.1	WP_174901660.1
SEE74489.1	WP_060244754.1
SEE74489.1	WP_091997805.1
SEE74489.1	WP_245005145.1
SEE74489.1	WP_028220931.1
SEE74489.1	WP_015452275.1
SEE74489.1	WP_238466137.1
SEE74489.1	WP_050416072.1
SEE74489.1	MBD5802396.1
SEE74489.1	WP_265090250.1
SEE74489.1	MCY4389995.1
SEE74489.1	WP_201560862.1
SEE74489.1	WP_208009887.1
SEE74489.1	WP_265301568.1
SEE74489.1	WP_043683581.1
SEE74489.1	WP_265664639.1
SEE74489.1	WP_265282705.1
SEE74489.1	WP_265645182.1
SEE74489.1	WP_265705637.1
SEE74489.1	WP_119966129.1
SEE74489.1	WP_042423363.1
SEE74489.1	WP_265287270.1
SEE74489.1	WP_011809287.1
SEE74489.1	WP_265305775.1
SEE74489.1	WP_291455324.1
SEE74489.1	MBU2232889.1
SEE74489.1	WP_143164494.1
SEE74489.1	WP_265685689.1
SEE74489.1	WP_265670816.1
SEE74489.1	WP_136603323.1
SEE74489.1	WP_142861076.1
MBE03857.1	MBR72226.1
MBI2529050.1	WP_282426535.1
MBI2529050.1	WP_280854569.1
MBI2529050.1	WP_255825390.1
MBI2529050.1	MBI2468006.1
MBI2529050.1	PSM39014.1
MBI2529050.1	WP_263973115.1
MBI2529050.1	MAG98191.1
MBI2529050.1	MCP5152602.1
MBI2529050.1	MBT5080204.1
MBI2529050.1	OLD77427.1
MBI2529050.1	MBM4442788.1
MBI2529050.1	OLC14607.1
MBI2529050.1	OLB01542.1
MBI2529050.1	PYM21952.1
MBI2529050.1	MBN9259419.1
MBI2529050.1	WP_072386457.1
MBI2529050.1	MBI3122430.1
MBI2529050.1	MBI4013443.1
MBI2529050.1	MBV8752113.1
MBI2529050.1	PYM96427.1
MBI2529050.1	MBI3085309.1
MBI2529050.1	MBV9551247.1
MBI2529050.1	KAB2848771.1
MBI2529050.1	WP_019013483.1
MBI2529050.1	RPH81065.1
MBI2529050.1	MBN9279693.1
MBI2529050.1	PYM35129.1
MBI2529050.1	MBI2160851.1
MBI2529050.1	PYM32184.1
MBI2529050.1	MCC6719101.1
MBI2529050.1	MBV8934556.1
MBI2529050.1	PYM64589.1
MBI2529050.1	MCX7630299.1
MBI2529050.1	NQV59978.1
MBI2529050.1	MCU0987098.1
MBI2529050.1	PYN44279.1
MBI2529050.1	MSP49339.1
MBI2529050.1	MBS36867.1
MBI2529050.1	MBM3532559.1
MBI2529050.1	MBV8118784.1
MBI2529050.1	MBJ3777094.1
MBI2529050.1	WP_256388055.1
MBI2529050.1	MCZ4350997.1
MBI2529050.1	WP_201199300.1
MBI2529050.1	WP_157089752.1
MBI2529050.1	WP_054090305.1
MBI2529050.1	MBL3675446.1
MBI2529050.1	MBG06692.1
MBI2529050.1	MBT3331970.1
MBI2529050.1	MBT5663818.1
MBI2529050.1	MBE09265.1
MBI2529050.1	MDE0812565.1
MBI2529050.1	MCG8545173.1
MBI2529050.1	WP_028794980.1
MBI2529050.1	MDF1794808.1
MBI2529050.1	MBT5496847.1
MBI2529050.1	WP_226604687.1
MBI2529050.1	WP_057757518.1
MBI2529050.1	WP_176532838.1
MBI2529050.1	TMJ24472.1
MBI2529050.1	WP_245317343.1
MBI2529050.1	WP_057851692.1
MBI2529050.1	WP_280976608.1
MBI2529050.1	WP_028347427.1
MBI2529050.1	MBV9752433.1
MBI2529050.1	MCX7370734.1
MBI2529050.1	MCA3285323.1
MBI2529050.1	WP_217380544.1
MBI2529050.1	MDI3305656.1
MBI2529050.1	MCA3273358.1
MBI2529050.1	MCA3281331.1
MBI2529050.1	WP_133217971.1
MBI2529050.1	MBM3587578.1
MBI2529050.1	MBX6746105.1
MBI2529050.1	WP_184486708.1
MBI2529050.1	MCA3351529.1
MBI2529050.1	WP_211846018.1
MBI2529050.1	WP_111468958.1
MBI2529050.1	WP_198376632.1
MBI2529050.1	WP_241671366.1
MBI2529050.1	WP_137127176.1
MBI2529050.1	WP_170056016.1
MBI2529050.1	MDB5372673.1
MBI2529050.1	WP_188965630.1
MBI2529050.1	WP_016848223.1
MBI2529050.1	WP_283842880.1
MBI2529050.1	WP_229160474.1
MBI2529050.1	WP_012334423.1
MBI2529050.1	ODT51549.1
MBI2529050.1	WP_232389148.1
PKB67269.1	PKB67269.1
HIN34516.1	MQG48485.1
TMI78950.1	MBI1727635.1
TMI78950.1	MBI2456911.1
TMI78950.1	PYO57879.1
TMI78950.1	MCX7684452.1
TMI78950.1	WP_092961552.1
TMI78950.1	WP_027283313.1
TMI78950.1	MDB5411986.1
MBX9594718.1	MBD3814289.1
MBX9594718.1	MQE66304.1
MBX9594718.1	WP_194166642.1
MQG76139.1	MCI0770889.1
MBI4320498.1	MCY4439357.1
MCH9039100.1	MCH9039100.1
MBA3347798.1	MBA3347798.1
GIT53180.1	MBM3571394.1
MBA3413595.1	MBA3413595.1
MDE2758609.1	MDE2758609.1
RLG51406.1	RLG51406.1
PYN12442.1	PYN12442.1
TMI52768.1	TMI52768.1
MDH4323527.1	MDH4323527.1
MBW1804305.1	MBW1804305.1
HAR07629.1	HAR07629.1
MBO6199751.1	WP_289048850.1
WP_298869996.1	WP_298869996.1
WP_296193957.1	WP_201551439.1
WP_296193957.1	WP_068405460.1
WP_296193957.1	WP_102076428.1
MCM2319391.1	MCM2319391.1
WP_070542194.1	WP_070542194.1
MCB1337847.1	MCB1337847.1
KTC30247.1	KTC30247.1
MCB1347000.1	MCB1361036.1
MCB1347000.1	WP_165049894.1
MCB1347000.1	WP_073060257.1
MCB1347000.1	MBW3099010.1
WP_067951747.1	WP_067951747.1
MCF7982264.1	WP_239688782.1
MBS1880165.1	MBS1880165.1
MBS1878931.1	NKB37633.1
MBS1878931.1	MDE0158025.1
MBS1878931.1	NKC02234.1
MBP6552714.1	MBP6552714.1
PTT88007.1	PTT88007.1
MBX9593074.1	MBX9593074.1
WP_284530858.1	NES12064.1
WP_284530858.1	HAO59181.1
PZR66757.1	PZR66752.1
MBI2962654.1	MBI2962654.1
MXZ53960.1	MDE0168514.1
MXZ53960.1	MCY4369300.1
MCS5614265.1	MCS5614265.1
MDN5561422.1	MDN5561422.1
MBS1893753.1	MBS1893753.1
MCZ6771900.1	MCZ6771900.1
MCH8089780.1	MCH8089780.1
MCX5975741.1	MBM3134284.1
MCX5975741.1	MCK4315052.1
MCX5975741.1	MBI2975843.1
MCX5975741.1	MBW8012742.1
MBT54836.1	MBT54836.1
GAF62791.1	WP_201564181.1
MBM5810896.1	MBI1731560.1
MBM5810896.1	MYH69543.1
MBM5810896.1	MCY3752398.1
MBM5810896.1	MCL2714241.1
MBM5810896.1	MBV9279696.1
MBM5810896.1	MBV9003681.1
MBM5810896.1	MCD6673608.1
MBM5810896.1	MBN9463054.1
MBM5810896.1	MCL5266409.1
MBM5810896.1	UCF57564.1
AGF87247.1	AGF87247.1
MCX7247787.1	MBN9427415.1
MCX7247787.1	MCC7162118.1
MCX7247787.1	MCC6211844.1
MCX7247787.1	MDE0334409.1
MCX7247787.1	PIY22699.1
NLT05581.1	NLT05581.1
NKB38775.1	NKB38775.1
WP_208838860.1	WP_268970686.1
WP_208838860.1	WP_051851708.1
WP_208838860.1	WP_164367400.1
WP_208838860.1	WP_068319732.1
WP_208838860.1	WP_249956158.1
WP_208838860.1	WP_129847303.1
WP_208838860.1	WP_037859425.1
WP_208838860.1	WP_061285285.1
WP_208838860.1	WP_037370836.1
MCZ7562910.1	MCZ7562910.1
MDA0340092.1	MCY4591179.1
MDA0340092.1	MBH67295.1
MDA0340092.1	MBU1175330.1
MDA0340092.1	MBT5912066.1
MDA0340092.1	MBC8242609.1
MDA0340092.1	MBT7731914.1
MDA0340092.1	MCB9929786.1
MDA0340092.1	MAP50680.1
MDA0340092.1	MBU99008.1
MDA0340092.1	WP_089717569.1
MDA0340092.1	MCZ6887199.1
MCH8109207.1	MCH8109207.1
HIM62328.1	MCH2535788.1
HIM62328.1	HIM80288.1
HIM62328.1	MAX58946.1
HIM62328.1	MCH7786497.1
HIM62328.1	MCY4367682.1
HIM62328.1	MAZ64647.1
HIM62328.1	HAJ01178.1
HIM62328.1	MCH8185057.1
HIM62328.1	MDE0719225.1
HIM62328.1	MBL16209.1
HIM62328.1	MQF88482.1
HIM62328.1	MQG10708.1
HIM62328.1	MAF38631.1
HIM62328.1	RUA21876.1
HIM62328.1	PKB81456.1
HIM62328.1	RUA32753.1
HIM62328.1	MXZ91549.1
HIM62328.1	MCH2674294.1
