Cluster	ID
WP_077064890.1	HAU6441336.1
WP_077064890.1	HCC7961708.1
WP_077064890.1	WP_023408309.1
WP_077064890.1	HCE0118618.1
WP_077064890.1	HAS0941495.1
WP_077064890.1	HBW1302059.1
WP_077064890.1	HBQ2476660.1
WP_077064890.1	HBQ2669382.1
WP_077064890.1	HBQ1777487.1
WP_077064890.1	EKY0837740.1
WP_077064890.1	WP_268871864.1
WP_077064890.1	WP_219860715.1
WP_077064890.1	HBR8521512.1
WP_077064890.1	HAS0950941.1
WP_077064890.1	HCK9360385.1
WP_077064890.1	HBR8107985.1
WP_077064890.1	EHE7813455.1
WP_077064890.1	HBN4755365.1
WP_077064890.1	WP_063860858.1
WP_077064890.1	HBR5444819.1
WP_077064890.1	AWK23455.1
WP_077064890.1	WP_279240788.1
WP_077064890.1	WP_063860857.1
WP_077064890.1	WP_178896225.1
WP_077064890.1	HBQ8742240.1
WP_077064890.1	HBW9847192.1
WP_077064890.1	HAV6191654.1
WP_077064890.1	HDE0929776.1
WP_077064890.1	HBM2727777.1
WP_077064890.1	WP_032495622.1
WP_077064890.1	HBR8336764.1
WP_077064890.1	WP_063860860.1
WP_077064890.1	HCC6905492.1
WP_077064890.1	WP_290468356.1
WP_077064890.1	HBZ4217911.1
WP_077064890.1	HCC6276076.1
WP_077064890.1	WP_197749406.1
WP_077064890.1	HAV6023762.1
WP_077064890.1	HBZ2064038.1
WP_077064890.1	WP_279240786.1
WP_077064890.1	WP_063860856.1
WP_077064890.1	QTD79312.1
WP_077064890.1	EKU5942989.1
WP_077064890.1	HCU2553005.1
WP_077064890.1	WP_123002102.1
WP_077064890.1	EKW6076368.1
WP_077064890.1	HBZ4217917.1
WP_077064890.1	AGC54622.1
WP_077064890.1	HCL5498906.1
WP_077064890.1	WP_231869636.1
WP_077064890.1	HBZ8196982.1
WP_077064890.1	HCC6941968.1
WP_077064890.1	HBX2659118.1
WP_077064890.1	WP_197749405.1
WP_077064890.1	WP_223146984.1
WP_077064890.1	HCC5893839.1
WP_077064890.1	EKW5901794.1
WP_077064890.1	BCI74861.1
WP_077064890.1	WP_224452742.1
WP_077064890.1	HBN4800075.1
WP_077064890.1	HAO3433353.1
WP_077064890.1	HBM2737322.1
WP_077064890.1	HDE2690399.1
WP_077064890.1	WP_076611060.1
WP_077064890.1	HBM2737334.1
WP_077064890.1	HAP2659397.1
WP_077064890.1	WP_133963898.1
WP_077064890.1	WP_256875605.1
WP_077064890.1	WP_279240789.1
WP_077064890.1	WP_249828064.1
WP_077064890.1	HAK1689839.1
WP_077064890.1	WP_032492624.1
WP_077064890.1	HCU0694871.1
WP_077064890.1	EKT8216094.1
WP_077064890.1	WP_109545049.1
WP_077064890.1	WP_063860855.1
WP_077064890.1	WP_268871863.1
WP_077064890.1	EKX9096208.1
WP_077064890.1	WP_222698833.1
WP_077064890.1	HBY1843535.1
WP_077064890.1	HBZ8470266.1
WP_077064890.1	HBW9847196.1
WP_077064890.1	HCY3354620.1
WP_077064890.1	WP_279240787.1
WP_077064890.1	EKV4766858.1
WP_077064890.1	HCL5413778.1
WP_077064890.1	WP_290468357.1
WP_077064890.1	EIJ4427489.1
WP_077064890.1	ANG58838.1
WP_077064890.1	HBQ8640614.1
WP_077064890.1	HCL6817282.1
WP_077064890.1	HAO2114599.1
WP_077064890.1	HAV2430595.1
WP_077064890.1	MCV5451452.1
WP_077064890.1	WP_279240785.1
WP_077064890.1	EKU1080023.1
WP_077064890.1	HCE0868027.1
WP_077064890.1	HBU7557837.1
WP_077064890.1	WP_274293087.1
WP_077064890.1	HCC7822294.1
WP_077064890.1	EKW7330672.1
WP_077064890.1	EKV6765006.1
WP_077064890.1	EKW0862840.1
WP_077064890.1	WP_099156050.1
WP_077064890.1	WP_156404655.1
WP_077064890.1	WP_233324740.1
WP_077064890.1	WP_219860716.1
WP_077064890.1	EJR7424967.1
WP_077064890.1	EKV6237401.1
WP_077064890.1	WP_280146998.1
WP_077064890.1	HAP0505860.1
WP_077064890.1	EKV1620879.1
WP_077064890.1	EKX8269573.1
WP_077064890.1	HBX2659120.1
WP_077064890.1	EHW1640370.1
WP_077064890.1	HCL5962371.1
WP_077064890.1	HAJ2689660.1
WP_077064890.1	EKX4578096.1
WP_077064890.1	EKX4573410.1
WP_077064890.1	EKW0603778.1
WP_077064890.1	HDE2306975.1
WP_077064890.1	AEN02503.1
WP_077064890.1	HAO2170061.1
WP_077064890.1	EKU2147729.1
WP_077064890.1	HBZ4217926.1
WP_077064890.1	HBN4745296.1
WP_077064890.1	WP_268871862.1
WP_077064890.1	MBC2863294.1
WP_077064890.1	WP_268871865.1
WP_077064890.1	HDG7605147.1
WP_077064890.1	EKT7904753.1
WP_077064890.1	EKS0488085.1
WP_077064890.1	WP_274293086.1
WP_077064890.1	BCI74862.1
WP_077064890.1	WP_228595838.1
WP_077064890.1	EKU4157416.1
WP_077064890.1	EKM1260545.1
WP_077064890.1	EKJ8409615.1
WP_077064890.1	ANG58839.1
WP_077064890.1	HBM2737326.1
WP_077064890.1	HDE2531823.1
WP_077064890.1	HBZ4217920.1
WP_077064890.1	WP_282873297.1
WP_077064890.1	UPG23359.1
WP_077064890.1	WP_276177238.1
WP_077064890.1	HBZ4217929.1
WP_077064890.1	AHC53896.1
WP_077064890.1	HBZ4217935.1
WP_077064890.1	AGB57443.1
WP_077064890.1	AMO51457.1
WP_077064890.1	AEY83746.1
WP_077064890.1	WP_040110383.1
WP_077064890.1	HBZ4217938.1
WP_077064890.1	WP_280940591.1
WP_077064890.1	APX52852.1
WP_077064890.1	WP_206450020.1
WP_077064890.1	AYK27732.1
WP_077064890.1	HAN5088841.1
WP_077064890.1	EKW1254799.1
WP_077064890.1	WP_039672058.1
WP_077064890.1	HDI2542775.1
WP_077064890.1	HBL8851948.1
WP_077064890.1	EKT8543490.1
WP_077064890.1	WP_214674951.1
WP_077064890.1	QIZ65794.1
WP_077064890.1	AHZ10948.1
WP_077064890.1	HBM2817194.1
WP_077064890.1	HBH9693643.1
WP_077064890.1	EKU1235434.1
WP_077064890.1	APX52901.1
WP_077064890.1	ASR12244.1
WP_077064890.1	HBZ1972009.1
WP_077064890.1	HCV9860722.1
WP_077064890.1	QCP70890.1
WP_077064890.1	HAT7618087.1
WP_077064890.1	HAN5099472.1
WP_077064890.1	4U4L_A
WP_077064890.1	6XBE_A
WP_077064890.1	WP_024266190.1
WP_077064890.1	6JKB_A
WP_077064890.1	4RL2_A
WP_077064890.1	4RL0_A
WP_077064890.1	5XP6_A
WP_077064890.1	6TWT_A
WP_077064890.1	5N0I_A
WP_077064890.1	6RMF_A
WP_077064890.1	7UOX_A
WP_077064890.1	5A5Z_A
WP_077064890.1	AUT31257.1
WP_077064890.1	NUV10555.1
WP_077064890.1	QGK89589.1
WP_077064890.1	6OGO_A
WP_077064890.1	4RM5_A
WP_077064890.1	QGK89591.1
WP_077064890.1	6OL8_A
WP_077064890.1	4H0D_A
WP_077064890.1	WP_233306994.1
WP_077064890.1	6MGZ_A
WP_077064890.1	6MGX_A
WP_077064890.1	4RAM_A
WP_077064890.1	6TGD_A
WP_077064890.1	6MH0_A
WP_077064890.1	WP_262335746.1
WP_077064890.1	4GYU_A
WP_077064890.1	6MGY_A
WP_077064890.1	4GYQ_A
WP_077064890.1	ADZ45496.1
WP_077064890.1	6OVZ_A
WP_077064890.1	EIL1647120.1
WP_077064890.1	WGZ82350.1
WP_077064890.1	3RKJ_A
WP_077064890.1	3RKK_A
WP_077064890.1	7CT2_A
WP_077064890.1	WP_211862582.1
WP_077064890.1	WP_069953510.1
WP_077064890.1	WP_240067717.1
WP_077064890.1	HBO3867444.1
WP_077064890.1	WP_204376224.1
WP_077064890.1	6CAC_A
WP_077064890.1	7AEZ_A
WP_077064890.1	AND82994.1
WP_077064890.1	WP_271096625.1
WP_077064890.1	5WIG_A
WP_077064890.1	4TYF_A
WP_077064890.1	6TTC_A
WP_077064890.1	4TZB_A
WP_077064890.1	6C89_A
WP_077064890.1	4TZ9_A
WP_077064890.1	6NY7_A
WP_077064890.1	AND82993.1
WP_077064890.1	4TZE_A
WP_077064890.1	6TT8_A
WP_077064890.1	5WIH_A
WP_077064890.1	4TZF_A
WP_077064890.1	MCK1869010.1
WP_077064890.1	ANG58840.1
WP_077064890.1	HAG7908787.1
WP_077064890.1	AXL64505.1
WP_077064890.1	ANG58841.1
WP_077064890.1	AXL64506.1
WP_077064890.1	AXL64507.1
WP_077064890.1	6C6I_A
WP_077064890.1	3S0Z_A
WP_077064890.1	3PG4_A
WP_077064890.1	AHN60081.1
WP_077064890.1	HBL9003139.1
WP_077064890.1	WP_039672058.1
WP_077064890.1	6CAC_A
WP_077064890.1	WP_219860716.1
WP_077064890.1	WP_133963898.1
WP_077064890.1	EKW0603778.1
WP_077064890.1	6TGD_A
WP_077064890.1	6MGX_A
WP_077064890.1	HBQ8640614.1
WP_077064890.1	WP_123002102.1
WP_077064890.1	EKX8269573.1
WP_077064890.1	WP_136512072.1
WP_077064890.1	EKW5901794.1
WP_077064890.1	AXL64517.1
WP_077064890.1	WP_271096625.1
WP_077064890.1	4TZE_A
WP_077064890.1	EIL1647120.1
WP_077064890.1	6MGY_A
WP_077064890.1	AHZ10948.1
WP_077064890.1	QIZ65794.1
WP_077064890.1	EKU5942989.1
WP_077064890.1	HCC7622209.1
WP_077064890.1	WP_268871865.1
WP_077064890.1	HBN4745296.1
WP_077064890.1	MCV5451452.1
WP_077064890.1	HDG7605147.1
WP_077064890.1	EKU4157416.1
WP_077064890.1	WP_231869636.1
WP_077064890.1	WP_109545049.1
WP_077064890.1	HCE0418403.1
WP_077064890.1	WP_268871863.1
WP_077064890.1	EIJ4427489.1
WP_077064890.1	WP_256875605.1
WP_077064890.1	EKW6076368.1
WP_077064890.1	6OVZ_A
WP_077064890.1	5N0I_A
WP_077064890.1	5N0H_A
WP_077064890.1	QCP70890.1
WP_077064890.1	6XBE_A
WP_077064890.1	7UOX_A
WP_077064890.1	EKU1235434.1
WP_077064890.1	HAN5088841.1
WP_077064890.1	AEN02503.1
WP_077064890.1	ANG58839.1
WP_077064890.1	ANG58838.1
WP_077064890.1	HBU7557837.1
WP_077064890.1	HCU0694871.1
WP_077064890.1	HBT6185743.1
WP_077064890.1	HAV6023762.1
WP_077064890.1	HDE2306975.1
WP_077064890.1	HCE4237141.1
WP_077064890.1	HCC7822300.1
WP_077064890.1	HBL9003139.1
WP_077064890.1	6OL8_A
WP_077064890.1	EHW1640370.1
WP_077064890.1	HBW9847196.1
WP_077064890.1	6OGO_A
WP_077064890.1	EJR7424967.1
WP_077064890.1	EKY0837740.1
WP_077064890.1	HAS0950941.1
WP_077064890.1	EKX4578096.1
WP_077064890.1	HAO2170061.1
WP_077064890.1	WP_032495622.1
WP_077064890.1	HDE2531823.1
WP_077064890.1	HBQ2476654.1
WP_077064890.1	HDG5039706.1
WP_077064890.1	HBN4800075.1
WP_077064890.1	HBZ4217929.1
WP_077064890.1	WP_214674951.1
WP_077064890.1	6C89_A
WP_214140123.1	WP_214140123.1
MBD3707683.1	MBD3707683.1
HAU6473779.1	HAU6473779.1
ATB17137.1	ATB17137.1
HBM1814542.1	HBM1814542.1
QDY98384.1	QDY98384.1
QDY98385.1	5JQJ_A
QMS93164.1	QMS93164.1
WP_099755441.1	WP_099755441.1
QMS93165.1	QMS93165.1
WP_099755683.1	ARO45653.1
WP_099756233.1	WP_099756233.1
QBH69879.1	QBH69879.1
HAJ5452348.1	HAJ5452348.1
BBE58699.1	BBE58699.1
QBH69882.1	QBH69882.1
AWO67555.1	AWO67555.1
QGJ97561.1	QGJ97561.1
AGD80055.1	AGD80055.1
WP_159238865.1	WP_159238865.1
AGC81812.1	AGC81812.1
QMS93161.1	QMS93161.1
ADW41798.1	ADW41798.1
WP_243455467.1	WP_243455467.1
AVG45350.1	AVG45350.1
AKG06699.1	AKG06699.1
AFN84619.1	AFN84619.1
AFT63253.1	AFT63253.1
QMS93163.1	QMS93163.1
AVG45351.1	AVG45351.1
AFT63254.1	AFT63254.1
AEP40319.1	AEP40319.1
AKG06698.1	APT66221.1
ADW41799.1	ADW41799.1
ASR12245.1	ASR12245.1
QAR15211.1	QAR15211.1
AVG45349.1	AVG45349.1
AEQ39155.1	AEQ39155.1
AEP40320.1	AEP40320.1
AKG06701.1	AKG06701.1
UBU33159.1	UBU33159.1
SCO94962.1	SCO94962.1
WP_198091513.1	WP_198091513.1
MBN0997508.1	MBN0997508.1
AEP40321.1	AEP40321.1
QGW61903.1	QGW61903.1
ANV28413.1	ANV28413.1
QGF22301.1	QGF22301.1
AEK76073.1	AEK76073.1
HAG7192451.1	HAG7192451.1
AGD80057.1	AGD80057.1
QBH72513.1	QBH72513.1
QGJ84200.1	QGJ84200.1
QGF22304.1	QGF22304.1
AGT38461.1	AGT38461.1
AFT63252.1	AFT63252.1
HBL9049034.1	WP_111672912.1
HBL9049034.1	HBQ2476654.1
HBL9049034.1	HBO1993480.1
HBL9049034.1	WP_196982922.1
HBL9049034.1	HBQ8522971.1
HBL9049034.1	AOY36095.1
HBL9049034.1	HCE8987376.1
HBL9049034.1	HCC7832412.1
HBL9049034.1	AXU25869.1
HBL9049034.1	HBO1993433.1
HBL9049034.1	ASJ26389.1
HBL9049034.1	AJO54646.1
HBL9049034.1	HCR0243898.1
HBL9049034.1	AGD79974.1
HBL9049034.1	ASJ26391.1
HBL9049034.1	AJO54647.1
HBL9049034.1	AHN16730.1
HBL9049034.1	AVE15902.1
HBL9049034.1	WP_275398944.1
HBL9049034.1	AFT63255.1
HBL9049034.1	ALI59645.1
HBL9049034.1	AHM95572.1
HBL9049034.1	ARO85747.1
HBL9049034.1	HCB2121911.1
HBL9049034.1	AKG06706.1
HBL9049034.1	ANF99538.1
HBL9049034.1	ARL00011.1
HBL9049034.1	MBK3132579.1
HBL9049034.1	ALI59644.1
HBL9049034.1	ARO85746.1
HBL9049034.1	AJF22774.1
HBL9049034.1	WP_117046750.1
HBL9049034.1	AGD79974.1
HBL9049034.1	AXL64529.1
HBL9049034.1	AJO54646.1
HBL9049034.1	AHM95572.1
HBL9049034.1	AOY36095.1
HBL9049034.1	HBO1993433.1
HBL9049034.1	MBK3132579.1
AXM05665.1	AXM05665.1
BAV13009.1	BAV13009.1
AXM05671.1	AXM05671.1
AXH80211.1	AXH80211.1
BAV13011.1	BAV13011.1
ALI59641.1	ALI59641.1
UZQ22189.1	UZQ22189.1
AXL94456.1	AXL94456.1
AXL94457.1	AXL94457.1
UZQ22186.1	UZQ22186.1
AXM05666.1	AXM05666.1
VDL23220.1	ARO45653.1
UZQ22173.1	UZQ22173.1
UZQ22192.1	UZQ22192.1
AXL94450.1	AXL94450.1
UBU33156.1	UBU33156.1
EFH7857771.1	HDG5039706.1
EFH7857771.1	HBL6473886.1
EFH7857771.1	AND82963.1
EFH7857771.1	UZQ22179.1
EFH7857771.1	ALA23076.1
EFH7857771.1	ANJ89219.1
EFH7857771.1	AXL64542.1
EFH7857771.1	ANF99532.1
EFH7857771.1	ANJ89217.1
EFH7857771.1	ASR12218.1
EFH7857771.1	AQZ26545.1
EFH7857771.1	WP_282873026.1
EFH7857771.1	AJF22772.1
EFH7857771.1	ALA23076.1
EFH7857771.1	UZQ22184.1
EFH7857771.1	HBL6473784.1
EFH7857771.1	WGH73335.1
AWK23457.1	AWK23457.1
UZQ22666.1	UZQ22666.1
QGJ03289.1	QGJ03289.1
ASJ26379.1	ASJ26379.1
QBH69913.1	QBH69913.1
QGJ03296.1	QGJ03297.1
QGJ03296.1	QGJ03297.1
ASJ26383.1	ASJ26383.1
AKV17187.1	AKV17187.1
ALL53138.1	ALL53138.1
UES74832.1	UES74832.1
AYP67496.1	AYP67496.1
QGJ03315.1	QGJ03315.1
QGJ03295.1	QGJ03295.1
AQT38376.1	AQT38376.1
ASJ26381.1	ASJ26381.1
QGJ03321.1	QGJ03321.1
BBQ04954.1	BBQ04954.1
AXL64541.1	AXL64541.1
ASR12217.1	ASR12217.1
AQT38382.1	AQT38382.1
UZD11044.1	UZD11044.1
ASJ26378.1	ASJ26378.1
AND82943.1	AND82943.1
EKW3068449.1	EKW3068449.1
UBU33021.1	UBU33021.1
ANF99531.1	ANF99531.1
ANJ89216.1	ANJ89216.1
AMX21667.1	AMX21667.1
QMS93765.1	QMS93765.1
AQT38378.1	AQT38378.1
ANF99530.1	ANF99530.1
ATB18140.1	ATB18140.1
AMB18970.1	AMB18970.1
AQT38379.1	AQT38379.1
ARK36630.1	ARK36630.1
AJF22773.1	AJF22773.1
AMB51469.1	AMB51469.1
AMB51466.1	AMB51466.1
AYU53763.1	AYU53763.1
AZZ89541.1	AKG06694.1
AZZ89541.1	AKG06694.1
AYU53845.1	AYU53845.1
HBQ8720624.1	HCC7832411.1
ANF99536.1	ANF99536.1
HCB2945459.1	HCB2945459.1
AEX57305.1	AEX57305.1
AEX57306.1	AEX57306.1
AYU53850.1	AYU53850.1
AQZ26547.1	AQZ26547.1
AYU53846.1	AYU53846.1
ALI59647.1	ALI59647.1
AND46634.1	AND46634.1
AGZ03746.1	AGZ03746.1
AUW64609.1	WJJ50637.1
AYU53764.1	AYU53764.1
WCP19786.1	WCP19786.1
WGZ82329.1	WGZ82329.1
AYU88729.1	AYU88729.1
WGZ82332.1	WGZ82332.1
AFV63242.1	AFV63242.1
MCB0274512.1	MCB0274512.1
MCD7971121.1	MCD7971121.1
OGC10243.1	OGC10243.1
WP_123218184.1	WP_123218184.1
AEM60638.1	QTJ14918.1
AEM60638.1	QWT51438.1
AEM60638.1	QRM14284.1
MDF1547680.1	MDF1547680.1
OHB61354.1	TSA52317.1
MBP7940111.1	WP_276728057.1
MBP7940111.1	MCT2564675.1
MCB0408985.1	WP_248026599.1
MCB0408985.1	WP_188313964.1
MCB0408985.1	WP_118196409.1
MBP1639395.1	WP_293050107.1
HAA11727.1	HAA11727.1
HBV7343182.1	HBL9094537.1
HBV7343182.1	HBR5444829.1
HBV7343182.1	MCV5472882.1
MCE3530327.1	MCE3530327.1
MAU72424.1	WP_225621565.1
TRZ43538.1	WP_185265411.1
TRZ43538.1	WP_079667921.1
TRZ43538.1	WP_136876695.1
TRZ43538.1	WP_300669839.1
TRZ43538.1	NBV11170.1
TRZ43538.1	WP_249721249.1
TRZ43538.1	WP_223129802.1
TRZ43538.1	MCC6412121.1
WP_115899524.1	WP_115899524.1
WP_073118896.1	WP_073118896.1
MCG7856401.1	MCG7856401.1
WP_108868456.1	WP_108868456.1
MCB0685925.1	MCB0685925.1
ALL27573.1	ALL27576.1
ALL27573.1	EIY2744231.1
ACT52233.1	AED99298.1
ACT52233.1	WP_155936499.1
WP_106931321.1	WP_271785447.1
WP_106931321.1	WP_271767024.1
WP_106931321.1	MBK8192734.1
AQZ41166.1	AQZ41166.1
MBN8679926.1	MBL7731091.1
MCI0570793.1	MCI0570793.1
WP_163422595.1	WP_163422595.1
AFO70159.1	AFO70159.1
MBX4426080.1	MCD4542246.1
MBX4426080.1	EKX6905309.1
MBX4426080.1	HCD3171225.1
ASR73645.1	ASR73645.1
HCR0243879.1	HCR0243879.1
1DD6_A	1DD6_A
7WZU_A	7WZU_A
1WUP_A	1WUP_A
WDW19558.1	WDW19558.1
4UAM_A	4UAM_A
4F6H_A	4F6H_A
7DTN_A	7DTN_A
1WUO_A	WP_159235285.1
1WUO_A	WP_063864722.1
6JKA_A	6JKA_A
1JJE_A	1JJE_A
1DDK_A	1DDK_A
7YH9_A	7YH9_A
AAY63819.1	AAY63819.1
AFN08665.1	AFN08665.1
WP_275376863.1	WP_275376863.1
WP_289451275.1	WP_289451275.1
QMV82235.1	QMV82235.1
AGX27255.1	AGX27255.1
AGX27256.1	AGX27256.1
AGX27258.1	AUT31149.1
AGX27258.1	WP_071593225.1
HAG9124046.1	HAG9124046.1
WAN74064.1	WAN74064.1
AGW24629.1	AGW24629.1
ABY82082.1	ABY82082.1
HBB6756173.1	HBB6756173.1
AHC53897.1	ACJ76644.1
AHC53897.1	HCD9326773.1
AHC53897.1	WP_063860593.1
WP_289498358.1	WP_289498358.1
KQK32584.1	KQK32584.1
APX52851.1	APX52851.1
AET50919.1	AET50919.1
AET50924.1	AAX10136.1
AET50924.1	WDQ79085.1
AET50924.1	AAY46154.1
AET50924.1	ABX00642.1
AET50924.1	AGC23232.1
AET50924.1	AIW81519.1
AET50924.1	AGH13135.1
OKN99711.1	OKN99711.1
WP_039819893.1	WP_012695457.1
WP_039819893.1	WP_071593226.1
WP_039819893.1	WP_219860709.1
WP_039819893.1	WP_063860615.1
WP_039819893.1	WP_063860609.1
WP_039819893.1	WP_063860590.1
WP_039819893.1	WP_150823469.1
WP_039819893.1	HCD9752536.1
WP_079387329.1	WP_079387329.1
AET50922.1	AET50918.1
HBK2561527.1	HBK2561527.1
AET50917.1	AET50917.1
AET50925.1	AET50925.1
AET50921.1	AET50921.1
QJD56602.1	QJD56602.1
AQA99678.1	AQA99678.1
HBY0183794.1	HBY0183794.1
HAS1539316.1	HCD5754711.1
HAS1539316.1	HCD3237592.1
HAS1539316.1	ABB99430.1
HAS1539316.1	ABQ85552.1
HAS1539316.1	HCD4642012.1
HAS1539316.1	HCE4265829.1
HAS1539316.1	HAU4327976.1
HAS1539316.1	EKY0078758.1
HBY0183817.1	HBY0183817.1
AXL94194.1	AXL94194.1
ADA82238.1	ADA82238.1
ACT52236.1	ACT52236.1
ACT52235.1	ACT52235.1
AFV95763.1	AFV95763.1
