Cluster	ID
WP_058643300.1	WP_295373748.1
WP_058643300.1	WP_114802207.1
WP_058643300.1	WP_295542747.1
WP_058643300.1	WP_286653713.1
WP_058643300.1	WP_145739666.1
WP_058643300.1	WP_288254921.1
WP_058643300.1	MBA4328609.1
WP_058643300.1	WP_291123754.1
WP_260500191.1	WP_260500191.1
TMC82082.1	TMG04382.1
TMC82082.1	OLD53359.1
TMC82082.1	TMC50307.1
TMC82082.1	TMF35936.1
TMC82082.1	TMF70624.1
TMC82082.1	OLD53359.1
TMC82082.1	TMF37797.1
TMC82082.1	TMD11741.1
TMC82082.1	TME03465.1
TMC82082.1	TMF44037.1
TMC82082.1	TME71140.1
TMC82082.1	TME53957.1
TMC82082.1	TMC83408.1
TMC82082.1	TMG21293.1
TMC82082.1	TMF71599.1
TMC82082.1	TMF95611.1
TMC82082.1	TMD73092.1
TMC82082.1	OLB91138.1
TMC82082.1	TMG04382.1
TMC82082.1	TMG45784.1
TMC82082.1	TMF16474.1
TMC82082.1	TMF91877.1
TMC82082.1	TMB77062.1
TMC82082.1	TMF11224.1
TMC82082.1	TME15164.1
TMC82082.1	TMG31945.1
TMC82082.1	TMF52449.1
TMC82082.1	HAF18393.1
TMC82082.1	TMC73399.1
TMC82082.1	TMB77062.1
TMC82082.1	TMB88318.1
TMC82082.1	TMF21340.1
TMC82082.1	TMF01105.1
TMC82082.1	TMC87794.1
TMC82082.1	OLB90592.1
TMC82082.1	TME07845.1
TMC82082.1	TMF06819.1
TMC82082.1	TMC06834.1
TMC82082.1	TMG24430.1
TMC82082.1	TMD98682.1
TMK17280.1	MDG2205197.1
GED05988.1	GED05988.1
MDH3738422.1	MDH3738422.1
HIF67025.1	MBW3658199.1
WP_206667441.1	WP_257716613.1
NUO35284.1	MCW2535573.1
NUO35284.1	MCW2633148.1
WP_299752251.1	WP_299752251.1
MBA3783592.1	MBA3783592.1
MDA8025107.1	MDA8277976.1
WP_298177076.1	WP_277068204.1
PMD16108.1	RDW80958.1
MCK9897846.1	WP_283098964.1
PYO52448.1	PYO52448.1
ALA39979.1	ALA39979.1
MBA2464182.1	MCW2580196.1
MBA2464182.1	PWG74442.1
MCE2452970.1	MCE2452970.1
MBV9594661.1	MBV9594661.1
MDG2039656.1	MDG2039656.1
MBU2721388.1	MBU2721388.1
NNF87815.1	NNF87815.1
MBI2242441.1	MBI2242441.1
VIO66185.1	VIO66185.1
MCW2509268.1	MCW2509268.1
MBL8833650.1	MBL8833650.1
MDE0214425.1	MDE0214425.1
WP_274617446.1	WP_274617446.1
5HY0_A	WP_013424275.1
5HY0_A	MBL7494664.1
5HY0_A	WP_255545451.1
5HY0_A	WP_147784582.1
5HY0_A	WP_130491736.1
TMD32545.1	OLC25412.1
TAN34667.1	TAN34667.1
TMD86419.1	TME57005.1
MBJ7600614.1	PZR86056.1
WP_026538657.1	UKA64612.1
WP_026538657.1	WP_265980259.1
WP_026538657.1	WP_234754650.1
WP_026538657.1	WP_268021810.1
TMK78999.1	TMK85185.1
TMD91984.1	TMD91984.1
MBD3206813.1	MBD3206813.1
MDI6895554.1	MDI6895554.1
WP_053598248.1	6DHJ_A
WP_053598248.1	WP_062280104.1
WP_053598248.1	WP_227761868.1
WP_053598248.1	WP_011393610.1
WP_053598248.1	WP_062280104.1
WP_053598248.1	WP_227761868.1
WP_053598248.1	WP_025773350.1
WP_053598248.1	MDK2817281.1
WP_053598248.1	WP_071522445.1
WP_053598248.1	6BUM_A
WP_053598248.1	6DHJ_A
WP_053598248.1	WP_109205621.1
WP_216899484.1	WP_225060925.1
WP_216899484.1	WP_153348855.1
WP_216899484.1	WP_133205138.1
WP_216899484.1	WP_019926771.1
WP_216899484.1	WP_146320499.1
WP_216899484.1	MCL4413807.1
WP_216899484.1	MDA8319575.1
WP_216899484.1	MDA8069607.1
WP_245837722.1	WP_291744170.1
WP_245837722.1	MCB1486476.1
WP_245837722.1	WP_097144330.1
MTI94655.1	MTI94655.1
WP_126184121.1	WP_068643047.1
WP_126184121.1	WP_184605845.1
WP_126184121.1	WP_296798147.1
WP_126184121.1	KPU91331.1
WP_126184121.1	WP_296774647.1
WP_126184121.1	QRF60570.1
WP_126184121.1	WP_281081011.1
WP_126184121.1	WP_286516208.1
WP_126184121.1	WP_261215429.1
WP_126184121.1	WP_177239358.1
WP_126184121.1	SFO64302.1
WP_126184121.1	WP_296732882.1
WP_126184121.1	WP_281077827.1
WP_126184121.1	WP_068643047.1
WP_126184121.1	WP_233101864.1
WP_126184121.1	WP_179830538.1
WP_126184121.1	SDX26631.1
WP_126184121.1	SET51995.1
WP_126184121.1	WP_286516208.1
WP_126184121.1	WP_042580414.1
WP_126184121.1	WP_177142338.1
WP_126184121.1	SDZ24853.1
WP_126184121.1	WP_177192774.1
WP_126184121.1	WP_179830538.1
WP_126184121.1	SOD31070.1
WP_126184121.1	SDX26631.1
WP_126184121.1	WP_093440841.1
WP_126184121.1	WP_042580414.1
WP_126184121.1	WP_233101864.1
WP_126184121.1	WP_277401881.1
WP_126184121.1	MBJ2157566.1
WP_126184121.1	WP_257864498.1
WP_126184121.1	NQW81412.1
WP_126184121.1	NQW81412.1
WP_126184121.1	MBM3408156.1
WP_126184121.1	NBS64296.1
WP_126184121.1	MBU6188842.1
WP_126184121.1	MBM3408156.1
WP_126184121.1	WP_299452629.1
WP_126184121.1	WP_296463702.1
WP_126184121.1	WP_279814663.1
WP_126184121.1	WP_087780761.1
WP_126184121.1	MBC7649039.1
WP_126184121.1	RZL10927.1
WP_126184121.1	MBQ1764654.1
PYM29802.1	PYM29802.1
MDI6892965.1	MDI6892965.1
WP_139040217.1	WP_133865515.1
WP_139040217.1	WP_175368235.1
WP_139040217.1	WP_012171727.1
WP_139040217.1	WP_133865515.1
WP_139040217.1	WP_029003044.1
WP_139040217.1	WP_120288894.1
WP_139040217.1	WP_175368235.1
WP_139040217.1	WP_131118813.1
WP_139040217.1	WP_227401214.1
WP_139040217.1	WP_131118813.1
WP_139040217.1	WP_227401214.1
WP_139040217.1	WP_131195229.1
WP_139040217.1	MDB5600252.1
WP_139040217.1	PYN62386.1
WP_139040217.1	MBV9491152.1
WP_139040217.1	PYN93361.1
WP_139040217.1	PYM97826.1
WP_139040217.1	OLE01255.1
WP_139040217.1	OLB99779.1
WP_139040217.1	MBV8584646.1
WP_139040217.1	MBV8584646.1
WP_139040217.1	MDB5991115.1
WP_139040217.1	MBV9643756.1
WP_139040217.1	MBV9732591.1
WP_139040217.1	MBV9130682.1
WP_139040217.1	MBV9107452.1
WP_139040217.1	MBV9876940.1
WP_139040217.1	MBV9732591.1
WP_139040217.1	WP_129218129.1
WP_139040217.1	MBV8814289.1
WP_139040217.1	WP_293288271.1
WP_139040217.1	WP_293288271.1
WP_139040217.1	WP_158815739.1
WP_139040217.1	WP_252511385.1
WP_139040217.1	QCK87596.1
WP_139040217.1	WP_121091053.1
WP_139040217.1	WP_197730866.1
WP_139040217.1	WP_130853790.1
WP_139040217.1	WP_130794469.1
WP_139040217.1	MCB8877625.1
WP_139040217.1	WP_227323272.1
WP_139040217.1	WP_250942491.1
WP_139040217.1	WP_075614466.1
WP_139040217.1	SOC82460.1
WP_139040217.1	WP_047457827.1
WP_139040217.1	WP_153490960.1
WP_139040217.1	THD49665.1
WP_139040217.1	THD49665.1
WP_139040217.1	MBN8995865.1
WP_139040217.1	MBN8995865.1
WP_139040217.1	WP_010806163.1
WP_139040217.1	WP_150622291.1
MCB1487276.1	MCB1487276.1
TMB82780.1	TMB82780.1
WP_276576596.1	WP_254195500.1
WP_276576596.1	WP_129142426.1
WP_276576596.1	WP_200295917.1
WP_276576596.1	WP_135170866.1
WP_276576596.1	WP_151643922.1
WP_276576596.1	WP_212446443.1
WP_276576596.1	WP_018643738.1
WP_276576596.1	WP_247296127.1
WP_276576596.1	WP_104464087.1
WP_276576596.1	WP_247485998.1
WP_276576596.1	WP_219683022.1
WP_276576596.1	WP_291627893.1
WP_276576596.1	WP_212326788.1
WP_276576596.1	WP_247567344.1
WP_276576596.1	WP_212080506.1
WP_276576596.1	RTM03234.1
WP_276576596.1	WP_074121497.1
WP_276576596.1	WP_148755781.1
WP_276576596.1	WP_057027755.1
WP_276576596.1	WP_247307353.1
WP_276576596.1	WP_212236275.1
WP_276576596.1	CUT11739.1
WP_276576596.1	WP_028172916.1
WP_276576596.1	WP_092029677.1
WP_276576596.1	WP_074121497.1
WP_276576596.1	WP_166467024.1
WP_276576596.1	WP_060910629.1
WP_276576596.1	WP_094972885.1
WP_276576596.1	WP_027575716.1
WP_276576596.1	WP_247555811.1
WP_276576596.1	WP_262047977.1
WP_276576596.1	WP_195800131.1
WP_276576596.1	WP_211381659.1
WP_276576596.1	WP_246929884.1
WP_276576596.1	WP_148755781.1
WP_276576596.1	WP_212326788.1
WP_276576596.1	WP_161536277.1
WP_276576596.1	MBP1095618.1
WP_276576596.1	WP_271568940.1
WP_276576596.1	WP_143843473.1
WP_276576596.1	WP_011090016.1
WP_276576596.1	RTM03234.1
WP_276576596.1	WP_151643922.1
WP_276576596.1	WP_212080506.1
WP_276576596.1	WP_219683022.1
WP_276576596.1	WP_027520249.1
WP_276576596.1	WP_131869312.1
WP_276576596.1	WP_015688364.1
WP_276576596.1	WP_254123133.1
WP_276576596.1	WP_271583608.1
WP_276576596.1	WP_100233804.1
WP_276576596.1	WP_061878933.1
WP_276576596.1	WP_211377838.1
WP_276576596.1	WP_254140355.1
WP_276576596.1	WP_247320547.1
WP_276576596.1	WP_135177537.1
WP_276576596.1	WP_260388213.1
WP_276576596.1	WP_247313631.1
WP_276576596.1	WP_212400803.1
WP_276576596.1	WP_106948984.1
WP_276576596.1	WP_122401114.1
WP_276576596.1	WP_124160524.1
WP_276576596.1	WP_247414932.1
WP_276576596.1	WP_092190076.1
WP_276576596.1	WP_148742025.1
WP_276576596.1	WP_247439851.1
WP_276576596.1	WP_247371598.1
WP_276576596.1	WP_247296127.1
WP_276576596.1	WP_247387130.1
WP_276576596.1	WP_063993839.1
WP_276576596.1	WP_271575892.1
WP_276576596.1	WP_028179331.1
WP_276576596.1	WP_212426521.1
WP_276576596.1	WP_197967166.1
WP_276576596.1	WP_247307353.1
WP_276576596.1	WP_018453651.1
WP_276576596.1	WP_247522913.1
WP_276576596.1	WP_094895144.1
WP_276576596.1	WP_129142426.1
WP_276576596.1	WP_279691637.1
WP_276576596.1	WP_247503719.1
WP_276576596.1	WP_212446443.1
WP_276576596.1	WP_211396529.1
WP_276576596.1	WP_247988242.1
WP_276576596.1	WP_247339394.1
WP_276576596.1	WP_200469935.1
WP_276576596.1	WP_247495938.1
WP_276576596.1	WP_211404625.1
WP_276576596.1	WP_212341621.1
WP_276576596.1	WP_027547127.1
WP_276576596.1	PSO25140.1
WP_276576596.1	WP_247409510.1
WP_276576596.1	WP_247489362.1
WP_276576596.1	WP_027533669.1
WP_276576596.1	WP_209296302.1
WP_276576596.1	WP_279661295.1
WP_276576596.1	WP_247403661.1
WP_276576596.1	WP_247485998.1
WP_276576596.1	WP_275173610.1
WP_276576596.1	WP_239621512.1
WP_276576596.1	WP_212300095.1
WP_276576596.1	WP_271615309.1
WP_276576596.1	WP_092231703.1
WP_276576596.1	WP_188098099.1
WP_276576596.1	WP_141938305.1
WP_276576596.1	WP_247356069.1
WP_276576596.1	WP_271527751.1
WP_276576596.1	WP_258765319.1
WP_276576596.1	CUT11739.1
WP_276576596.1	WP_085349583.1
WP_276576596.1	WP_061028879.1
WP_276576596.1	WP_247567344.1
WP_276576596.1	MDN3279110.1
WP_276576596.1	WP_247441550.1
WP_276576596.1	WP_254134179.1
WP_276576596.1	WP_275199581.1
WP_276576596.1	WP_247530800.1
WP_276576596.1	WP_247464591.1
WP_276576596.1	WP_128953777.1
WP_276576596.1	WP_148772400.1
WP_276576596.1	WP_271598394.1
WP_276576596.1	WP_057027755.1
WP_276576596.1	WP_247358048.1
WP_276576596.1	WP_194477672.1
WP_276576596.1	WP_128923733.1
WP_276576596.1	WP_247282484.1
WP_276576596.1	WP_128968210.1
WP_276576596.1	WP_254105136.1
WP_276576596.1	WP_018643738.1
WP_276576596.1	WP_247428627.1
WP_276576596.1	WP_283041662.1
WP_276576596.1	WP_194391766.1
WP_276576596.1	WP_063702239.1
WP_276576596.1	WP_280966384.1
WP_276576596.1	WP_270166613.1
WP_276576596.1	WP_254195500.1
WP_276576596.1	WP_027565256.1
WP_276576596.1	WP_057744603.1
WP_276576596.1	WP_298882101.1
WP_276576596.1	WP_284273864.1
WP_276576596.1	WP_279375261.1
WP_276576596.1	WP_126259186.1
WP_276576596.1	WP_007614577.1
WP_276576596.1	WP_135164980.1
WP_276576596.1	WP_212236275.1
WP_276576596.1	WP_145633009.1
WP_276576596.1	WP_271619737.1
WP_276576596.1	WP_128919992.1
WP_276576596.1	WP_128264024.1
WP_276576596.1	WP_283045967.1
WP_276576596.1	WP_135170866.1
WP_276576596.1	WP_027525364.1
WP_276576596.1	WP_104464087.1
WP_276576596.1	WP_063197019.1
WP_276576596.1	WP_220004664.1
WP_276576596.1	WP_194464221.1
WP_276576596.1	WP_260372540.1
WP_276576596.1	WP_271541397.1
WP_276576596.1	WP_072820268.1
WP_276576596.1	WP_212358632.1
WP_276576596.1	WP_212358632.1
WP_276576596.1	WP_237865988.1
WP_276576596.1	WP_237865988.1
WP_276576596.1	WP_213775822.1
WP_276576596.1	WP_229196015.1
WP_276576596.1	WP_176534205.1
WP_276576596.1	WP_092122264.1
WP_276576596.1	WP_212420497.1
WP_276576596.1	WP_108514103.1
WP_276576596.1	WP_139486696.1
WP_276576596.1	WP_229166246.1
WP_276576596.1	WP_212420497.1
WP_276576596.1	WP_207833805.1
WP_276576596.1	WP_092122264.1
WP_276576596.1	WP_176534205.1
WP_276576596.1	WP_108514103.1
WP_276576596.1	WP_097672553.1
WP_276576596.1	WP_194471446.1
WP_276576596.1	WP_044592308.1
WP_276576596.1	WP_154134739.1
WP_276576596.1	MDB5774585.1
WP_276576596.1	MDB5774585.1
WP_276576596.1	WP_154134739.1
WP_276576596.1	WP_291568515.1
WP_276576596.1	MCL2429880.1
WP_276576596.1	WP_283084111.1
WP_276576596.1	WP_212283417.1
WP_276576596.1	WP_212283417.1
WP_276576596.1	WP_094972885.1
WP_276576596.1	WP_140483084.1
WP_276576596.1	WP_028151535.1
WP_276576596.1	WP_092215053.1
WP_276576596.1	WP_038932252.1
WP_276576596.1	WP_014492254.1
WP_276576596.1	WP_129267870.1
WP_276576596.1	WP_208084797.1
WP_276576596.1	WP_225142143.1
WP_276576596.1	WP_212077205.1
WP_276576596.1	WP_211413163.1
WP_276576596.1	WP_225134828.1
WP_276576596.1	WP_080139182.1
WP_276576596.1	WP_071909646.1
WP_276576596.1	WP_038932252.1
WP_276576596.1	WP_039153821.1
WP_276576596.1	WP_027563805.1
WP_276576596.1	WP_041953925.1
WP_276576596.1	WP_247315260.1
WP_276576596.1	WP_014492254.1
WP_276576596.1	WP_038954730.1
WP_276576596.1	WP_248879985.1
WP_276576596.1	WP_212095939.1
WP_276576596.1	WP_028159478.1
WP_276576596.1	WP_211392735.1
WP_276576596.1	WP_166349522.1
WP_276576596.1	WP_282523287.1
WP_276576596.1	WP_212077205.1
WP_276576596.1	WP_225144244.1
WP_276576596.1	WP_166081270.1
WP_276576596.1	WP_275508109.1
WP_276576596.1	WP_109145241.1
WP_276576596.1	WP_225126714.1
WP_276576596.1	WP_225151789.1
WP_276576596.1	WP_225151106.1
WP_276576596.1	WP_080139182.1
WP_276576596.1	WP_036009661.1
WP_276576596.1	WP_225148031.1
WP_276576596.1	WP_225158064.1
WP_276576596.1	WP_129267870.1
WP_276576596.1	WP_211413163.1
WP_276576596.1	WP_225113900.1
WP_276576596.1	WP_225129239.1
WP_276576596.1	WP_212259851.1
WP_276576596.1	WP_157284992.1
WP_276576596.1	WP_271541397.1
WP_276576596.1	WP_145669751.1
WP_276576596.1	WP_128923733.1
WP_276576596.1	WP_271508762.1
WP_276576596.1	MBV9459365.1
WP_276576596.1	MBV9459365.1
WP_276576596.1	WP_280708920.1
WP_276576596.1	WP_247771299.1
WP_276576596.1	WP_234683615.1
WP_276576596.1	WP_128961717.1
WP_276576596.1	WP_291711560.1
WP_276576596.1	WP_212457757.1
WP_276576596.1	WP_258769571.1
WP_276576596.1	WP_213737702.1
WP_276576596.1	WP_079564739.1
WP_276576596.1	WP_275518351.1
WP_276576596.1	WP_225113900.1
WP_276576596.1	WP_225151789.1
WP_276576596.1	WP_275518351.1
WP_276576596.1	WP_271607378.1
WP_276576596.1	WP_271607378.1
WP_276576596.1	MBV8031836.1
WP_276576596.1	MBV8031836.1
MCL4351409.1	MCL4351409.1
MBM3601783.1	MBM3601783.1
WP_295545049.1	WP_295545049.1
MCW5746209.1	MCW5746209.1
PYO55012.1	PYO55012.1
MDE0331171.1	MBI2881113.1
MDE0331171.1	MCY4383582.1
MDE0331171.1	MDE2934902.1
MDE0331171.1	HBK80734.1
MDE0331171.1	MAE06378.1
RYY96896.1	WP_286665042.1
RYY96896.1	WP_187053941.1
RYY96896.1	WP_286530807.1
RYY96896.1	MDB5877184.1
RYY96896.1	MDB5939703.1
RYY96896.1	RZL99981.1
RYY96896.1	MDB5939703.1
RYY96896.1	WP_286520716.1
RYY96896.1	WP_082448201.1
RYY96896.1	KQM76690.1
RYY96896.1	MBC7468986.1
RYY96896.1	RYY95623.1
RYY96896.1	WP_100144531.1
RYY96896.1	MBC7468986.1
RYY96896.1	KQM76690.1
RYY96896.1	RYY95623.1
RYY96896.1	WP_286647158.1
RYY96896.1	WP_260500368.1
RYY96896.1	WP_262075805.1
RYY96896.1	MBU6269714.1
RYY96896.1	WP_087841566.1
RYY96896.1	WP_250199662.1
RYY96896.1	WP_143950860.1
MBX2862038.1	TVQ18401.1
MBX2862038.1	WP_204150223.1
MBX2862038.1	NJK61373.1
MBX2862038.1	TVQ18401.1
MBX2862038.1	PSN19963.1
MBX2862038.1	MCU0566856.1
5T13_A	WP_040435285.1
5T13_A	HCI5552668.1
5T13_A	WP_031302833.1
5T13_A	ERI53285.1
5T13_A	NMB90933.1
5T13_A	PLS83834.1
WP_094845735.1	MBY0440351.1
WP_094845735.1	MCE2947909.1
WP_094845735.1	MBI3515768.1
WP_094845735.1	WP_121088356.1
HBK08252.1	MDB5398803.1
WP_085558553.1	WP_085558553.1
WP_196994691.1	WP_196994691.1
MBD1851564.1	MBI4783545.1
MDA8148448.1	MDA8148448.1
WP_282585450.1	WP_282585450.1
WP_249008179.1	WP_249008179.1
HAC46300.1	TME39031.1
HAC46300.1	TMB98124.1
MCW2616909.1	MCW2616909.1
MBO6919900.1	MBO6919900.1
MBV8795451.1	MBV8795451.1
NBB70067.1	NBB70067.1
MBV9672248.1	MBV9672248.1
WP_205648455.1	WP_205648455.1
WP_070071703.1	WP_043769019.1
WP_070071703.1	WP_038091620.1
WP_070071703.1	WP_076836912.1
WP_065970029.1	WP_110137760.1
WP_065970029.1	MDA8191235.1
ODN69954.1	ODN69954.1
WP_298169788.1	MDD2746664.1
WP_298169788.1	MBU2765211.1
WP_298169788.1	WP_291509427.1
WP_298169788.1	MDD2746664.1
WP_298169788.1	MBU2765211.1
WP_298169788.1	MDA8115693.1
WP_298169788.1	WP_012536350.1
WP_298169788.1	WP_163054722.1
MSW65219.1	MSW65219.1
WP_042675738.1	WP_042675738.1
RZL71056.1	RZL71056.1
MBM3649481.1	MBM3649481.1
TMD74905.1	TMD74905.1
WP_280421057.1	WP_280421057.1
WP_246117123.1	WP_013487839.1
WP_246117123.1	WP_055736668.1
WP_246117123.1	WP_274271955.1
WP_246117123.1	WP_078393660.1
WP_246117123.1	GAF23468.1
WP_246117123.1	WP_163538471.1
WP_246117123.1	WP_171634600.1
WP_246117123.1	WP_251670994.1
WP_246117123.1	WP_210178537.1
WP_246117123.1	WP_250094613.1
WP_246117123.1	WP_114353030.1
MCW2852484.1	MCW2852484.1
MDA8194694.1	MDA8194694.1
