Cluster	ID
WP_272528439.1	WP_271133300.1
WP_272528439.1	WP_296193955.1
WP_272528439.1	WP_068034868.1
WP_272528439.1	WP_296245550.1
WP_272528439.1	MDN5562019.1
WP_025916872.1	NMM26287.1
WP_025916872.1	WP_090812281.1
WP_025916872.1	WP_060244768.1
WP_025916872.1	KAB2969419.1
WP_265282704.1	WP_018444129.1
WP_265282704.1	WP_174901659.1
WP_265282704.1	WP_102634706.1
WP_265282704.1	WP_070541487.1
WP_265282704.1	WP_265305776.1
WP_265282704.1	WP_119966128.1
WP_265282704.1	WP_265654266.1
WP_265282704.1	WP_265645181.1
WP_265282704.1	WP_208009888.1
WP_265282704.1	WP_011809286.1
WP_265282704.1	WP_265285710.1
WP_265282704.1	WP_265705638.1
WP_265282704.1	TSA12833.1
WP_265282704.1	MCL1962013.1
WP_265282704.1	WP_073356538.1
WP_265282704.1	WP_238466135.1
WP_265282704.1	WP_091997804.1
WP_265282704.1	WP_028220930.1
WP_265282704.1	WP_233889924.1
WP_265282704.1	WP_291455301.1
WP_265282704.1	WP_105817895.1
WP_265282704.1	MBU2232890.1
WP_265282704.1	MBD5802397.1
WP_265282704.1	WP_184261512.1
WP_265282704.1	WP_019646535.1
WP_265282704.1	WP_043683583.1
WP_265282704.1	MBD5802394.1
WP_265282704.1	KAB2969417.1
WP_265282704.1	WP_050416074.1
GEK70140.1	WP_119165383.1
GEK70140.1	MDF1721373.1
GEK70140.1	MBN8944075.1
GEK70140.1	MDF1736385.1
GEK70140.1	CEJ12787.1
GEK70140.1	WP_268860935.1
GEK70140.1	MDD8021608.1
GEK70140.1	WP_275734988.1
GEK70140.1	WP_227252199.1
GEK70140.1	MCF8512575.1
GEK70140.1	KAF0175247.1
GEK70140.1	WP_013651479.1
GEK70140.1	TVQ57894.1
GEK70140.1	MCX7643905.1
GEK70140.1	WP_283179076.1
GEK70140.1	MDM7255121.1
GEK70140.1	MBK6466389.1
GEK70140.1	MCA3443435.1
GEK70140.1	MBJ2149252.1
GEK70140.1	MBS3978228.1
GEK70140.1	MCA3437568.1
GEK70140.1	WP_036707865.1
GEK70140.1	MCR9112168.1
GEK70140.1	MCA3452006.1
GEK70140.1	WP_105513067.1
GEK70140.1	WP_291334619.1
GEK70140.1	MCE2747525.1
GEK70140.1	WP_112313330.1
GEK70140.1	WP_136645263.1
GEK70140.1	MCA3459493.1
GEK70140.1	MCA3446694.1
GEK70140.1	MCA3487024.1
GEK70140.1	WP_036699764.1
GEK70140.1	WP_135450968.1
GEK70140.1	WP_108692809.1
GEK70140.1	MBW7947053.1
GEK70140.1	MCG8355207.1
GEK70140.1	WP_168783532.1
GEK70140.1	WP_101921246.1
GEK70140.1	MBP9182452.1
GEK70140.1	MCA3505921.1
GEK70140.1	MCE2738822.1
GEK70140.1	WP_289896134.1
GEK70140.1	WP_219203342.1
GEK70140.1	WP_136394766.1
GEK70140.1	WP_136652225.1
GEK70140.1	WP_073060254.1
GEK70140.1	WP_222505960.1
GEK70140.1	MCB1339016.1
GEK70140.1	WP_264773781.1
GEK70140.1	WP_233901980.1
GEK70140.1	MCA0270569.1
GEK70140.1	WP_288941059.1
GEK70140.1	MAS04860.1
GEK70140.1	HHW32775.1
GEK70140.1	WP_049792433.1
GEK70140.1	ABL72472.1
GEK70140.1	WP_157705581.1
GEK70140.1	WP_300514072.1
GEK70140.1	WP_136339972.1
GEK70140.1	WP_028713015.1
GEK70140.1	WP_093096155.1
GEK70140.1	MCA3574503.1
GEK70140.1	WP_181820502.1
GEK70140.1	WP_230378824.1
GEK70140.1	WP_298560013.1
GEK70140.1	WP_271053414.1
GEK70140.1	WEJ82164.1
GEK70140.1	WP_073033399.1
GEK70140.1	WP_240540509.1
GEK70140.1	WP_259791564.1
GEK70140.1	WP_167521688.1
GEK70140.1	RBP86046.1
GEK70140.1	QFG35097.1
GEK70140.1	WP_215503895.1
GEK70140.1	MCC6519886.1
GEK70140.1	WP_212523503.1
GEK70140.1	PHQ70809.1
GEK70140.1	WP_163039944.1
GEK70140.1	WP_173485734.1
GEK70140.1	RQP04521.1
GEK70140.1	WP_072462225.1
GEK70140.1	WGR63525.1
GEK70140.1	WP_047032117.1
GEK70140.1	WP_090847163.1
GEK70140.1	WP_133487086.1
GEK70140.1	WP_078574981.1
GEK70140.1	WP_288998296.1
GEK70140.1	WP_243783912.1
GEK70140.1	WP_282181162.1
GEK70140.1	WP_263714736.1
GEK70140.1	PCH74821.1
GEK70140.1	WP_091296783.1
GEK70140.1	MBP9048106.1
GEK70140.1	WP_024842546.1
GEK70140.1	RDD99231.1
GEK70140.1	WP_054301310.1
GEK70140.1	WP_192247000.1
GEK70140.1	WP_275394763.1
GEK70140.1	WP_183267436.1
GEK70140.1	WP_290546763.1
GEK70140.1	WP_138015596.1
GEK70140.1	WP_149141885.1
GEK70140.1	WP_138840465.1
GEK70140.1	WP_290541890.1
GEK70140.1	WP_189380816.1
GEK70140.1	OHC53228.1
GEK70140.1	MCB1347001.1
GEK70140.1	WP_193143147.1
GEK70140.1	WP_009451957.1
GEK70140.1	MDB5523975.1
GEK70140.1	WP_252924891.1
GEK70140.1	MDB4164539.1
GEK70140.1	WP_201659417.1
GEK70140.1	WP_257759975.1
GEK70140.1	WP_189635122.1
GEK70140.1	WP_146287203.1
GEK70140.1	WP_218628543.1
GEK70140.1	WP_301653875.1
GEK70140.1	WP_275840474.1
GEK70140.1	MBX9593073.1
GEK70140.1	WP_260012205.1
GEK70140.1	WP_165049896.1
GEK70140.1	WP_223006333.1
GEK70140.1	WP_107717620.1
GEK70140.1	WP_259955677.1
GEK70140.1	EKD61673.1
GEK70140.1	WP_185798074.1
GEK70140.1	MBI1169826.1
GEK70140.1	WP_025029270.1
GEK70140.1	OYU59556.1
GEK70140.1	WP_130990161.1
GEK70140.1	MCC0077118.1
GEK70140.1	MAJ35064.1
GEK70140.1	MBC7478545.1
GEK70140.1	MBT6256495.1
GEK70140.1	MCS5614264.1
GEK70140.1	NWJ90780.1
GEK70140.1	MCH2542647.1
GEK70140.1	WP_058098324.1
GEK70140.1	WP_251308436.1
GEK70140.1	WP_302139428.1
GEK70140.1	WP_146802386.1
GEK70140.1	WP_097788128.1
GEK70140.1	WP_273666612.1
GEK70140.1	WP_198056924.1
GEK70140.1	WP_282739353.1
GEK70140.1	WP_253556270.1
GEK70140.1	WP_010954373.1
GEK70140.1	WP_104961517.1
GEK70140.1	WP_274144462.1
GEK70140.1	WP_190869174.1
GEK70140.1	WP_279840842.1
GEK70140.1	WP_129933015.1
GEK70140.1	WP_209965496.1
GEK70140.1	HBM63543.1
GEK70140.1	WP_020193263.1
GEK70140.1	WP_064614268.1
GEK70140.1	WP_108190412.1
GEK70140.1	WP_274141267.1
GEK70140.1	WP_064493381.1
GEK70140.1	WP_176683337.1
GEK70140.1	WP_198748219.1
GEK70140.1	WP_070095869.1
GEK70140.1	WP_003247897.1
GEK70140.1	WP_232861700.1
GEK70140.1	HDS1061421.1
GEK70140.1	WP_012052131.1
GEK70140.1	WP_256819249.1
GEK70140.1	WP_221100442.1
GEK70140.1	WP_104887740.1
GEK70140.1	WP_119713547.1
GEK70140.1	WP_161774018.1
GEK70140.1	WP_173880659.1
GEK70140.1	WP_014590754.1
GEK70140.1	WP_102885280.1
GEK70140.1	WP_047603837.1
GEK70140.1	WP_239607789.1
GEK70140.1	WP_019436993.1
GEK70140.1	WP_014860991.1
GEK70140.1	WP_100773860.1
GEK70140.1	WP_121783631.1
GEK70140.1	EKT4505811.1
GEK70140.1	WP_233692410.1
GEK70140.1	WP_087535046.1
GEK70140.1	WP_276216837.1
GEK70140.1	WP_076403157.1
GEK70140.1	HDS0929851.1
GEK70140.1	WP_135199237.1
GEK70140.1	WP_087554887.1
GEK70140.1	WP_143493734.1
GEK70140.1	WP_252458429.1
GEK70140.1	WP_267273897.1
GEK70140.1	WP_144000177.1
GEK70140.1	WP_070383966.1
GEK70140.1	HBK50471.1
GEK70140.1	WP_274148869.1
GEK70140.1	WP_060494055.1
GEK70140.1	WP_179027304.1
GEK70140.1	WP_012272057.1
GEK70140.1	WP_060514180.1
GEK70140.1	WP_069943290.1
GEK70140.1	WP_123109032.1
GEK70140.1	WP_201207641.1
GEK70140.1	WP_059395378.1
GEK70140.1	WP_229609678.1
GEK70140.1	WP_241801032.1
GEK70140.1	WP_084967031.1
GEK70140.1	WP_197899045.1
GEK70140.1	WP_016499403.1
GEK70140.1	WP_028613824.1
GEK70140.1	WP_132840479.1
GEK70140.1	WP_043202314.1
GEK70140.1	WP_279923762.1
GEK70140.1	WP_174370088.1
GEK70140.1	WP_258651739.1
GEK70140.1	WP_049277472.1
GEK70140.1	MCE7764044.1
GEK70140.1	WP_063423817.1
GEK70140.1	WP_258911142.1
GEK70140.1	WP_243054915.1
GEK70140.1	WP_259140129.1
GEK70140.1	WP_016713924.1
GEK70140.1	WP_156858815.1
GEK70140.1	WP_110742347.1
GEK70140.1	WP_286113475.1
GEK70140.1	WP_027608925.1
GEK70140.1	WP_028698850.1
GEK70140.1	CAI3801632.1
GEK70140.1	WP_084296860.1
GEK70140.1	WP_060496958.1
GEK70140.1	WP_235199902.1
GEK70140.1	WP_060709636.1
GEK70140.1	WP_182362547.1
GEK70140.1	WP_156867489.1
GEK70140.1	WP_019096295.1
GEK70140.1	WP_164524591.1
GEK70140.1	WP_284356155.1
GEK70140.1	WP_104834628.1
GEK70140.1	WP_225521886.1
GEK70140.1	WP_198749829.1
GEK70140.1	WP_274081927.1
GEK70140.1	WP_172231808.1
GEK70140.1	WP_172285924.1
GEK70140.1	WP_099429150.1
GEK70140.1	WP_252823844.1
GEK70140.1	WP_085272976.1
GEK70140.1	GLO57819.1
GEK70140.1	WP_099454358.1
GEK70140.1	WP_027593513.1
GEK70140.1	WP_258704033.1
GEK70140.1	WP_264313529.1
GEK70140.1	WP_274100205.1
GEK70140.1	WP_275744881.1
GEK70140.1	WP_186680121.1
GEK70140.1	WP_095065152.1
GEK70140.1	WP_265968901.1
GEK70140.1	WP_186660348.1
GEK70140.1	WP_274122117.1
GEK70140.1	WP_238213437.1
GEK70140.1	WP_186703548.1
GEK70140.1	WP_047583750.1
GEK70140.1	WP_156311544.1
GEK70140.1	WP_033697506.1
GEK70140.1	HDS1820105.1
GEK70140.1	WP_258714773.1
GEK70140.1	WP_186663598.1
GEK70140.1	MCO6058439.1
GEK70140.1	WP_084313231.1
GEK70140.1	WP_031690355.1
GEK70140.1	MBG4688025.1
GEK70140.1	WP_160287136.1
GEK70140.1	WP_043252423.1
GEK70140.1	WP_090261474.1
GEK70140.1	WP_280323863.1
GEK70140.1	WP_280291137.1
GEK70140.1	BBH46540.1
GEK70140.1	WP_275607332.1
GEK70140.1	WP_152223548.1
GEK70140.1	WP_236236092.1
GEK70140.1	WP_176513041.1
GEK70140.1	WP_090310085.1
GEK70140.1	MCM2321133.1
GEK70140.1	WP_092432619.1
GEK70140.1	MCM2331203.1
GEK70140.1	WP_136488723.1
GEK70140.1	WP_201485645.1
GEK70140.1	WP_256014524.1
GEK70140.1	WP_229606719.1
GEK70140.1	WP_070091854.1
GEK70140.1	WP_008090898.1
GEK70140.1	MBS8269316.1
GEK70140.1	MBR9879165.1
GEK70140.1	WP_045991482.1
GEK70140.1	MBR9770759.1
GEK70140.1	WP_287164571.1
GEK70140.1	WP_108133573.1
GEK70140.1	HAR07632.1
GEK70140.1	WP_272769520.1
GEK70140.1	WP_047967211.1
GEK70140.1	WP_272771580.1
GEK70140.1	WP_120811596.1
GEK70140.1	WP_255908272.1
GEK70140.1	WP_272766204.1
GEK70140.1	WP_272758268.1
GEK70140.1	WP_085277534.1
GEK70140.1	WP_272803450.1
GEK70140.1	WP_063491663.1
GEK70140.1	WP_272814302.1
GEK70140.1	WP_113749490.1
GEK70140.1	WP_025515038.1
GEK70140.1	WP_174874435.1
GEK70140.1	WP_199054745.1
GEK70140.1	WP_088967983.1
GEK70140.1	WP_189352187.1
GEK70140.1	WP_119653479.1
GEK70140.1	WP_114852096.1
GEK70140.1	WP_127812692.1
GEK70140.1	WP_028875358.1
GEK70140.1	WP_018152336.1
GEK70140.1	WP_197887774.1
GEK70140.1	MDF3868788.1
GEK70140.1	WP_192434918.1
GEK70140.1	WP_043313743.1
GEK70140.1	WP_285647432.1
GEK70140.1	WP_043273489.1
GEK70140.1	WP_089391234.1
GEK70140.1	WP_109933673.1
GEK70140.1	WP_275627726.1
GEK70140.1	WP_253408814.1
GEK70140.1	WP_058071574.1
GEK70140.1	WP_269964163.1
GEK70140.1	WP_064987592.1
GEK70140.1	WP_069862108.1
GEK70140.1	WP_074981936.1
GEK70140.1	WP_256514209.1
GEK70140.1	WP_058488465.1
GEK70140.1	WP_249917879.1
GEK70140.1	WP_281686044.1
GEK70140.1	WP_009617326.1
GEK70140.1	WP_276216261.1
GEK70140.1	WP_116422762.1
GEK70140.1	WP_061560644.1
GEK70140.1	WP_258331225.1
GEK70140.1	WP_228213775.1
GEK70140.1	WP_094277679.1
GEK70140.1	WP_058356734.1
GEK70140.1	MBP6552713.1
GEK70140.1	WP_058367774.1
GEK70140.1	TDI56982.1
GEK70140.1	WP_197217498.1
GEK70140.1	WP_104931669.1
GEK70140.1	WP_019959386.1
GEK70140.1	MBP9541152.1
GEK70140.1	MAC46641.1
GEK70140.1	WP_028299707.1
GEK70140.1	MCF7981455.1
GEK70140.1	WP_166998683.1
GEK70140.1	WP_277278924.1
GEK70140.1	MBX9629667.1
GEK70140.1	SEE74468.1
GEK70140.1	SDR41695.1
GEK70140.1	WP_054004507.1
GEK70140.1	OYU37924.1
GEK70140.1	TMJ35093.1
WP_281491513.1	WP_281491513.1
MDH3663567.1	GJL88687.1
MDH3663567.1	WP_166952195.1
WP_265090251.1	MBP6563601.1
MBL8892989.1	MBL8892989.1
WP_151139637.1	WP_267620716.1
WP_151139637.1	WP_103425637.1
WP_151139637.1	WP_276248853.1
WP_244766193.1	WP_280530963.1
MBI2962655.1	MBI2962655.1
NNL85519.1	NNL85519.1
MCA3440576.1	MCA3440576.1
MBH2079580.1	MBH2079580.1
MBY0465620.1	MBY0465620.1
MBM3677128.1	MBM3677128.1
MBT3373721.1	MBT6978029.1
MBT3373721.1	MBT4689151.1
MBT3373721.1	MBT3332845.1
WP_265088889.1	WP_265088889.1
WP_230426562.1	WP_230426562.1
MBI3091708.1	MBI3091708.1
WP_094034212.1	MBT54837.1
MYH70338.1	MDE0286529.1
MYH70338.1	MCY4086374.1
MYH70338.1	MBS1878932.1
MBP8857680.1	MBM3134283.1
MCY4393619.1	MYK57968.1
MCY4393619.1	MDE0150236.1
MCY4393619.1	MCW5770127.1
MCI0860247.1	MCI0860247.1
MCR4429218.1	MCR4429218.1
MCY4387474.1	MCC7414002.1
MCY4387474.1	MBT8445666.1
MYC30617.1	MYC34259.1
MYC30617.1	MCH8185057.1
MYC30617.1	MCH8086510.1
MYC30617.1	MYG15748.1
MYC30617.1	MCH7626383.1
MYC30617.1	MDE2778324.1
MYC30617.1	MDE0822963.1
MYC30617.1	MCH7842445.1
MYC30617.1	MCI0900910.1
MYC30617.1	MQG77791.1
MYC30617.1	MCH2535788.1
MYC30617.1	PKB81456.1
MYC30617.1	MCE2456365.1
MYC30617.1	MQG58590.1
MYC30617.1	HBJ31718.1
MYC30617.1	MAP38357.1
MYC30617.1	HAL49395.1
MYC30617.1	MQG67257.1
MYC30617.1	HIM17525.1
MYC30617.1	MCY4579040.1
MYC30617.1	MYE53945.1
MBA3910212.1	EKD61717.1
MBI4525010.1	MBI3059293.1
MBI4525010.1	MDE0031966.1
MBI4525010.1	MDE0030811.1
MBI4525010.1	MCY4442441.1
KUO71325.1	WP_006523672.1
KUO71325.1	KUO77890.1
KUO71325.1	MDE0511061.1
KUO71325.1	MCY4361862.1
KUO71325.1	MCY3752397.1
KUO71325.1	MBT7950919.1
MCH8827458.1	MCH8827458.1
MBG7610405.1	MBG7610405.1
WP_297856937.1	WP_297856937.1
MDE2846024.1	MDE2824816.1
MDE2846024.1	MXY48734.1
MDE0157609.1	MCY4361768.1
MDE0157609.1	MDE0285636.1
MDE0157609.1	NKB38776.1
KMY66021.1	KMY66021.1
HHW37351.1	NHC43252.1
HHW37351.1	WP_003332179.1
NIQ38634.1	NIQ38634.1
MBM3678114.1	MBM3678114.1
MBI2962011.1	MBI2962011.1
MCH2409421.1	MCH2409421.1
HBY98016.1	MCZ7573606.1
HBY98016.1	MCC7162119.1
MCH7652359.1	MCH7652359.1
MBL5974910.1	MBL5974910.1
WP_093352235.1	QPG45364.1
WP_093352235.1	WP_037200721.1
WP_093352235.1	KDE14437.1
WP_093352235.1	WP_065922787.1
WP_093352235.1	WP_239010486.1
WP_093352235.1	TQK71876.1
WP_093352235.1	WP_097207144.1
WP_093352235.1	WP_134727526.1
WP_093352235.1	WP_283497433.1
WP_093352235.1	WP_182373457.1
WP_093352235.1	WP_142061051.1
WP_093352235.1	WP_182765166.1
WP_093352235.1	WP_136787710.1
MDC3160019.1	RKX45810.1
MDC3160019.1	MCZ6664095.1
MDC3160019.1	OUU73938.1
MDC3160019.1	MDA0821676.1
MBL4756096.1	MBT6340839.1
MBL4756096.1	MBW1731776.1
MBL4756096.1	MBW2128712.1
MBL4756096.1	MBW1721760.1
MBL4756096.1	MBI5248812.1
MBL4756096.1	PIP47871.1
MBL4756096.1	NCO59750.1
MBL4756096.1	NQT55245.1
MBL4756096.1	MBE9547176.1
MBL4756096.1	MBW2022773.1
MBL4756096.1	MBT7261056.1
WP_180220175.1	WP_150486972.1
WP_180220175.1	WP_164367399.1
WP_180220175.1	WP_055468605.1
WP_180220175.1	WP_031033760.1
WP_183344212.1	WP_183344212.1
HHY02280.1	HHY02280.1
MCI0902298.1	MCI0898766.1
MCI0902298.1	MCH8892076.1
MCI0902298.1	MBT99013.1
MCI0902298.1	MCI0896168.1
MCI0902298.1	MCI0794760.1
MCI0902298.1	MCH8351840.1
MCI0902298.1	MBC8280782.1
MCI0902298.1	MBG92227.1
MCI0902298.1	MQG01908.1
MCI0902298.1	HIN35565.1
MCI0902298.1	MCH2502607.1
MCI0902298.1	MQG30731.1
MCI0902298.1	MQG65495.1
MCI0902298.1	MCS5648952.1
MCI0902298.1	MCH8988060.1
MBI2753862.1	MAG96558.1
MBI2753862.1	OGA29101.1
MAG58471.1	MAG58471.1
MBN2050279.1	HAJ33696.1
MBN2050279.1	MBN1837607.1
HIA75021.1	HIA75021.1
MBW2453552.1	MAE71054.1
MBW2453552.1	MBI2840467.1
MBW2453552.1	MCP3993717.1
MBW2453552.1	RKY17408.1
MBW2453552.1	MCZ7608347.1
MBW2453552.1	MBZ0136305.1
MBW2453552.1	MCC6465499.1
MBW2453552.1	MCC7072417.1
MBW2453552.1	MCP3918891.1
MBW2453552.1	MBI1948453.1
MBW2453552.1	MCC7383475.1
MBW2453552.1	MCC6523776.1
MBW2453552.1	MBK7580658.1
MBW2453552.1	MAF66000.1
MBW2453552.1	MBI3201912.1
MBW2453552.1	MCK6534576.1
MBW2453552.1	MBK8999809.1
MBW2453552.1	MBW2465065.1
MBI4444982.1	MBI4444982.1
MDE0061477.1	MDE0061477.1
MCW3016963.1	MCW3016963.1
MBI2494568.1	MBI2494568.1
MBI4529151.1	MBI4529151.1
WP_183592360.1	WP_264796424.1
WP_183592360.1	MBL5972601.1
WP_183592360.1	MCB1274666.1
WP_183592360.1	WP_210025711.1
MBM4407173.1	MBM4407173.1
KAK45192.1	WP_238211866.1
KAK45192.1	WP_238289075.1
KAK45192.1	WP_201076355.1
KAK45192.1	MBM3676265.1
MBI1943706.1	MCC6211845.1
MXY96270.1	MXY96270.1
WP_081243925.1	WP_185673507.1
WP_081243925.1	WP_266349007.1
WP_081243925.1	BCP51986.1
WP_081243925.1	WP_183852457.1
WP_081243925.1	WP_201402588.1
WP_081243925.1	WP_268404778.1
WP_081243925.1	WP_128993886.1
WP_081243925.1	WP_266340869.1
WP_081243925.1	WP_124932270.1
WP_081243925.1	WP_003182119.1
WP_081243925.1	WP_021837482.1
WP_081243925.1	WP_059231925.1
WP_081243925.1	WP_145645175.1
WP_081243925.1	WP_130569528.1
WP_081243925.1	WP_080131398.1
WP_081243925.1	WP_268362348.1
WP_081243925.1	WP_154998787.1
WP_081243925.1	WP_128822442.1
WP_081243925.1	WP_101560862.1
WP_081243925.1	WP_268309417.1
WP_081243925.1	QNT72025.1
WP_081243925.1	WP_271725204.1
WP_081243925.1	WP_268318693.1
WP_081243925.1	WP_256163818.1
WP_081243925.1	WP_219192107.1
WP_081243925.1	WP_216920634.1
WP_081243925.1	WP_241838247.1
WP_081243925.1	WP_026579694.1
WP_081243925.1	WP_252606747.1
WP_081243925.1	WP_145624335.1
WP_081243925.1	WP_034291565.1
WP_081243925.1	WP_149169461.1
WP_081243925.1	WP_268339924.1
WP_081243925.1	WP_268327978.1
WP_081243925.1	WP_116555359.1
WP_081243925.1	UAL28045.2
WP_081243925.1	WP_046504363.1
WP_081243925.1	WP_233183643.1
