Cluster	ID
KAH6174676.1	XP_056068213.1
KAH6174676.1	KAI4687430.1
KAH6174676.1	KAF2443324.1
RVX72918.1	XP_019023272.1
RVX72918.1	XP_008714449.1
RVX72918.1	XP_017995234.1
RVX72918.1	RLL93205.1
RVX72918.1	KAJ6103577.1
RVX72918.1	XP_056766850.1
RVX72918.1	KAF7125400.1
RVX72918.1	MCJ1229172.1
RVX72918.1	CAF9928533.1
RVX72918.1	KAI9728039.1
RVX72918.1	OQO16962.1
RVX72918.1	KAF2084731.1
MBW3572424.1	MCH7638989.1
MBW3572424.1	MCH7974972.1
MBW3572424.1	MCY7345279.1
MBW3572424.1	MBA3634296.1
MBW3572424.1	MBA2493401.1
MBW3572424.1	MBA3601592.1
MBW3572424.1	MCA1625125.1
MBW3572424.1	MCA1637179.1
MBW3572424.1	MBK8465389.1
MBW3572424.1	MBA4122286.1
MBW3572424.1	PYS51814.1
MBW3572424.1	MBA3784503.1
MBW3572424.1	MBA3692667.1
PYT98502.1	PYX15082.1
PYT98502.1	PYU01188.1
MBI1873833.1	MBI1873833.1
WP_299378070.1	WP_299378070.1
SOD02194.1	SOD02194.1
WP_204396381.1	WP_234661783.1
QDG51630.1	WP_111336751.1
QDG51630.1	WP_222615447.1
MTV27402.1	MTV27402.1
MCJ8268856.1	MCJ8268856.1
MCC7072464.1	MCC7109545.1
OLB90052.1	PYT55942.1
OLB90052.1	PYX49969.1
OLB90052.1	MCU1243101.1
OLB90052.1	PYU74732.1
OLB90052.1	PYT61982.1
OLB90052.1	OLB18174.1
MBK7402596.1	MBK7402596.1
MBA3482248.1	MBA3482248.1
MBD0319384.1	MBD0319384.1
WP_268095984.1	WP_131845766.1
WP_268095984.1	WP_123655599.1
WP_268095984.1	MBT1595995.1
WP_268095984.1	WP_165918790.1
WP_268095984.1	WP_132047962.1
WP_268095984.1	WP_263091279.1
WP_268095984.1	WP_111084377.1
WP_268095984.1	WP_247740696.1
WP_268095984.1	WP_134194924.1
WP_268095984.1	WP_123702129.1
WP_268095984.1	WP_123672418.1
WP_268095984.1	GLK31585.1
WP_268095984.1	WP_071302689.1
WP_268095984.1	WP_070418277.1
NOT33580.1	NOT33580.1
MBC7794942.1	MBC7794942.1
MBS1149613.1	MBS1149613.1
MQA29884.1	MQA29884.1
PYS69956.1	PYS69956.1
WP_154345759.1	WP_154345759.1
TFY72797.1	TFY72797.1
MBM4342415.1	MBA2320138.1
MBM4342415.1	MBX7102006.1
MBM4342415.1	MSQ82413.1
WP_026126178.1	WP_026126178.1
GAQ85170.1	GAQ85170.1
RMG17128.1	RMG17128.1
MBW3604465.1	MBW3604465.1
WP_241655029.1	WP_114207163.1
WP_241655029.1	WP_050058385.1
WP_241655029.1	WP_260315438.1
WP_241655029.1	PYU58423.1
WP_241655029.1	PYU75769.1
WP_241655029.1	WP_263383353.1
WP_241655029.1	WP_162538632.1
WP_241655029.1	WP_158792300.1
WP_241655029.1	MBS1801277.1
WP_241655029.1	WP_213806481.1
WP_241655029.1	WP_125484452.1
WP_241655029.1	WP_179489663.1
WP_241655029.1	WP_089843115.1
WP_241655029.1	WP_183815248.1
WP_241655029.1	WP_158943793.1
WP_241655029.1	WP_183981061.1
WP_241655029.1	WP_183768954.1
WP_241655029.1	WP_179585156.1
WP_241655029.1	WP_183792585.1
WP_241655029.1	MCU1320780.1
WP_241655029.1	WP_263368953.1
WP_241655029.1	MCU1247915.1
WP_241655029.1	WP_260740983.1
WP_241655029.1	MBV8629534.1
WP_241655029.1	WP_013569960.1
WP_241655029.1	WP_186743854.1
WP_241655029.1	MDE3105485.1
WP_146650771.1	MBX3190253.1
WP_146650771.1	MDB4946632.1
WP_146650771.1	MBS2011777.1
WP_146650771.1	MCW5835988.1
WP_146650771.1	MBX3218541.1
WP_146650771.1	MBX3258873.1
WP_146650771.1	MBX3208324.1
WP_146650771.1	MCS6913034.1
KAA1468042.1	KAA1468042.1
WP_167037194.1	WP_167037194.1
WP_276009079.1	WP_036344930.1
WP_276009079.1	WP_110918584.1
WP_276009079.1	WP_115320243.1
WP_276009079.1	WP_276047927.1
WP_276009079.1	WP_163803723.1
WP_276009079.1	WP_149379448.1
WP_276009079.1	WP_135423163.1
WP_276009079.1	WP_218893948.1
WP_276009079.1	WP_265995535.1
WP_276009079.1	WP_240176435.1
WP_276009079.1	MCV7179269.1
WP_276009079.1	WP_221220443.1
WP_276009079.1	AKK28128.1
WP_276009079.1	WP_163751150.1
WP_276009079.1	MBB3604084.1
WP_276009079.1	WP_221218428.1
WP_276009079.1	WP_071944186.1
WP_276009079.1	WP_096311579.1
OGF05493.1	OGF05493.1
PYP72351.1	OLC72286.1
PYP72351.1	OLC06836.1
MBL0196472.1	MBL0196472.1
MCY7362095.1	MCY7362095.1
KIY50345.1	XP_043015030.1
WP_080796834.1	WP_080796834.1
XP_049297192.1	XP_050074631.1
XP_049297192.1	XP_053659719.1
XP_049297192.1	XP_052900596.1
XP_049297192.1	XP_058127658.1
XP_049297192.1	XP_058063280.1
OJA11695.1	XP_041301891.1
OJA11695.1	KAG1832475.1
MBL8952529.1	MBK7864919.1
MBL8952529.1	MBL8936794.1
MBL8952529.1	MBL8921297.1
MDA8021175.1	MDA8021175.1
MBV9084052.1	MBV9084052.1
MCC7536147.1	MCC7536147.1
MCO4769901.1	MCO4769901.1
XP_043191844.1	XP_043220876.1
KAF8523588.1	KAF8470356.1
KAF8523588.1	KAF8523601.1
KAH8115738.1	KAI5117578.1
KAH8115738.1	KAI6166122.1
KAH8115738.1	KAI6021463.1
KAH8115738.1	KAI6131659.1
KAH8115738.1	KIK27669.1
KAH8115738.1	KAI6157827.1
KAH8115738.1	KAI6002783.1
KAH8115738.1	XP_051605174.1
KAH8115738.1	KAI6121747.1
KAH8115738.1	KAI6040281.1
KAH8115738.1	KAH8089895.1
KAH8115738.1	TCD71033.1
KAH8115738.1	XP_007394124.1
KAH8115738.1	XP_007394133.1
KAH8115738.1	KIM69766.1
KAH8115738.1	KAG9316634.1
KAH8115738.1	KAF8556394.1
KAF5386109.1	KIY73043.1
KAF5386109.1	GJE98342.1
KAF5386109.1	GLB37428.1
KAF5386109.1	KAF8844293.1
KAF5386109.1	KIK93584.1
KAF5386109.1	KIJ18698.1
KAF5386109.1	KAF9227337.1
KAF5386109.1	KAG6375368.1
KAF5386109.1	KII92466.1
KAF5386109.1	KIJ29210.1
KAF5386109.1	KAJ7579215.1
KAF5386109.1	KAJ3859679.1
KAF5386109.1	KAI0341326.1
KAF5386109.1	KAI0784051.1
KAF5386109.1	KAI0034143.1
KAF5386109.1	KAF9520488.1
KAF5386109.1	KAF5348043.1
KAF5386109.1	KAF5348088.1
CCG81818.1	CCG81818.1
MDF2772731.1	MDF2772731.1
XP_002500338.1	XP_002500338.1
MBS0187787.1	MBS0187787.1
MBV9761242.1	MBV9761242.1
WP_245650115.1	WP_245650115.1
OLE24720.1	OLE24720.1
TMW95351.1	XP_028086059.1
MBL8607043.1	MBL8607043.1
CAI5493622.1	CAI5493622.1
MBP2318748.1	GGE65393.1
MBP2318748.1	WP_188683432.1
MBP2318748.1	WP_210051398.1
CAI5470697.1	CAI5470697.1
KAI9454152.1	KAI9454152.1
MCC6348186.1	MCC6348186.1
WP_240483710.1	WP_240483710.1
KAH7916577.1	KAH7916577.1
MBX9719983.1	MBX9719983.1
OAX82523.1	OJD11215.1
OAX82523.1	XP_001539927.1
OAX82523.1	EGC42344.1
OAX82523.1	XP_045289507.1
MDN5655905.1	MDN5655905.1
OCB88348.1	OCB88348.1
WP_236091304.1	WP_236091304.1
OBZ77385.1	RDX45408.1
OBZ77385.1	KAI0654832.1
OBZ77385.1	KAI0674716.1
OBZ77385.1	KAH9887355.1
OBZ77385.1	KAI0327619.1
OBZ77385.1	XP_008040923.1
OBZ77385.1	TFK84933.1
OBZ77385.1	OJT02780.1
OBZ77385.1	RPD55615.1
OBZ77385.1	OCH94586.1
OBZ77385.1	TBU28276.1
OBZ77385.1	XP_040765601.1
OBZ77385.1	KAI0692798.1
OXV10130.1	OXV10130.1
EGD55501.1	WP_270929469.1
KAF4591854.1	PHH80794.1
MCI2282426.1	MCI2282426.1
XP_034013217.1	XP_034013217.1
KOG86919.1	KOG86919.1
KAG2108825.1	KAG2132676.1
KAG2108825.1	XP_041248757.1
KAG2108825.1	KAG1869849.1
KAG2108825.1	KAG2362288.1
KAG2108825.1	OAX42545.1
KAG2108825.1	KAG1777718.1
KAG2108825.1	XP_041294591.1
KAG2108825.1	KAG2756136.1
KAG2108825.1	KIK44747.1
KAG2108825.1	KAG1752950.1
KAG2108825.1	XP_041226209.1
KAG2108825.1	OJA11724.1
KAG2108825.1	KAG2342916.1
KAG2108825.1	XP_041301890.1
KAG2108825.1	KAG2043451.1
KAG2108825.1	KAG1766966.1
KAG2108825.1	KAG1863862.1
KAG2108825.1	KAG1890254.1
XP_017486022.1	XP_011178897.1
XP_017486022.1	XP_039962743.1
XP_017486022.1	XP_004529788.1
PPQ63996.1	KAF4620788.1
HIZ36200.1	HIZ36200.1
XP_013101553.1	KNC28968.1
WP_097977026.1	WP_097977026.1
MCY7325054.1	MCY7325054.1
MBV9340316.1	MBV9624406.1
MBV9822475.1	MBV9822475.1
WP_239048467.1	WP_239048467.1
WP_087873909.1	MCU1515597.1
XP_042339795.1	XP_035269462.1
MCX6452026.1	MCX6452026.1
WP_221090872.1	WP_157458498.1
WP_221090872.1	WP_224572287.1
WP_221090872.1	WP_225524161.1
WP_221090872.1	WP_107137399.1
WP_221090872.1	WP_189068695.1
WP_221090872.1	WP_189059613.1
WP_221090872.1	WP_058979184.1
WP_221090872.1	WP_254605390.1
KAG2028383.1	KAG2028383.1
XP_042178534.1	XP_042178533.1
MBU6333546.1	MBU6333546.1
PKL75846.1	PKL75846.1
WP_110170830.1	WP_110170830.1
HHO52414.1	HHO52414.1
MBA3272851.1	MBA3272851.1
MCK6592484.1	MCK6592484.1
WP_151680691.1	WP_221871020.1
WP_151680691.1	WP_269919963.1
WP_151680691.1	WP_251242015.1
WP_151680691.1	WP_251246691.1
WP_151680691.1	WP_216408147.1
WP_151680691.1	WP_270578451.1
WP_151680691.1	WP_136831923.1
WP_151680691.1	WP_018664470.1
WP_151680691.1	WP_265114893.1
WP_151680691.1	WP_118498265.1
WP_151680691.1	NCG66865.1
WP_151680691.1	WP_126408564.1
WP_151680691.1	WP_150438840.1
WP_151680691.1	WP_110928928.1
WP_151680691.1	WP_026695746.1
WP_151680691.1	SHQ83420.1
WP_151680691.1	WP_190996773.1
WP_151680691.1	WP_153737942.1
WP_151680691.1	WP_117168226.1
WP_151680691.1	WP_191816716.1
WP_151680691.1	WP_281203097.1
WP_151680691.1	WP_253933902.1
WP_151680691.1	WP_289214974.1
WP_151680691.1	WP_077623649.1
WP_151680691.1	WP_244722913.1
WP_151680691.1	WP_018931871.1
WP_151680691.1	WP_153833705.1
WP_151680691.1	WP_185653989.1
WP_151680691.1	WP_145404390.1
WP_151680691.1	WP_264142212.1
WP_151680691.1	WP_078434800.1
WP_151680691.1	WP_241578788.1
WP_151680691.1	WP_289323952.1
WP_151680691.1	WP_098799588.1
WP_151680691.1	WP_247340899.1
WP_151680691.1	WP_121660879.1
WP_151680691.1	MCM3159902.1
WP_151680691.1	WP_137019379.1
WP_151680691.1	WP_207437222.1
WP_151680691.1	WP_226527638.1
WP_151680691.1	WP_100533683.1
WP_151680691.1	WP_230302792.1
WP_151680691.1	WP_148357226.1
WP_151680691.1	WP_204956182.1
WP_151680691.1	WP_237942353.1
WP_151680691.1	WP_267913401.1
WP_151680691.1	MCE4049612.1
WP_151680691.1	WP_214716750.1
WP_151680691.1	WP_285854797.1
WP_151680691.1	WP_275008409.1
WP_151680691.1	WP_182102122.1
WP_151680691.1	WP_252208990.1
WP_151680691.1	WP_127739080.1
WP_151680691.1	WP_260054332.1
WP_151680691.1	WP_251664329.1
WP_151680691.1	WP_242234203.1
WP_151680691.1	WP_285932191.1
MDI3256997.1	MDI3256997.1
MDN6659156.1	MDN6659156.1
EWM19582.1	EWM19582.1
TME86634.1	TME86634.1
TAL05110.1	MDB6016184.1
TAL05110.1	MDD5140217.1
TAL05110.1	MDB6059540.1
TAL05110.1	WP_025745851.1
HAF10309.1	TMG46802.1
HAF10309.1	MCA1682533.1
HAF10309.1	TMC43918.1
HAF10309.1	TMG70788.1
HAF10309.1	TMG56866.1
WP_276955252.1	WP_013158220.1
WP_046178148.1	WP_231584126.1
WP_046178148.1	WP_254310194.1
WP_046178148.1	WP_045849693.1
WP_046178148.1	WP_069937235.1
HHY66961.1	WP_288010012.1
HHY66961.1	WP_100667412.1
ALX65843.1	ALX65843.1
WP_198925418.1	WP_126630856.1
WP_198925418.1	WP_126602333.1
BDZ43456.1	BDZ43456.1
WP_291351611.1	WP_291351611.1
MCH2156205.1	MCH2156205.1
WP_169454437.1	WP_169454437.1
WP_251400821.1	WP_248572585.1
WP_251400821.1	WP_107931629.1
WP_251400821.1	WP_036174103.1
WP_251400821.1	WP_137727227.1
WP_251400821.1	WP_282990568.1
WP_251400821.1	WP_126294936.1
KAJ1089528.1	KAJ1089528.1
MCA1647593.1	MCA1647593.1
MBX6753474.1	MBX6753474.1
TMJ07635.1	MCL6552323.1
TMJ07635.1	OLC31841.1
TMJ07635.1	OLD37077.1
TMJ07635.1	MCL6567540.1
MBS1699184.1	MBS1699184.1
WP_156422635.1	WP_024029530.1
WP_156422635.1	WP_239430809.1
WP_156422635.1	WP_239388438.1
WP_156422635.1	WP_118923513.1
WP_156422635.1	WP_144511492.1
WP_156422635.1	WP_115450142.1
WP_156422635.1	WP_151533945.1
WP_156422635.1	WP_053597926.1
WP_156422635.1	WP_239432796.1
WP_156422635.1	WP_097150492.1
WP_156422635.1	MBR3120701.1
WP_156422635.1	WP_239390497.1
WP_156422635.1	WP_060206710.1
WP_156422635.1	WP_059173898.1
WP_156422635.1	WP_066201926.1
WP_156422635.1	WP_249775917.1
WP_156422635.1	WP_301241832.1
WP_156422635.1	WP_149472959.1
WP_156422635.1	WP_277585049.1
WP_156422635.1	NLY79129.1
WP_156422635.1	WP_142604831.1
WP_156422635.1	WP_251627038.1
WP_156422635.1	WP_053365867.1
WP_156422635.1	WP_151532966.1
WP_156422635.1	WP_144511500.1
WP_156422635.1	WP_251701576.1
WP_156422635.1	WP_282242174.1
WP_156422635.1	WP_262869894.1
WP_156422635.1	WP_053365759.1
WP_156422635.1	WP_066290873.1
WP_156422635.1	WP_251696550.1
WP_156422635.1	WP_147059338.1
WP_156422635.1	WP_151535430.1
WP_156422635.1	WP_251700776.1
WP_156422635.1	WP_060204476.1
WP_156422635.1	WP_058002898.1
WP_156422635.1	WP_217587210.1
WP_156422635.1	WP_280616622.1
WP_156422635.1	WP_072891903.1
WP_156422635.1	WP_239389540.1
WP_156422635.1	WP_212944596.1
WP_156422635.1	WP_252501623.1
WP_156422635.1	WP_010530295.1
WP_156422635.1	MCG7343812.1
WP_156422635.1	WP_284139416.1
WP_156422635.1	WP_156645232.1
WP_156422635.1	WP_205138731.1
WP_156422635.1	WP_188632831.1
WP_156422635.1	WP_093274298.1
WP_156422635.1	WP_047984226.1
WP_156422635.1	WP_251513595.1
WP_156422635.1	WP_091587016.1
WP_156422635.1	WP_101634886.1
WP_156422635.1	WP_217037192.1
WP_156422635.1	WP_213115806.1
MCD6726741.1	MCD6726741.1
XP_056606121.1	XP_056598388.1
WP_208221715.1	WP_146548440.1
WP_208221715.1	WP_299512205.1
MCA9837194.1	MCA9837194.1
MCC7371430.1	MCC7371430.1
MCA9877202.1	MCA9877202.1
MDE3132063.1	MBO0850077.1
WP_113657903.1	WP_113657903.1
TME26971.1	TME61258.1
TME26971.1	TMF27133.1
WP_287932174.1	WP_287932174.1
WP_268522279.1	WP_017696723.1
WP_268522279.1	WP_167873258.1
WP_268522279.1	WP_021480540.1
WP_268522279.1	WP_257986192.1
WP_268522279.1	WP_072175159.1
WP_268522279.1	WP_076457628.1
MBC7307199.1	MBC7307199.1
MBV9606086.1	MBV9606086.1
HIZ36451.1	HIZ36451.1
MBZ0237596.1	MBZ0237596.1
MBS7344418.1	MBS7344418.1
MDN6124137.1	MDF2824924.1
MDN6124137.1	WP_025780955.1
RUU52088.1	RUU52088.1
XP_017484840.1	XP_017484840.1
WP_260681891.1	WP_260681891.1
MBT8400024.1	MBT8400024.1
CAD7201121.1	CAD7201121.1
MBV9452007.1	MBV9452007.1
MCU1514148.1	MCU1514148.1
MDN5606259.1	WP_242086422.1
MBA2474179.1	WP_232074538.1
MBA2474179.1	MBO0777079.1
RYD86446.1	RYD86446.1
MBV9417430.1	MCU1603833.1
MBK6411470.1	MBK7618471.1
WP_239406250.1	WP_239308652.1
WP_013863096.1	WP_013863096.1
MDE2509770.1	MDE2509770.1
MCB1302146.1	MCB1302146.1
WP_297995947.1	WP_297995947.1
KAG7488357.1	KAG7488357.1
MBD3752534.1	MBD3752534.1
WP_246981593.1	WP_246981593.1
WP_258229225.1	WP_258229225.1
GIU91110.1	GIU91110.1
GCB81658.1	GCB81658.1
PIJ48134.1	PIJ48134.1
WP_182857012.1	MCA1273362.1
MCC7392596.1	MCC7392596.1
WP_182608421.1	WP_182608421.1
KAF6035427.1	KAF6035427.1
WP_130571820.1	WP_130571820.1
MBM7702062.1	NDI34944.1
MBM7702062.1	WP_094251594.1
MBM7702062.1	WP_110114060.1
MBM7702062.1	WP_222463456.1
MBM7702062.1	WP_077363272.1
MBM7702062.1	WP_239583366.1
MBM7702062.1	WP_066286781.1
MBM7702062.1	WP_240903760.1
MBM7702062.1	WP_130296662.1
MBM7702062.1	WP_226536559.1
MBM7702062.1	WP_251311133.1
MBM7702062.1	WP_235929855.1
MBM7702062.1	WP_096154873.1
MBM7702062.1	WP_064100672.1
MBM7702062.1	WP_237662534.1
MBM7702062.1	WP_152444036.1
MBM7702062.1	WP_224838695.1
MBM7702062.1	WP_088017816.1
MBM7702062.1	WP_148986987.1
MBM7702062.1	WP_205825259.1
MBM7702062.1	WP_078381238.1
MBM7702062.1	WP_223700515.1
WP_202276169.1	WP_119516467.1
WP_100009973.1	WP_155671709.1
WP_148939245.1	MBM7585317.1
WP_148939245.1	WP_148954789.1
WP_148939245.1	WP_044339951.1
WP_148939245.1	WP_148991899.1
WP_148939245.1	MCA1065414.1
MBI4286112.1	MBI4286112.1
WP_284058307.1	WP_284058307.1
WP_133768886.1	WP_225770996.1
WP_133768886.1	WP_171217651.1
WP_133768886.1	MCB1380772.1
WP_133768886.1	WP_131118797.1
AFO49128.1	MCO3323133.1
AFO49128.1	WP_003099919.1
AFO49128.1	MBG4725253.1
AFO49128.1	WP_114012142.1
AFO49128.1	WP_033867685.1
AFO49128.1	MCO4019844.1
AFO49128.1	MCO2466330.1
AFO49128.1	WP_019484386.1
AFO49128.1	WP_225025081.1
AFO49128.1	WP_285323785.1
AFO49128.1	6AJD_A
AFO49128.1	MBG6606965.1
AFO49128.1	RMS66878.1
AFO49128.1	WP_094204835.1
AFO49128.1	HBN8184589.1
AFO49128.1	WP_058342944.1
AFO49128.1	WP_023086911.1
AFO49128.1	WP_271987261.1
AFO49128.1	MBH9327562.1
AFO49128.1	WP_024918339.1
AFO49128.1	MCO3029243.1
AFO49128.1	WP_033952896.1
AFO49128.1	WP_033967244.1
AFO49128.1	WP_033999479.1
AFO49128.1	WP_223724423.1
AFO49128.1	WP_023120163.1
AFO49128.1	WP_004352117.1
AFO49128.1	MBI7362767.1
AFO49128.1	WP_125032753.1
AFO49128.1	HBN9543184.1
AFO49128.1	HCF0832744.1
AFO49128.1	WP_058160898.1
AFO49128.1	WP_096220098.1
AFO49128.1	HBN9747741.1
AFO49128.1	WP_034069956.1
AFO49128.1	WP_234592219.1
AFO49128.1	HCF3919854.1
AFO49128.1	HCF4752488.1
AFO49128.1	MBI8314843.1
AFO49128.1	HCF2295554.1
AFO49128.1	MBI7266824.1
AFO49128.1	WP_003118830.1
AFO49128.1	HCF3881909.1
AFO49128.1	WP_181859901.1
AFO49128.1	WP_134531976.1
AFO49128.1	WP_124184877.1
AFO49128.1	MBH4441603.1
AFO49128.1	MBG6794795.1
AFO49128.1	MBG4948012.1
AFO49128.1	WP_024947133.1
AFO49128.1	MCO3031326.1
AFO49128.1	WP_256713411.1
AFO49128.1	HBO5690999.1
AFO49128.1	WP_134234803.1
AFO49128.1	WP_124102733.1
AFO49128.1	HCE6606882.1
AFO49128.1	HBO3339797.1
AFO49128.1	WP_134515515.1
AFO49128.1	WP_039028010.1
AFO49128.1	WP_034050307.1
AFO49128.1	QYE73276.1
AFO49128.1	HCT5075124.1
