Cluster	ID
WP_235940032.1	WP_084030437.1
WP_235940032.1	WP_091883240.1
WP_235940032.1	TMC03566.1
WP_235940032.1	OLB02071.1
WP_235940032.1	MBX6368631.1
WP_235940032.1	PYM50536.1
WP_235940032.1	WP_232226637.1
WP_235940032.1	AHY46237.1
WP_235940032.1	WP_011564678.1
WP_235940032.1	WP_273846022.1
WP_235940032.1	PYM40339.1
WP_235940032.1	WP_275188283.1
WP_235940032.1	MCL6439521.1
WP_235940032.1	WP_247514247.1
WP_235940032.1	WP_213256377.1
WP_235940032.1	PYM05287.1
WP_235940032.1	WP_171580400.1
WP_235940032.1	MBI3029535.1
WP_235940032.1	WP_057854268.1
WP_235940032.1	SIO28565.1
WP_235940032.1	ANW05557.1
WP_235940032.1	WP_156795622.1
WP_235940032.1	MCA6116548.1
WP_235940032.1	WP_225672489.1
WP_235940032.1	WP_161852648.1
WP_235940032.1	WP_247836790.1
WP_235940032.1	WP_275198061.1
WP_235940032.1	WP_082905552.1
WP_235940032.1	WP_212422929.1
WP_235940032.1	PYO24163.1
WP_235940032.1	WP_213290583.1
WP_235940032.1	WP_219975293.1
WP_235940032.1	WP_143527221.1
WP_235940032.1	WP_171712592.1
WP_235940032.1	WP_074123288.1
WP_235940032.1	WP_084030437.1
WP_235940032.1	WP_247990796.1
WP_235940032.1	WP_274542268.1
WP_235940032.1	WP_051379789.1
WP_235940032.1	WP_280970823.1
WP_235940032.1	MBJ7599331.1
WP_235940032.1	WP_291604574.1
WP_235940032.1	WP_091883240.1
WP_235940032.1	WP_132689472.1
WP_235940032.1	CAA9464879.1
WP_235940032.1	WP_093231709.1
WP_235940032.1	OKO70530.1
WP_235940032.1	MCY4415640.1
WP_235940032.1	WP_279377702.1
WP_235940032.1	WP_051379748.1
WP_235940032.1	MBI3328470.1
WP_235940032.1	MDE2788249.1
WP_235940032.1	TMC62793.1
WP_235940032.1	TMC37953.1
WP_235940032.1	TMC16574.1
WP_235940032.1	TME62824.1
WP_235940032.1	TMD37991.1
WP_235940032.1	MBI3328913.1
WP_235940032.1	MCY4554821.1
WP_235940032.1	TMC99341.1
WP_235940032.1	MCE2457534.1
WP_235940032.1	TMF48589.1
WP_235940032.1	TMD13488.1
WP_235940032.1	QIN80742.1
WP_235940032.1	WP_207956284.1
WP_235940032.1	WP_129892714.1
WP_235940032.1	MCZ6553441.1
WP_235940032.1	MCH8882527.1
WP_235940032.1	UCF92541.1
WP_235940032.1	MBF0527797.1
WP_235940032.1	UCF92541.1
WP_235940032.1	GBD14157.1
WP_235940032.1	GBD13615.1
WP_235940032.1	MCC6707774.1
WP_235940032.1	PYM38829.1
WP_235940032.1	MCH8087144.1
WP_235940032.1	MCG8598174.1
WP_235940032.1	MBV8359446.1
WP_235940032.1	PYM38829.1
WP_235940032.1	MCH8087144.1
WP_235940032.1	MBM2821268.1
WP_235940032.1	MBV9545420.1
WP_235940032.1	MBM3585190.1
WP_235940032.1	MBA2526269.1
WP_235940032.1	PYM34782.1
WP_235940032.1	PYN57019.1
WP_235940032.1	MCH7478207.1
WP_235940032.1	PYM34782.1
WP_235940032.1	MBA2526269.1
WP_235940032.1	MBX6321785.1
WP_235940032.1	MCZ6839593.1
WP_235940032.1	MBT3931805.1
WP_235940032.1	MCZ6591361.1
WP_235940032.1	MCZ6845711.1
WP_235940032.1	NNE86339.1
WP_235940032.1	MCZ6511449.1
WP_235940032.1	MCE2404627.1
WP_235940032.1	MCE2404627.1
WP_235940032.1	MBA2441052.1
WP_235940032.1	QIN80742.1
WP_235940032.1	TME11972.1
WP_235940032.1	TME11972.1
WP_235940032.1	TMI87438.1
WP_235940032.1	TMI84654.1
WP_235940032.1	TMI87438.1
KAK0205440.1	KAK0205440.1
WP_258316228.1	WP_258316228.1
MBT3171778.1	MBT3171778.1
MCG8490821.1	MCG8490821.1
MBV9757017.1	MBV9757017.1
MDG2096239.1	MDN5874187.1
MDG2096239.1	WP_263450011.1
MDG2096239.1	MDN5874187.1
TRM79716.1	TRM79716.1
XP_037144661.1	XP_037144661.1
KAF6039368.1	KAF6039368.1
WP_048467602.1	WP_048467602.1
WP_293051138.1	WP_085234659.1
WP_293051138.1	WP_113964843.1
WP_293051138.1	WP_069395912.1
WP_293051138.1	MBO0866429.1
WP_293051138.1	WP_116377431.1
WP_293051138.1	EID09877.1
WP_293051138.1	WP_045374344.1
WP_293051138.1	GBE67957.1
WP_293051138.1	MBV9321241.1
WP_293051138.1	WP_076116099.1
WP_293051138.1	WP_077087707.1
WP_293051138.1	WP_204081000.1
WP_293051138.1	WP_068128374.1
WP_293051138.1	WP_085249862.1
WP_293051138.1	WP_191495835.1
WP_293051138.1	WP_077079182.1
WP_293051138.1	WP_204804166.1
WP_293051138.1	WP_213440236.1
WP_163717672.1	WP_163717672.1
RTL67258.1	WP_296141009.1
RTL67258.1	WP_147115807.1
RTL67258.1	ODU02586.1
RTL67258.1	MDH3292698.1
RTL67258.1	WP_103382402.1
RTL67258.1	WP_147259674.1
RTL67258.1	WP_220262208.1
RTL67258.1	SEP59250.1
RTL67258.1	WP_124713888.1
RTL67258.1	WP_036435479.1
RTL67258.1	WP_149442687.1
RTL67258.1	OKH84522.1
RTL67258.1	WP_141277338.1
RTL67258.1	WP_229479424.1
RTL67258.1	MDF2582541.1
RTL67258.1	GJJ20239.1
RTL67258.1	WP_214398466.1
RTL67258.1	WP_100516743.1
RTL67258.1	OKH68328.1
RTL67258.1	WP_214311948.1
RTL67258.1	WP_240174464.1
RTL67258.1	MBA2552808.1
RTL67258.1	MBA3419520.1
RTL67258.1	MBW3603677.1
RTL67258.1	WP_100501240.1
RTL67258.1	MCW2574481.1
RTL67258.1	MQA12647.1
RTL67258.1	MCW2574481.1
RTL67258.1	WP_285696501.1
RTL67258.1	WP_149375090.1
RTL67258.1	WP_057170632.1
WP_158886829.1	WP_158886829.1
MBO0849997.1	WP_028920967.1
MBO0849997.1	MBB6380017.1
MBO0849997.1	WP_169185603.1
WP_272883282.1	NIH88138.1
WP_272883282.1	WP_027935049.1
WP_272883282.1	WP_191247927.1
WP_272883282.1	WP_249466627.1
WP_272883282.1	WP_116109890.1
WP_272883282.1	WP_094009050.1
WP_272883282.1	MCF6425733.1
WP_272883282.1	WP_020418761.1
WP_272883282.1	WP_168513729.1
WP_272883282.1	WP_132880278.1
WP_083662394.1	WP_137451002.1
WP_083662394.1	WP_159926594.1
WP_083662394.1	WP_213575514.1
WP_083662394.1	WP_109334669.1
WP_083662394.1	WP_159926594.1
WP_083662394.1	WP_144287030.1
WP_083662394.1	WP_009476569.1
WP_083662394.1	WP_208959930.1
WP_083662394.1	WP_172650995.1
WP_083662394.1	WP_269592661.1
WP_083662394.1	WP_039952291.1
WP_083662394.1	WP_120661021.1
WP_083662394.1	WP_072944361.1
WP_083662394.1	WP_247249948.1
WP_083662394.1	WP_192379067.1
WP_083662394.1	WP_268656015.1
WP_083662394.1	WP_276138381.1
WP_083662394.1	WP_019058174.1
WP_083662394.1	WP_272268908.1
WP_083662394.1	WP_159419446.1
WP_083662394.1	WP_263510524.1
WP_083662394.1	EID77369.1
WP_083662394.1	WP_266868278.1
WP_083662394.1	WP_033278724.1
WP_083662394.1	WP_219460295.1
WP_083662394.1	WP_206008692.1
WP_083662394.1	BAA03744.1
WP_083662394.1	WP_139000283.1
WP_083662394.1	WP_088899666.1
WP_083662394.1	TWH41243.1
WP_083662394.1	WP_230792913.1
WP_083662394.1	WP_276138003.1
WP_083662394.1	WP_037049982.1
WP_083662394.1	WP_266837806.1
WP_083662394.1	WP_152173046.1
WP_083662394.1	WP_124391428.1
WP_083662394.1	WP_095861741.1
WP_083662394.1	WP_103383699.1
WP_083662394.1	WP_137451002.1
WP_083662394.1	WP_213934858.1
WP_083662394.1	WP_013675354.1
WP_083662394.1	WP_281689884.1
WP_083662394.1	WP_218273228.1
WP_083662394.1	WP_185726248.1
WP_083662394.1	QSE85212.1
WP_083662394.1	WP_236796052.1
WP_083662394.1	ODU06468.1
WP_083662394.1	WP_296146976.1
WP_083662394.1	WP_098961298.1
WP_083662394.1	WP_017983529.1
WP_083662394.1	WP_142064694.1
WP_083662394.1	RTL70460.1
WP_083662394.1	WP_028930205.1
WP_083662394.1	WP_233306904.1
WP_083662394.1	OLT13485.1
WP_083662394.1	MCO1659121.1
WP_083662394.1	WP_177238507.1
WP_083662394.1	WP_060576638.1
WP_083662394.1	WP_093088537.1
WP_083662394.1	WP_186360637.1
WP_083662394.1	MCF7553551.1
WP_083662394.1	WP_232873722.1
WP_083662394.1	MBP2367221.1
WP_083662394.1	ALL78892.1
WP_083662394.1	WP_253855283.1
WP_083662394.1	WP_220239696.1
WP_083662394.1	WP_285974266.1
WP_083662394.1	WP_149666444.1
WP_083662394.1	WP_060712638.1
WP_083662394.1	WP_226359742.1
WP_083662394.1	WP_085916009.1
WP_083662394.1	WP_075848655.1
WP_083662394.1	WP_075305583.1
WP_083662394.1	MCW0213090.1
WP_083662394.1	WP_204094936.1
WP_083662394.1	WP_075310878.1
WP_083662394.1	WP_075553791.1
WP_083662394.1	MDN5914681.1
WP_083662394.1	WP_226354252.1
WP_083662394.1	OLM00008.1
WP_083662394.1	OLM13567.1
WP_083662394.1	WP_083702427.1
WP_083662394.1	WP_075333181.1
WP_083662394.1	WP_073576000.1
WP_083662394.1	WP_226367930.1
WP_083662394.1	WP_062398654.1
WP_083662394.1	WP_179761577.1
WP_083662394.1	WP_100878993.1
WP_083662394.1	WP_253828845.1
WP_083662394.1	WP_027929238.1
WP_083662394.1	WFG43998.1
WP_083662394.1	WP_085910402.1
WP_083662394.1	WP_208822816.1
WP_083662394.1	WP_251783451.1
WP_083662394.1	WP_183783805.1
WP_083662394.1	MDN5860541.1
WP_083662394.1	WP_297654772.1
WP_083662394.1	WP_194806092.1
WP_083662394.1	WP_132430248.1
WP_083662394.1	WP_142101451.1
WP_083662394.1	MBW0101376.1
WP_083662394.1	WP_226378994.1
WP_083662394.1	WP_028937926.1
WP_083662394.1	WP_274279194.1
WP_083662394.1	WP_274279194.1
WP_083662394.1	WP_274197163.1
WP_083662394.1	CAA9274507.1
WP_083662394.1	WP_163771320.1
WP_083662394.1	WP_172154129.1
WP_083662394.1	MBA3906949.1
WP_083662394.1	WP_185719782.1
WP_083662394.1	WP_218589391.1
WP_083662394.1	WP_011726984.1
WP_083662394.1	AKS32052.1
WP_083662394.1	WP_252920570.1
WP_083662394.1	WP_276824259.1
WP_083662394.1	WP_286215148.1
WP_083662394.1	WP_274196792.1
WP_083662394.1	WP_274187414.1
WP_083662394.1	WP_003930090.1
WP_083662394.1	MCV7062796.1
WP_083662394.1	BBX32754.1
WP_083662394.1	WP_241040493.1
WP_083662394.1	WP_028930208.1
WP_083662394.1	WP_169385528.1
WP_083662394.1	WP_205711759.1
WP_083662394.1	WP_169414740.1
WP_083662394.1	WP_214366679.1
WP_083662394.1	WP_169394703.1
WP_083662394.1	WP_232664648.1
WP_083662394.1	WP_241034816.1
WP_083662394.1	MCU1663720.1
WP_083662394.1	WP_300007854.1
WP_083662394.1	WP_265384053.1
WP_083662394.1	MDN5930076.1
WP_083662394.1	WP_296371814.1
WP_083662394.1	WP_218600813.1
WP_083662394.1	WP_011777213.1
WP_083662394.1	WP_073455622.1
WP_083662394.1	WP_283568357.1
WP_083662394.1	WP_179648725.1
WP_083662394.1	WP_064444890.1
WP_083662394.1	P84650.1
WP_083662394.1	WP_298514754.1
WP_083662394.1	QLQ09922.1
WP_274235220.1	WP_274199914.1
WP_274235220.1	WP_179716382.1
WP_274235220.1	WP_091109008.1
WP_274235220.1	WP_117377480.1
WP_274235220.1	WP_091543478.1
WP_274235220.1	WP_138760101.1
WP_274235220.1	MCW2531273.1
WP_274235220.1	WP_138734273.1
WP_274235220.1	WP_014738396.1
WP_274235220.1	WP_091109008.1
WP_274235220.1	WP_012946545.1
WP_274235220.1	WP_091364172.1
WP_274235220.1	WP_106280365.1
WP_274235220.1	WP_097208726.1
WP_274235220.1	WP_221201766.1
WP_274235220.1	WP_091162379.1
WP_274235220.1	WP_255363277.1
WP_230749787.1	WP_285587570.1
WP_230749787.1	WP_018330620.1
WP_230749787.1	WP_179795527.1
WP_230749787.1	WP_230739660.1
WP_230749787.1	WP_237191343.1
WP_230749787.1	WP_133829941.1
WP_230749787.1	WP_286052329.1
WP_114399065.1	WP_114399065.1
WP_178013831.1	WP_178013831.1
RMU49521.1	WP_072364734.1
RMU49521.1	WP_003432969.1
RMU49521.1	WP_192871889.1
RMU49521.1	WP_003432969.1
RMU49521.1	PPS37828.1
RMU49521.1	WP_005732985.1
RMU49521.1	WP_210075797.1
RMU49521.1	WP_103695414.1
RMU49521.1	WP_231658840.1
RMU49521.1	WP_219171341.1
RMU49521.1	WP_122407314.1
RMU49521.1	WP_122560105.1
RMU49521.1	WP_236469432.1
RMU49521.1	WP_183137581.1
RMU49521.1	WP_116895664.1
RMU49521.1	WP_032626197.1
RMU49521.1	WP_128774666.1
RMU49521.1	WP_193394898.1
RMU49521.1	WP_181015694.1
RMU49521.1	WP_016567928.1
RMU49521.1	WP_191957748.1
RMU49521.1	WP_122436871.1
RMU49521.1	WP_011168899.1
RMU49521.1	WP_237491702.1
RMU49521.1	WP_217665658.1
RMU49521.1	WP_198696332.1
RMU49521.1	WP_088235006.1
RMU49521.1	WP_122421867.1
RMU49521.1	WP_122446992.1
RMU49521.1	WP_259641383.1
RMU49521.1	WP_193399595.1
RMU49521.1	KPB59044.1
RMU49521.1	WP_031595396.1
RMU49521.1	WP_005732985.1
RMU49521.1	WP_205419786.1
RMU49521.1	WP_281737439.1
RMU49521.1	KWS33829.1
RMU49521.1	WP_072364734.1
RMU49521.1	WP_029243714.1
RMU49521.1	WP_096767692.1
RMU49521.1	WP_122580258.1
RMU49521.1	WP_122555871.1
RMU49521.1	WP_230018338.1
RMU49521.1	WP_096105561.1
RMU49521.1	WP_103378210.1
RMU49521.1	WP_096107714.1
RMU49521.1	WP_217386264.1
RMU49521.1	KPZ20304.1
RMU49521.1	WP_183147041.1
RMU49521.1	WP_032610806.1
RMU49521.1	RVU51573.1
RMU49521.1	TSC35980.1
RMU49521.1	WP_065350037.1
RMU49521.1	WP_122755066.1
RMU49521.1	WP_122416408.1
RMU49521.1	WP_153221759.1
RMU49521.1	ODS47961.1
RMU49521.1	KWS44552.1
RMU49521.1	WP_003432969.1
RMU49521.1	WP_122586901.1
RMU49521.1	KPB65792.1
RMU49521.1	WP_172680519.1
RMU49521.1	WP_268950687.1
RMU49521.1	WP_054081846.1
RMU49521.1	NAT21826.1
RMU49521.1	WP_202604574.1
RMU49521.1	WP_046270435.1
RMU49521.1	RMM46452.1
RMU49521.1	KTC61505.1
RMU49521.1	NAS97496.1
RMU49521.1	KTC46542.1
RMU49521.1	WP_074808246.1
RMU49521.1	KWS28958.1
RMU49521.1	WP_214350670.1
RMU49521.1	GGJ37367.1
RMU49521.1	WP_024420591.1
RMU49521.1	WP_005738852.1
RMU49521.1	KAA8691945.1
RMU49521.1	PBP74438.1
RMU49521.1	WP_192875122.1
RMU49521.1	WP_202907609.1
RMU49521.1	WP_192871889.1
RMU49521.1	KPX08235.1
RMU49521.1	RMV05682.1
RMU49521.1	WP_024656780.1
RMU49521.1	AQL40514.1
RMU49521.1	WP_059309773.1
RMU49521.1	WP_003376843.1
RMU49521.1	POY82285.1
RMU49521.1	SDR02731.1
RMU49521.1	WP_007249738.1
RMU49521.1	MBP1143713.1
RMU49521.1	WP_047578053.1
RMU49521.1	WP_122695722.1
RMU49521.1	WP_187517871.1
RMU49521.1	WP_024533394.1
RMU49521.1	WP_201022780.1
RMU49521.1	WP_174518557.1
RMU49521.1	WP_005770320.1
RMU49521.1	KPC27743.1
RMU49521.1	TVT55067.1
RMU49521.1	WP_174518870.1
RMU49521.1	POD73188.1
RMU49521.1	WP_081568526.1
RMU49521.1	WP_069076681.1
RMU49521.1	WP_236489962.1
RMU49521.1	WP_281112971.1
RMU49521.1	WP_065926084.1
RMU49521.1	WP_115487946.1
RMU49521.1	WP_092359208.1
RMU49521.1	WP_116832754.1
RMU49521.1	WP_221104672.1
RMU49521.1	WP_095944725.1
RMU49521.1	KPX31479.1
RMU49521.1	WP_192814795.1
RMU49521.1	RMP21671.1
RMU49521.1	RMR51076.1
RMU49521.1	KPX01544.1
RMU49521.1	WP_010210206.1
RMU49521.1	MBN3469536.1
RMU49521.1	WP_019740970.1
RMU49521.1	KPX24036.1
RMU49521.1	WP_128710034.1
RMU49521.1	WP_259109005.1
RMU49521.1	RMV12675.1
WP_155542632.1	WP_204836583.1
WP_155542632.1	WP_052139067.1
WP_155542632.1	WP_052139067.1
WP_155542632.1	WP_190154472.1
WP_155542632.1	WP_207009019.1
WP_155542632.1	WP_128376531.1
WP_155542632.1	WP_179649546.1
WP_155542632.1	WP_116574550.1
WP_155542632.1	WP_151485090.1
WP_155542632.1	WP_281453249.1
WP_155542632.1	WP_151579866.1
WP_155542632.1	WP_052139067.1
WP_155542632.1	WP_239780752.1
WP_155542632.1	WP_079062263.1
WP_155542632.1	WP_134009386.1
WP_155542632.1	KUN75549.1
WP_155542632.1	WP_189267765.1
WP_155542632.1	WP_040831243.1
WP_155542632.1	WP_067681804.1
WP_155542632.1	WP_086861305.1
WP_276029516.1	MCV7075185.1
WP_276029516.1	WP_083112092.1
WP_182540654.1	WP_179728210.1
WP_182540654.1	WP_139622349.1
WP_182540654.1	WP_056208486.1
WP_182540654.1	WP_056894363.1
WP_182540654.1	WP_123224938.1
WP_116867636.1	WP_116867636.1
QDL89723.1	QDL89723.1
MCL2584678.1	MCL2584678.1
MDE0654630.1	MYI56321.1
MDE0654630.1	MCY4103495.1
MDE0654630.1	MCY3805447.1
MDE0654630.1	MYI56321.1
MDE0654630.1	MXV90290.1
MDE0654630.1	MCY3662527.1
EUA07649.1	WP_063466291.1
MCU1603850.1	MCW2574481.1
WP_132493346.1	WP_132493346.1
TWH18849.1	KID29871.1
MBX6764815.1	TMC37953.1
MBX6764815.1	CAA9464879.1
MBX6764815.1	WP_273886925.1
MBX6764815.1	WP_273846022.1
MCW2533816.1	MCW2533816.1
WP_144449828.1	WP_144449828.1
CAG9211300.1	WP_048023128.1
CAG9211300.1	WP_044843020.1
CAG9211300.1	WP_060341915.1
CAG9211300.1	WP_124519641.1
CAG9211300.1	WP_124891634.1
CAG9211300.1	WP_226217221.1
CAG9211300.1	WP_174413050.1
CAG9211300.1	WP_226159595.1
CAG9211300.1	WP_175897993.1
CAG9211300.1	WP_146253224.1
CAG9211300.1	WP_226185778.1
CAG9211300.1	WP_124920545.1
CAG9211300.1	WP_134255766.1
CAG9211300.1	WP_060195898.1
CAG9211300.1	WP_111943376.1
CAG9211300.1	WP_272546395.1
CAG9211300.1	WP_060358993.1
CAG9211300.1	WP_059694984.1
CAG9211300.1	WP_150695790.1
CAG9211300.1	WP_060085204.1
CAG9211300.1	WP_136469096.1
CAG9211300.1	WP_060353977.1
CAG9211300.1	WP_226194723.1
CAG9211300.1	WP_042268894.1
CAG9211300.1	WP_135894356.1
CAG9211300.1	WP_226155043.1
CAG9211300.1	WP_060071736.1
CAG9211300.1	WP_175968394.1
CAG9211300.1	WP_176113269.1
CAG9211300.1	WP_124613876.1
CAG9211300.1	WP_035954364.1
CAG9211300.1	WP_151049502.1
CAG9211300.1	WP_105830659.1
CAG9211300.1	WP_034191484.1
CAG9211300.1	WP_226116834.1
CAG9211300.1	WP_034179627.1
CAG9211300.1	WP_175902718.1
CAG9211300.1	WP_124623827.1
CAG9211300.1	WP_060171023.1
CAG9211300.1	WP_212086232.1
CAG9211300.1	WP_228892217.1
CAG9211300.1	WP_175797765.1
CAG9211300.1	WP_115105384.1
CAG9211300.1	WP_301941776.1
CAG9211300.1	WP_072436714.1
CAG9211300.1	WP_175693675.1
CAG9211300.1	WP_175766298.1
CAG9211300.1	WP_226115067.1
CAG9211300.1	WP_006752896.1
CAG9211300.1	WP_175669395.1
CAG9211300.1	WP_175725311.1
CAG9211300.1	WP_175745637.1
CAG9211300.1	WP_105389950.1
CAG9211300.1	WP_175664754.1
CAG9211300.1	WP_105786866.1
CAG9211300.1	WP_175736689.1
CAG9211300.1	WP_165754579.1
CAG9211300.1	WP_175671536.1
CAG9211300.1	WP_106283818.1
CAG9211300.1	WP_175760665.1
CAG9211300.1	WP_301740865.1
CAG9211300.1	WP_091803948.1
CAG9211300.1	WP_175929999.1
CAG9211300.1	WP_212071981.1
CAG9211300.1	WP_059480535.1
CAG9211300.1	WP_201129800.1
CAG9211300.1	WP_011661416.1
CAG9211300.1	WP_089485887.1
CAG9211300.1	WP_228910796.1
CAG9211300.1	WP_175727244.1
CAG9211300.1	WP_085040206.1
CAG9211300.1	WP_175883106.1
CAG9211300.1	WP_301845307.1
CAG9211300.1	WP_174943715.1
CAG9211300.1	WP_175661258.1
CAG9211300.1	WP_124630273.1
CAG9211300.1	WP_175730686.1
CAG9211300.1	WP_077219184.1
CAG9211300.1	WP_124650846.1
CAG9211300.1	WP_175870399.1
CAG9211300.1	WP_212181581.1
CAG9211300.1	WP_089474779.1
CAG9211300.1	WP_284895912.1
CAG9211300.1	WP_069252925.1
CAG9211300.1	TPQ47128.1
CAG9211300.1	AOJ18905.1
CAG9211300.1	WP_212165867.1
CAG9211300.1	WP_069616484.1
CAG9211300.1	WP_175786159.1
CAG9211300.1	WP_059701210.1
CAG9211300.1	WP_212146572.1
