Cluster	ID
WP_163316590.1	WP_028329386.1
MBS0551111.1	MBS0542659.1
MBS0551111.1	TAL89108.1
WP_070087001.1	WP_070087001.1
RTL99650.1	WP_297976234.1
RTL99650.1	WP_232489146.1
WP_039125062.1	WP_039125062.1
MBS0565022.1	SFY39957.1
MBS0565022.1	WP_301920616.1
MBS0565022.1	MBS0571624.1
MDH3672532.1	MCP4330118.1
MDH3672532.1	MDE0051244.1
MDH3672532.1	MDD9993199.1
MDH3672532.1	MBM3506080.1
WP_137856017.1	TXH33549.1
MBO0757300.1	MBO0757300.1
WP_183267528.1	WP_298284068.1
WP_183267528.1	WP_227075479.1
WP_183267528.1	WP_048880064.1
WP_183267528.1	WP_217652493.1
MDH3672533.1	MBK1869832.1
MDH3672533.1	WP_210346136.1
MDH3672533.1	HIM45708.1
MDH3672533.1	MBT3926175.1
MDH3672533.1	MDA0231221.1
WP_246263136.1	WP_090585776.1
WP_246263136.1	WP_026544654.1
WP_246263136.1	WP_237818083.1
WP_246263136.1	WP_136786890.1
WP_246263136.1	WP_139927196.1
WP_246263136.1	WP_264795894.1
WP_246263136.1	WP_262106095.1
WP_246263136.1	WP_264671178.1
WP_246263136.1	WP_143420100.1
WP_246263136.1	WP_208575702.1
WP_246263136.1	WP_240974347.1
WP_246263136.1	WP_123916338.1
WP_246263136.1	WP_226925343.1
WP_246263136.1	WP_230978410.1
WP_246263136.1	WP_143418503.1
WP_246263136.1	WP_236777281.1
WP_246263136.1	QDC26429.1
WP_246263136.1	WP_248258132.1
WP_246263136.1	KAE8763255.1
WP_092862923.1	MBS0232776.1
WP_092862923.1	WP_290982212.1
WP_092862923.1	CAA2136828.1
WP_092862923.1	MBN9246388.1
WP_092862923.1	WP_290993797.1
WP_092862923.1	WP_291161256.1
WP_092862923.1	WP_133667087.1
WP_092862923.1	WP_087644702.1
WP_092862923.1	WP_133197661.1
WP_092862923.1	WP_172316046.1
WP_092862923.1	WP_200808529.1
WP_092862923.1	WP_123035088.1
WP_092862923.1	WP_289830985.1
MCO6061097.1	MCO6061097.1
WP_143957358.1	WP_137388899.1
WP_143957358.1	MCK4206914.1
WP_143957358.1	WP_248126844.1
WP_166978432.1	WP_166978432.1
WP_102380131.1	WP_139651182.1
WP_102380131.1	MCI7505919.1
WP_102380131.1	WP_251178756.1
WP_102380131.1	RKI95795.1
WP_102380131.1	MBO4365474.1
WP_102380131.1	WP_160942998.1
WP_102380131.1	HIY84554.1
WP_102380131.1	WP_257482785.1
WP_102380131.1	WP_123193120.1
WP_102380131.1	MBD9213900.1
WP_102380131.1	MDD7368554.1
WP_102380131.1	OUO86311.1
WP_102380131.1	WP_114540156.1
WP_102380131.1	WP_294381428.1
WP_102380131.1	WP_294399823.1
WP_102380131.1	WP_022739121.1
MCS3492882.1	WP_168152505.1
MCS3492882.1	WP_134779505.1
MCS3492882.1	HAY43864.1
MCS3492882.1	WP_138176019.1
MCS3492882.1	WP_071216309.1
WP_224415678.1	WP_189473005.1
WP_224415678.1	WP_167115922.1
WP_224415678.1	WP_163650049.1
WP_224415678.1	WP_126158148.1
WP_224415678.1	WP_255854172.1
WP_224415678.1	WP_081149646.1
WP_224415678.1	WP_094199726.1
WP_224415678.1	WP_204797055.1
MCZ6522821.1	MBM3651212.1
MCZ6522821.1	MCP4328191.1
WP_181701510.1	WP_181701510.1
WP_255667143.1	MUN64211.1
WP_255667143.1	WP_047803846.1
WP_255667143.1	WP_075872297.1
WP_255667143.1	WP_095650228.1
WP_255667143.1	WP_144835745.1
WP_255667143.1	WP_298591352.1
WP_255667143.1	GGG45553.1
WP_255667143.1	WP_058873014.1
WP_255667143.1	WP_133409860.1
WP_255667143.1	WP_035923472.1
WP_255667143.1	WP_285842165.1
WP_255667143.1	WP_255662676.1
WP_255667143.1	WP_058857678.1
WP_255667143.1	WP_281434220.1
WP_255667143.1	KWR71631.1
WP_255667143.1	WP_128469157.1
WP_255667143.1	WP_204722910.1
WP_255667143.1	WP_161449538.1
WP_255667143.1	WP_204675992.1
WP_255667143.1	WP_188948083.1
WP_255667143.1	MDN6411385.1
WP_255667143.1	NWN88236.1
WP_255667143.1	WP_141863648.1
WP_255667143.1	MDN5704653.1
WP_255667143.1	MDN6533024.1
WP_255667143.1	WP_149619477.1
WP_255667143.1	WP_113762723.1
WP_290233711.1	WP_234271194.1
WP_290233711.1	WP_106229578.1
WP_290233711.1	WP_119021297.1
WP_290233711.1	WP_031385147.1
WP_290233711.1	WP_273424026.1
WP_290233711.1	WP_246131720.1
WP_290233711.1	WP_302139806.1
WP_283245656.1	ACC75316.1
WP_283245656.1	WP_055726007.1
WP_111837162.1	WP_124852834.1
WP_111837162.1	WP_073825579.1
WP_111837162.1	WP_182355218.1
WP_111837162.1	WP_008731285.1
WP_111837162.1	WP_026427454.1
WP_111837162.1	WP_127842085.1
WP_111837162.1	WP_126381484.1
WP_111837162.1	WP_124934412.1
WP_111837162.1	WP_223909007.1
MCU0570557.1	MBI4783434.1
MCU0570557.1	MBF2001487.1
MCU0570557.1	MBF2075548.1
MCU0570557.1	MBW4473046.1
MCU0570557.1	WP_190641891.1
MCU0570557.1	WP_190790564.1
MCU0570557.1	WP_190511290.1
MCU0570557.1	WP_190448983.1
MCU0570557.1	WP_065089470.1
MCU0570557.1	MBC7970820.1
MCU0570557.1	MCY7272357.1
MCU0570557.1	WP_106255990.1
MCU0570557.1	WP_196864410.1
MCU0570557.1	WP_286730890.1
MCU0570557.1	WP_104547622.1
MCU0570557.1	SCC91159.1
MCU0570557.1	PSB20512.1
MCU0570557.1	ARU31389.1
MCU0570557.1	WP_288128842.1
MCU0570557.1	WP_015190404.1
MCU0570557.1	MBC7445021.1
MCU0570557.1	OZB45609.1
MCU0570557.1	WP_288117789.1
MCU0570557.1	MBW4048451.1
MCU0570557.1	CAG9238400.1
MCU0570557.1	WP_224017394.1
MCU0570557.1	WP_091997853.1
MCU0570557.1	WP_028215075.1
MCU0570557.1	WP_250537258.1
WP_231444954.1	WP_166969403.1
MCG3143673.1	MCG3143673.1
WP_013167045.1	WP_267582018.1
WP_013167045.1	WP_258733284.1
WP_013167045.1	WP_247201897.1
WP_013167045.1	WP_159598532.1
WP_013167045.1	WP_213363166.1
WP_013167045.1	PZQ78914.1
WP_138444017.1	WP_064445131.1
WP_138444017.1	WP_066496327.1
WP_138444017.1	WP_208711744.1
WP_138444017.1	WP_235780705.1
MBL8706501.1	MBL8706501.1
WP_213754401.1	MDF2617531.1
WP_213754401.1	WP_230364071.1
WP_213754401.1	WP_258734899.1
WP_213754401.1	WP_013168384.1
WP_213754401.1	RTM01091.1
WP_213754401.1	MDF2994423.1
WP_213754401.1	WP_213363987.1
WP_213754401.1	WP_244375332.1
WP_213754401.1	WP_018387336.1
WP_213754401.1	WP_088561881.1
TVQ55301.1	MCU0825968.1
TVQ55301.1	WP_183206559.1
TVQ55301.1	WP_226788027.1
TVQ55301.1	MBY0613120.1
TVQ55301.1	WP_170014932.1
TVQ55301.1	WP_233948558.1
TVQ55301.1	WP_223998334.1
TVQ55301.1	WP_060608350.1
TVQ55301.1	WP_232412932.1
TVQ55301.1	WP_192388193.1
TVQ55301.1	WP_039195422.1
TVQ55301.1	WP_246367595.1
TVQ55301.1	RWC50528.1
TVQ55301.1	WP_292178828.1
TVQ55301.1	WP_251113607.1
TVQ55301.1	WP_292637907.1
TVQ55301.1	WP_062227924.1
TVQ55301.1	WP_027169439.1
TVQ55301.1	MAC80580.1
TVQ55301.1	WP_080457211.1
MCY4467707.1	PYM59122.1
MCZ6720034.1	MCZ6720034.1
WP_256591124.1	MBI1398203.1
WP_256591124.1	WP_021208289.1
WP_256591124.1	WP_187803936.1
WP_256591124.1	MBU0813361.1
WP_256591124.1	MBK8017053.1
WP_256591124.1	WP_235823445.1
WP_256591124.1	WP_088276286.1
WP_256591124.1	MAX92496.1
WP_256591124.1	WP_290662466.1
WP_256591124.1	WP_108095177.1
WP_256591124.1	MBU1300046.1
WP_256591124.1	WP_102835123.1
WP_256591124.1	WP_125861930.1
WP_256591124.1	MCU0869034.1
WP_256591124.1	WP_080048895.1
WP_256591124.1	WP_241528394.1
WP_256591124.1	WP_269688207.1
WP_256591124.1	WP_200639613.1
WP_256591124.1	WP_282343983.1
WP_256591124.1	WP_022963912.1
WP_256591124.1	WP_221103845.1
WP_256591124.1	HDY99469.1
WP_256591124.1	OHC15306.1
WP_256591124.1	WP_286786415.1
WP_256591124.1	WP_159967820.1
WP_256591124.1	WP_255976007.1
WP_256591124.1	WP_156245914.1
WP_256591124.1	WP_278399805.1
WP_256591124.1	WP_183087693.1
WP_256591124.1	WP_282375961.1
WP_256591124.1	WP_271193397.1
WP_256591124.1	WP_090519937.1
WP_256591124.1	WP_152481249.1
WP_256591124.1	WP_003284494.1
WP_256591124.1	HIQ53602.1
WP_256591124.1	TXT40383.1
WP_256591124.1	WP_043257158.1
WP_256591124.1	WP_278378759.1
WP_256591124.1	WP_279903033.1
WP_256591124.1	WP_128121474.1
WP_256591124.1	AZZ45585.1
WP_256591124.1	WP_064265109.1
WP_256591124.1	WP_193681207.1
WP_256591124.1	WP_104097586.1
WP_256591124.1	WP_263950860.1
WP_256591124.1	WP_102831687.1
WP_256591124.1	WP_230485080.1
WP_256591124.1	WP_046619426.1
WP_256591124.1	WP_160286681.1
WP_256591124.1	KRW68956.1
WP_256591124.1	MBS67411.1
WP_256591124.1	MCA3133571.1
WP_256591124.1	WP_296492282.1
WP_256591124.1	MBX9964635.1
WP_256591124.1	WP_011913141.1
WP_256591124.1	WP_103454677.1
WP_256591124.1	WP_278390135.1
WP_256591124.1	WP_141055573.1
WP_256591124.1	WP_220812578.1
WP_256591124.1	MBB50090.1
WP_256591124.1	WP_269262030.1
WP_256591124.1	RJP71631.1
WP_256591124.1	WP_234175211.1
WP_256591124.1	WP_267932774.1
WP_256591124.1	WP_061340362.1
WP_256591124.1	MBW8453464.1
WP_256591124.1	WP_200627279.1
WP_256591124.1	WP_014820350.1
WP_256591124.1	WP_236200871.1
WP_256591124.1	WP_053213706.1
WP_256591124.1	WP_256519079.1
WP_256591124.1	WP_221292059.1
WP_256591124.1	WP_165562325.1
WP_256591124.1	WP_014596624.1
WP_256591124.1	WP_003300084.1
WP_256591124.1	WP_192431067.1
WP_256591124.1	WP_282378111.1
WP_256591124.1	WP_168791612.1
WP_256591124.1	WP_031693796.1
WP_256591124.1	WP_253447254.1
WP_256591124.1	SDH83205.1
WP_256591124.1	WP_092286452.1
WP_256591124.1	WP_024777271.1
WP_256591124.1	WP_081520520.1
WP_256591124.1	MCA3132701.1
WP_256591124.1	WP_192210951.1
WP_256591124.1	WP_212803827.1
WP_256591124.1	MBU6489614.1
WP_256591124.1	WP_055134422.1
WP_256591124.1	WP_090262435.1
WP_256591124.1	WP_285888811.1
WP_256591124.1	MDF3863945.1
WP_256591124.1	MCW8278781.1
WP_256591124.1	KIL03491.1
WP_256591124.1	WP_055126990.1
WP_256591124.1	WP_196870459.1
WP_256591124.1	WP_054907057.1
WP_256591124.1	WP_233297611.1
WP_256591124.1	WP_163910151.1
WP_256591124.1	WP_282479276.1
WP_256591124.1	WP_045214660.1
WP_256591124.1	WP_065084388.1
WP_256591124.1	WP_278470791.1
WP_256591124.1	WP_123368210.1
WP_256591124.1	WP_258623786.1
WP_256591124.1	WP_102608638.1
WP_256591124.1	WP_154851889.1
WP_256591124.1	WP_155001577.1
WP_256591124.1	WP_243779885.1
WP_256591124.1	WP_117175234.1
WP_256591124.1	WP_297399983.1
WP_256591124.1	WP_046026914.1
WP_256591124.1	WP_223653990.1
WP_256591124.1	WP_250961417.1
WP_256591124.1	WP_168922827.1
WP_256591124.1	WP_212799858.1
WP_256591124.1	WP_028311432.1
WP_256591124.1	WP_085315953.1
WP_256591124.1	MCA3239160.1
WP_256591124.1	MBP6223485.1
WP_256591124.1	MBX9630088.1
WP_256591124.1	WP_236173301.1
WP_256591124.1	WP_301599461.1
WP_256591124.1	WP_259755162.1
WP_256591124.1	MDB5759872.1
WP_256591124.1	WP_076593630.1
WP_256591124.1	EGF32895.1
WP_256591124.1	WP_265289747.1
WP_256591124.1	WP_230177971.1
WP_256591124.1	WP_223904729.1
WP_298216764.1	WP_298216764.1
CDM24038.1	CDM24038.1
MCR5944228.1	BDA84882.1
MCR5944228.1	WP_224007770.1
MCR5944228.1	WP_163076570.1
MCR5944228.1	OYX74357.1
MCR5944228.1	WP_183191022.1
MCR5944228.1	WP_099557167.1
MCR5944228.1	WP_170017645.1
MCR5944228.1	MDF2998210.1
MCR5944228.1	WP_213753557.1
MCR5944228.1	WP_131835838.1
MCR5944228.1	WP_103122805.1
MCR5944228.1	WP_214010423.1
MCR5944228.1	WP_230363096.1
MCR5944228.1	MDB5524304.1
MCR5944228.1	WP_149344178.1
MCR5944228.1	WP_132527841.1
MCR5944228.1	WP_023514960.1
MCR5944228.1	WP_185811690.1
MCR5944228.1	WP_050746420.1
MCR5944228.1	WP_110792388.1
MCR5944228.1	WP_292194377.1
MCR5944228.1	WP_127256200.1
MCR5944228.1	WP_292582860.1
MCR5944228.1	WP_126079575.1
MCR5944228.1	WP_292863128.1
MCR5944228.1	WP_295530481.1
MCR5944228.1	MBN2741194.1
MCR5944228.1	RUU68625.1
MCR5944228.1	WP_147837060.1
MCR5944228.1	WP_292502821.1
MCR5944228.1	MCF8483605.1
MCR5944228.1	CDX58274.1
MCR5944228.1	WP_237061367.1
MCR5944228.1	MBC7736519.1
MCR5944228.1	WP_027039183.1
MCR5944228.1	WP_202354591.1
MCR5944228.1	WP_127205254.1
MCR5944228.1	WP_127291462.1
MCR5944228.1	WP_245456957.1
MCR5944228.1	WP_244510897.1
MCR5944228.1	RWQ43912.1
MCR5944228.1	WP_269905822.1
MCR5944228.1	WP_132831123.1
MCR5944228.1	WP_136622409.1
MCR5944228.1	WP_064991656.1
MCR5944228.1	MBP9951699.1
MCR5944228.1	TJV21165.1
MCR5944228.1	WP_127323115.1
MCR5944228.1	WP_127372929.1
MCR5944228.1	KXF74701.1
WP_247026328.1	WP_213337059.1
WP_247026328.1	WP_222529841.1
WP_247026328.1	WP_037450584.1
WP_247026328.1	WP_203096694.1
WP_247026328.1	WP_202682296.1
WP_247026328.1	WP_201082463.1
WP_247026328.1	WP_044425667.1
WP_247026328.1	WP_166312521.1
WP_247026328.1	WP_217411219.1
WP_247026328.1	MBX3506441.1
WP_247026328.1	MBX3508818.1
WP_247026328.1	WP_222877157.1
WP_247026328.1	MBX3508155.1
WP_247026328.1	WP_229153109.1
WP_247026328.1	WP_207352672.1
WP_247026328.1	WP_119776118.1
WP_247026328.1	WP_204949247.1
WP_247026328.1	WP_175106604.1
WP_247026328.1	WP_020188225.1
WP_247026328.1	WP_206151368.1
WP_247026328.1	WP_207854775.1
WP_247026328.1	WP_244375997.1
WP_247026328.1	WP_215856760.1
WP_247026328.1	ODT12927.1
WP_247026328.1	WP_284257645.1
WP_247026328.1	MCB5944391.1
WP_247026328.1	QKP76228.1
WP_247026328.1	WP_298224750.1
WP_247026328.1	WP_183267476.1
WP_247026328.1	WP_173570856.1
WP_247026328.1	WP_018308391.1
WP_247026328.1	WP_173573363.1
WP_247026328.1	WP_232878699.1
WP_247026328.1	WP_077813117.1
WP_247026328.1	WP_293213606.1
NUR82095.1	WP_120522285.1
NUR82095.1	NUR15390.1
NUR82095.1	NUO36742.1
WP_108659484.1	WP_108659484.1
MCG6863956.1	MCG6863956.1
MCA9862385.1	MCA9862385.1
WP_110069668.1	WP_110069668.1
MBC7179220.1	MBC7179220.1
RIK95384.1	MBW7836576.1
GBQ42978.1	WP_048878753.1
GBQ42978.1	WP_026440450.1
GBQ42978.1	WP_295740027.1
GBQ42978.1	WP_008493851.1
GBQ42978.1	WP_234729941.1
GBQ42978.1	MDD2704673.1
GBQ42978.1	OYV43608.1
MBA4419754.1	MBA4419754.1
WP_275438594.1	WP_275438594.1
MDH5424564.1	MDH5424564.1
MBA3041069.1	MBA3041366.1
MBA3041069.1	WP_252835357.1
WP_190290288.1	MDH5557262.1
WP_190290288.1	MCK4867419.1
WP_190290288.1	MBZ0161683.1
WP_190290288.1	MAK92857.1
WP_190290288.1	WP_193175053.1
WP_190290288.1	WP_202900108.1
WP_190290288.1	OOY12265.1
WP_190290288.1	MBC7145548.1
WP_190290288.1	WP_129635916.1
WP_190290288.1	WP_206198305.1
WP_190290288.1	WP_068309551.1
WP_190290288.1	MBD3753807.1
OFV84821.1	OFV84821.1
WP_137774446.1	WP_207617925.1
WP_137774446.1	WP_136321442.1
WP_137774446.1	WP_136786895.1
WP_137774446.1	WP_191080498.1
WP_137774446.1	MCU1435311.1
WP_137774446.1	WP_264355171.1
WP_137774446.1	WP_116765360.1
WP_137774446.1	WP_164203231.1
WP_137774446.1	WP_186758987.1
WP_137774446.1	ALE93893.1
WP_137774446.1	WP_282359785.1
WP_137774446.1	WP_226773938.1
WP_137774446.1	WP_056428512.1
WP_137774446.1	RAN68805.1
WP_137774446.1	WP_176618776.1
WP_137774446.1	WP_146336554.1
WP_137774446.1	WP_267545520.1
WP_137774446.1	WP_301227218.1
WP_137774446.1	WP_241237665.1
WP_137774446.1	WP_226760592.1
WP_137774446.1	WP_263311810.1
WP_137774446.1	MCX6497874.1
WP_137774446.1	WP_070499884.1
WP_137774446.1	WP_196396650.1
WP_137774446.1	WP_149957916.1
WP_137774446.1	WP_165181047.1
WP_137774446.1	WP_113716912.1
WP_137774446.1	GHD37012.1
WP_137774446.1	WP_176633647.1
WP_137774446.1	THJ66587.1
WP_137774446.1	WP_211096840.1
WP_137774446.1	MCT1617290.1
WP_137774446.1	WP_259916991.1
WP_137774446.1	WP_202932206.1
WP_137774446.1	KHE73516.1
WP_137774446.1	WP_052160982.1
WP_137774446.1	WP_085108258.1
WP_137774446.1	WP_241246902.1
WP_137774446.1	WP_010144973.1
WP_137774446.1	WP_298044027.1
WP_137774446.1	WP_148599450.1
WP_137774446.1	WP_033352446.1
WP_137774446.1	WP_278158937.1
MCH7665723.1	MCH7665723.1
WP_290082019.1	WP_261617475.1
WP_290082019.1	PKP85107.1
WP_290082019.1	MCO5144843.1
WP_290082019.1	WP_121164047.1
WP_064135090.1	WP_156053774.1
WP_221103067.1	WP_087747233.1
MBC7182295.1	HCP02268.1
MBC7182295.1	WP_285677330.1
MBC7182295.1	WP_256072223.1
MBC7182295.1	WP_200290186.1
MDB6082684.1	WP_086119806.1
MDB6082684.1	WP_143892649.1
MDB6082684.1	WP_291129060.1
MDB6082684.1	WP_290966212.1
MDB6082684.1	PZO12320.1
MDB6082684.1	WP_159604385.1
MDB6082684.1	WP_300871875.1
MDB6082684.1	MBA4214493.1
MDB6082684.1	OGB19659.1
MDB6082684.1	WP_300717146.1
MDB6082684.1	WP_069047232.1
MDB6082684.1	WP_166226870.1
MDB6082684.1	WP_056271881.1
MDB6082684.1	WP_234266274.1
MDB6082684.1	WP_066151999.1
MDB6082684.1	WP_291088615.1
MDB6082684.1	WP_287468834.1
MDB6082684.1	WP_079366332.1
MDB6082684.1	WP_300658266.1
MDB6082684.1	WP_210828322.1
MDB6082684.1	MBU4518110.1
MDB6082684.1	WP_300653695.1
MDB6082684.1	MBW8469969.1
MDB6082684.1	WP_284308442.1
MDB6082684.1	MBE0586803.1
MDB6082684.1	WP_066260720.1
MDB6082684.1	WP_226464278.1
MDB6082684.1	WP_177136636.1
MDB6082684.1	PKO28247.1
MDB6082684.1	WP_077330816.1
MDB6082684.1	WP_302175140.1
MDB6082684.1	WP_236963008.1
MDB6082684.1	MBL8387346.1
MDB6082684.1	WP_226494230.1
MDB6082684.1	MBA4195404.1
MDB6082684.1	MBS4037859.1
MDB6082684.1	WP_291012978.1
MDB6082684.1	MBW8317483.1
MCE2426129.1	MCE2426129.1
RUU71132.1	WP_183851527.1
RUU71132.1	NMD08374.1
HEC62127.1	MBE9522678.1
HEC62127.1	HHH83209.1
WP_127336015.1	WP_280823275.1
WP_127336015.1	WP_210272537.1
MBS35397.1	MBS35397.1
MBT8439108.1	MBK6737090.1
MBT8439108.1	MBI1262879.1
MBT8439108.1	WP_167090936.1
MBT8439108.1	MBK6508863.1
MBT8439108.1	MBK6737510.1
WP_052483835.1	WP_052483835.1
WP_206541676.1	WP_206541559.1
WP_206541676.1	WP_206542088.1
WP_206541676.1	WP_257459929.1
WP_206541676.1	WP_297634946.1
WP_206541676.1	WP_206541902.1
WP_206541676.1	WP_247011230.1
WP_206541676.1	WP_143153299.1
WP_206541676.1	WP_021431029.1
WP_206541676.1	WP_270659172.1
WP_206541676.1	WP_202819468.1
WP_206541676.1	WP_242842715.1
WP_206541676.1	WP_301655842.1
WP_206541676.1	WP_297228769.1
MDN6489816.1	MDN6489816.1
MYA86133.1	MYA86133.1
PPR19608.1	MBP7656204.1
MBT5434540.1	MBN36374.1
WP_205265816.1	WP_205265816.1
PSP44058.1	PSP44058.1
MBS1868623.1	MBS1868623.1
WP_279276105.1	WP_013582859.1
WP_279276105.1	WP_174768371.1
WP_279276105.1	WP_077385806.1
WP_279276105.1	WP_007055620.1
WP_279276105.1	WP_131213981.1
WP_279276105.1	WP_219055086.1
WP_279276105.1	WP_117756681.1
WP_279276105.1	MDB6814210.1
WP_279276105.1	WP_032738316.1
WP_279276105.1	WP_117799370.1
WP_279276105.1	WP_117811079.1
WP_279276105.1	WP_195392389.1
WP_279276105.1	WP_240813528.1
WP_279276105.1	WP_065446973.1
WP_279276105.1	WP_117783802.1
WP_279276105.1	WP_117784127.1
WP_279276105.1	KAB7319418.1
WP_279276105.1	WP_099570768.1
WP_279276105.1	GDZ75417.1
WP_279276105.1	WP_109056828.1
WP_279276105.1	MDD6086845.1
MCI9596481.1	NBI62607.1
MCI9596481.1	HIT99892.1
WP_075727687.1	WP_075727687.1
CAA9272711.1	CAA9272711.1
WP_289139814.1	WP_289139814.1
WP_066674091.1	WP_035140672.1
WP_066674091.1	WP_142414632.1
WP_066674091.1	WP_221255551.1
WP_066674091.1	WP_133015427.1
WP_066674091.1	WP_042272572.1
WP_066674091.1	WP_057557591.1
WP_066674091.1	WP_029452420.1
WP_066674091.1	MDM0469705.1
WP_066674091.1	WP_110029422.1
WP_066674091.1	WP_198616012.1
WP_066674091.1	WP_070956471.1
WP_066674091.1	MDK0650143.1
WP_066674091.1	WP_075809992.1
WP_066674091.1	WP_208337465.1
WP_066674091.1	WP_277155790.1
WP_066674091.1	WP_149475055.1
WP_224674371.1	WP_263006095.1
WP_224674371.1	WP_108609608.1
WP_224674371.1	WP_026227903.1
WP_224674371.1	MYJ72210.1
WP_224674371.1	WP_154387505.1
WP_224674371.1	MDE0702910.1
WP_224674371.1	WP_037281473.1
WP_224674371.1	WP_295462587.1
WP_224674371.1	MDE0147881.1
WP_224674371.1	MXW90460.1
WP_224674371.1	WP_106725544.1
WP_224674371.1	WP_290753999.1
WP_224674371.1	WP_026060705.1
WP_224674371.1	WP_037381713.1
WP_224674371.1	WP_151612606.1
WP_224674371.1	MCG5481813.1
WP_224674371.1	WP_069457683.1
WP_224674371.1	WP_065996716.1
WP_224674371.1	MBN9237994.1
WP_224674371.1	WP_094544316.1
WP_224674371.1	MDE0418653.1
WP_224674371.1	MXY40230.1
WP_224674371.1	WP_254799340.1
WP_224674371.1	WP_038595015.1
WP_224674371.1	MBV2143086.1
WP_224674371.1	WP_140765419.1
WP_224674371.1	WP_225191612.1
WP_224674371.1	MCA1491554.1
WP_224674371.1	WP_184155237.1
WP_224674371.1	WP_056100620.1
WP_224674371.1	WP_071019762.1
WP_224674371.1	MCB1373578.1
WP_224674371.1	MDE0045619.1
WP_224674371.1	WP_109705341.1
WP_224674371.1	MCB1370789.1
WP_224674371.1	WP_108002650.1
WP_224674371.1	WP_297250696.1
WP_224674371.1	WP_280821456.1
WP_224674371.1	MCA1368656.1
WP_224674371.1	ESY78204.1
WP_224674371.1	WP_263815120.1
WP_224674371.1	WP_245272753.1
WP_224674371.1	WP_230808401.1
WP_224674371.1	WP_288083531.1
WP_224674371.1	WP_263722407.1
WP_224674371.1	WP_137934482.1
WP_224674371.1	WP_172224983.1
WP_224674371.1	MBX9454614.1
WP_224674371.1	WP_201660544.1
WP_224674371.1	WP_199201112.1
WP_224674371.1	WP_224570443.1
WP_224674371.1	WP_224688114.1
WP_224674371.1	MCC0016720.1
WP_224674371.1	WP_296632253.1
WP_224674371.1	WP_073196177.1
WP_224674371.1	WP_249490983.1
WP_224674371.1	WP_127236031.1
WP_224674371.1	WP_056567053.1
WP_224674371.1	WP_095088301.1
WP_224674371.1	WP_114537812.1
WP_224674371.1	WP_288081920.1
WP_224674371.1	MCW5710651.1
WP_224674371.1	WP_188254033.1
WP_224674371.1	WP_243786163.1
WP_224674371.1	WP_203425772.1
WP_224674371.1	WP_093039420.1
WP_224674371.1	MCB2141046.1
