Cluster	ID
MCH8183755.1	WP_024587814.1
MCH8183755.1	WP_026872843.1
MCH8183755.1	MBV8796744.1
MCH8183755.1	WP_227307959.1
MCH8183755.1	WP_159012643.1
MCH8183755.1	QXQ07415.1
MCH8183755.1	WP_257763525.1
MCH8183755.1	MBV8617058.1
MCH8183755.1	MBW4021860.1
MCH8183755.1	WP_225769875.1
MCH8183755.1	WP_209738059.1
MCH8183755.1	WP_009451962.1
MCH8183755.1	WP_275840479.1
MCH8183755.1	WP_129222089.1
MCH8183755.1	WP_291696440.1
MCH8183755.1	WP_274966176.1
MCH8183755.1	WP_037458222.1
MCH8183755.1	WP_277362799.1
MCH8183755.1	MBV8771513.1
MCH8183755.1	WP_295957236.1
MCH8183755.1	MBV8189057.1
MCH8183755.1	PZO14184.1
MCH8183755.1	WP_114913020.1
MCH8183755.1	WP_138327871.1
MCH8183755.1	WP_093253685.1
MCH8183755.1	MBV8398083.1
MCH8183755.1	TAN06054.1
MCH8183755.1	WP_007424648.1
MCH8183755.1	WP_142085599.1
MCH8183755.1	WP_238227267.1
MCH8183755.1	WP_119165378.1
MCH8183755.1	WP_075777467.1
MCH8183755.1	MBO0766441.1
MCH8183755.1	WP_255853765.1
MCH8183755.1	WP_286705370.1
MCH8183755.1	WP_216710051.1
MCH8183755.1	WP_254252209.1
MCH8183755.1	WP_167227402.1
MCH8183755.1	WP_070070397.1
MCH8183755.1	WP_224503972.1
MCH8183755.1	WP_142494505.1
MCH8183755.1	WP_097080471.1
MCH8183755.1	WP_237063343.1
MCH8183755.1	WP_273337627.1
MCH8183755.1	WP_005137505.1
MCH8183755.1	WP_004827699.1
MCH8183755.1	WP_100884529.1
MCH8183755.1	WP_151961867.1
MCH8183755.1	MBU2360714.1
MCH8183755.1	WP_076837394.1
MCH8183755.1	WP_009585707.1
MCH8183755.1	MBX9963349.1
MCH8183755.1	WP_092063656.1
MCH8183755.1	WP_046761385.1
MCH8183755.1	WP_011808788.1
MCH8183755.1	WP_265286614.1
MCH8183755.1	WP_151779395.1
MCH8183755.1	WP_093116317.1
MCH8183755.1	WP_027210456.1
MCH8183755.1	WP_121534806.1
MCH8183755.1	WP_106477931.1
MCH8183755.1	WP_121775390.1
MCH8183755.1	WP_189658386.1
MCH8183755.1	WP_273251453.1
MCH8183755.1	WP_099060793.1
MCH8183755.1	WP_250945808.1
MCH8183755.1	WP_061117030.1
MCH8183755.1	WP_020071097.1
MCH8183755.1	WP_182418204.1
MCH8183755.1	WP_067385489.1
MCH8183755.1	WP_244831741.1
MCH8183755.1	WP_250494955.1
MCH8183755.1	WP_266129248.1
MCH8183755.1	WP_265284161.1
MCH8183755.1	EWY37735.1
MCH8183755.1	MBV9998863.1
MCH8183755.1	WP_196075194.1
MCH8183755.1	WP_265654565.1
MCH8183755.1	WP_065835454.1
MCH8183755.1	WP_135892198.1
MCH8183755.1	WP_075159834.1
MCH8183755.1	WP_250504290.1
MCH8183755.1	WP_138862874.1
MCH8183755.1	WP_198702981.1
MCH8183755.1	WP_024687714.1
MCH8183755.1	WP_250528137.1
MCH8183755.1	WP_087752721.1
MCH8183755.1	WP_015551368.1
MCH8183755.1	WP_205996504.1
MCH8183755.1	WP_123792471.1
MCH8183755.1	WP_114199670.1
MCH8183755.1	WP_002554892.1
MCH8183755.1	WP_061162450.1
MCH8183755.1	WP_065060669.1
MCH8183755.1	RQM50920.1
MCH8183755.1	MBI3526977.1
MCH8183755.1	WP_237490166.1
MCH8183755.1	WP_078274283.1
MCH8183755.1	WP_258739625.1
MCH8183755.1	MAY87184.1
MCH8183755.1	WP_258734854.1
MCH8183755.1	RMS49555.1
MCH8183755.1	WP_005764781.1
MCH8183755.1	WP_128598692.1
MCH8183755.1	WP_100072444.1
MCH8183755.1	WP_174902727.1
MCH8183755.1	WP_122283454.1
MCH8183755.1	WP_058416670.1
MCH8183755.1	PBP88868.1
MCH8183755.1	WP_278440536.1
MCH8183755.1	WP_014111665.1
MCH8183755.1	MBU0643569.1
MCH8183755.1	MDB5777169.1
MCH8183755.1	WP_024695135.1
MCH8183755.1	WP_145145810.1
MCH8183755.1	WP_024641642.1
MCH8183755.1	WP_286113348.1
MCH8183755.1	WP_057432936.1
MCH8183755.1	WP_044419948.1
MCH8183755.1	WP_004658231.1
MCH8183755.1	WP_110649015.1
MCH8183755.1	WP_072703676.1
MCH8183755.1	WP_074645966.1
MCH8183755.1	WP_189666943.1
MCH8183755.1	WP_293711493.1
MCH8183755.1	WP_060402342.1
MCH8183755.1	WP_057437184.1
MCH8183755.1	WP_096140085.1
MCH8183755.1	WP_061133190.1
MCH8183755.1	NAT15043.1
MCH8183755.1	WP_131191712.1
MCH8183755.1	WP_160895601.1
MCH8183755.1	WP_046234980.1
MCH8183755.1	RML44826.1
MCH8183755.1	WP_250537236.1
MCH8183755.1	WP_029242137.1
MCH8183755.1	WP_003378455.1
MCH8183755.1	WP_004393771.1
MCH8183755.1	WP_297351608.1
MCH8183755.1	EPM74022.1
MCH8183755.1	WP_083185330.1
MCH8183755.1	WP_206942328.1
MCH8183755.1	WP_060404225.1
MCH8183755.1	WP_018420301.1
MCH8183755.1	WP_057413671.1
MCH8183755.1	WP_099979249.1
MCH8183755.1	WP_264089773.1
MCH8183755.1	WP_024677066.1
MCH8183755.1	WP_017773427.1
MCH8183755.1	WP_066704827.1
MCH8183755.1	WP_253506329.1
MCH8183755.1	WP_042302326.1
MCH8183755.1	WP_122707992.1
MCH8183755.1	WP_122208265.1
MCH8183755.1	WP_085847916.1
MCH8183755.1	WP_009571600.1
MCH8183755.1	WP_219786430.1
MCH8183755.1	WP_274728951.1
MCH8183755.1	WP_282673227.1
MCH8183755.1	WP_103308861.1
MCH8183755.1	WP_216043404.1
MCH8183755.1	WP_074211335.1
MCH8183755.1	WP_066884981.1
MCH8183755.1	WP_186254085.1
MCH8183755.1	WP_095686611.1
MCH8183755.1	WP_097086476.1
MCH8183755.1	WP_027957865.1
MCH8183755.1	WP_091640498.1
MCH8183755.1	TNE64733.1
MCH8183755.1	WP_019365736.1
MCH8183755.1	WP_014840428.1
MCH8183755.1	WP_268797634.1
MCH8183755.1	WP_200986101.1
MCH8183755.1	WP_144107358.1
MCH8183755.1	WP_058542110.1
MCH8183755.1	WP_058263740.1
MCH8183755.1	WP_005504551.1
MCH8183755.1	WP_072407247.1
MCH8183755.1	WP_207283421.1
MCH8183755.1	WP_060837914.1
MCH8183755.1	WP_060739506.1
MCH8183755.1	WP_181116771.1
MCH8183755.1	WP_173889264.1
MCH8183755.1	WP_297838430.1
MCH8183755.1	WP_133695900.1
MCH8183755.1	WP_218313973.1
MCH8183755.1	WP_153434560.1
MCH8183755.1	WP_009684840.1
MCH8183755.1	WP_110723673.1
MCH8183755.1	WP_285423229.1
MCH8183755.1	WP_111482065.1
MCH8183755.1	WP_084307946.1
MCH8183755.1	WP_066892936.1
MCH8183755.1	WP_182366028.1
MCH8183755.1	WP_224417997.1
MCH8183755.1	WP_095423958.1
MCH8183755.1	WP_032893393.1
MCH8183755.1	WP_103379330.1
MCH8183755.1	WP_013522723.1
MCH8183755.1	WP_064618779.1
MCH8183755.1	WP_064235604.1
MCH8183755.1	WP_134923808.1
MCH8183755.1	WP_038858438.1
MCH8183755.1	WP_044047119.1
MCH8183755.1	WP_289927941.1
MCH8183755.1	WP_020297476.1
MCH8183755.1	WP_268151145.1
MCH8183755.1	WP_054393748.1
MCH8183755.1	WP_084208906.1
MCH8183755.1	WP_128355594.1
MCH8183755.1	WP_168083720.1
MCH8183755.1	WP_206995743.1
MCH8183755.1	WP_167046399.1
MCH8183755.1	WP_072138775.1
MCH8183755.1	WP_155581197.1
MCH8183755.1	WP_003200462.1
MCH8183755.1	WP_113865803.1
MCH8183755.1	WP_277963565.1
MCH8183755.1	WP_213879320.1
MCH8183755.1	WP_077933468.1
MCH8183755.1	WP_149284284.1
MCH8183755.1	WP_228219823.1
MCH8183755.1	WP_024910933.1
MCH8183755.1	WP_078473120.1
MCH8183755.1	WP_025211461.1
MCH8183755.1	CRH38379.1
MCH8183755.1	WP_062173383.1
MCH8183755.1	WP_110282857.1
MCH8183755.1	WP_095681291.1
MCH8183755.1	WP_071486148.1
MCH8183755.1	WP_177012343.1
MCH8183755.1	WP_161757713.1
MCH8183755.1	WP_012723244.1
MCH8183755.1	WP_029886096.1
MCH8183755.1	WP_141959683.1
MCH8183755.1	WP_185697936.1
MCH8183755.1	WP_063323260.1
MCH8183755.1	WP_093529044.1
MCH8183755.1	WP_095844703.1
MCH8183755.1	NYT44278.1
MCH8183755.1	WP_041116374.1
MCH8183755.1	WP_025127834.1
MCH8183755.1	WP_123345272.1
MCH8183755.1	HIQ43689.1
MCH8183755.1	WP_028724293.1
MCH8183755.1	WP_013025811.1
MCH8183755.1	WP_177070794.1
MCH8183755.1	WP_102625193.1
MCH8183755.1	WP_047591603.1
MCH8183755.1	WP_192172524.1
MCH8183755.1	WP_074883761.1
MCH8183755.1	WP_065988813.1
MCH8183755.1	WP_226525665.1
MCH8183755.1	CRH33864.1
MCH8183755.1	WP_015700282.1
MCH8183755.1	WP_095183920.1
MCH8183755.1	WP_056858875.1
MCH8183755.1	WP_177002519.1
MCH8183755.1	WP_013692939.1
MCH8183755.1	WP_047229670.1
MCH8183755.1	WP_124403194.1
MCH8183755.1	WP_106696684.1
MCH8183755.1	WP_119738549.1
MCH8183755.1	QDI33972.1
MCH8183755.1	WP_201143593.1
MCH8183755.1	WP_034096065.1
MCH8183755.1	WP_017526283.1
MCH8183755.1	WP_010212857.1
MCH8183755.1	WP_186604613.1
MCH8183755.1	WP_060754476.1
MCH8183755.1	WP_056240567.1
MCH8183755.1	WP_273998580.1
MCH8183755.1	WP_116219743.1
MCH8183755.1	WP_083359965.1
MCH8183755.1	WP_003234086.1
MCH8183755.1	WP_163854235.1
MCH8183755.1	WP_025803991.1
MCH8183755.1	WP_265385287.1
MCH8183755.1	RMO75935.1
MCH8183755.1	WP_110956982.1
MCH8183755.1	WP_099237173.1
MCH8183755.1	WP_181078322.1
MCH8183755.1	WP_046071099.1
MCH8183755.1	WP_106579453.1
MCH8183755.1	MBT3146340.1
MCH8183755.1	WP_113918227.1
MCH8183755.1	WP_003210406.1
MCH8183755.1	WP_010176920.1
MCH8183755.1	WP_167664571.1
MCH8183755.1	WP_078731733.1
MCH8183755.1	WP_095623459.1
MCH8183755.1	WP_161611168.1
MCH8183755.1	WP_252293004.1
MCH8183755.1	WP_057006730.1
MCH8183755.1	WP_032859955.1
MCH8183755.1	WP_076962375.1
MCH8183755.1	WP_099486059.1
MCH8183755.1	WP_058414025.1
MCH8183755.1	WP_220074562.1
MCH8183755.1	WP_017136308.1
MCH8183755.1	WP_177075394.1
MCH8183755.1	WP_178967206.1
MCH8183755.1	WP_301051439.1
MCH8183755.1	WP_053141901.1
MCH8183755.1	WP_057388683.1
MCH8183755.1	WP_075172511.1
MCH8183755.1	WP_210501793.1
MCH8183755.1	WP_048720291.1
MCH8183755.1	WP_088424086.1
MCH8183755.1	WP_065951755.1
MCH8183755.1	WP_003251175.1
MCH8183755.1	WP_095619939.1
MCH8183755.1	EPN45492.1
MCH8183755.1	WP_063879658.1
MCH8183755.1	WP_159954432.1
MCH8183755.1	WP_122543524.1
MCH8183755.1	WP_236478201.1
MCH8183755.1	WP_058425766.1
MCH8183755.1	WP_099167690.1
MCH8183755.1	WP_058070156.1
MCH8183755.1	WP_033902437.1
MCH8183755.1	WP_122487691.1
MCH8183755.1	WP_266248086.1
MCH8183755.1	WP_154847630.1
MCH8183755.1	WP_104903854.1
MCH8183755.1	WP_094845198.1
MCH8183755.1	PPR78692.1
MCH8183755.1	WP_046384579.1
MCH8183755.1	WP_046488589.1
MCH8183755.1	WP_301555824.1
MCH8183755.1	WP_198720530.1
MCH8183755.1	PSJ21961.1
MCH8183755.1	WP_152478386.1
MCH8183755.1	WP_262203383.1
MCH8183755.1	WP_124385308.1
MCH8183755.1	OXS22235.1
MCH8183755.1	WP_167134549.1
MCH8183755.1	WP_243814325.1
MCH8183755.1	WP_250429207.1
MCH8183755.1	WP_299449948.1
MCH8183755.1	WP_013511620.1
MCH8183755.1	WP_078823391.1
MCH8183755.1	WP_123714739.1
MCH8183755.1	HCA9735885.1
MCH8183755.1	WP_295476406.1
MCH8183755.1	WP_285238003.1
MCH8183755.1	WP_265072949.1
MCH8183755.1	WP_108525902.1
MCH8183755.1	WP_247402146.1
MCH8183755.1	WP_024905599.1
MCH8183755.1	WP_025711155.1
MCH8183755.1	WP_117128494.1
MCH8183755.1	WP_208726518.1
MCH8183755.1	WP_068333809.1
MCH8183755.1	WP_084880959.1
MCH8183755.1	WP_155677207.1
MCH8183755.1	WP_116423745.1
MCH8183755.1	WP_149099497.1
MCH8183755.1	WP_141965041.1
MCH8183755.1	WP_115655855.1
MCH8183755.1	WP_226571026.1
MCH8183755.1	WP_185774263.1
MCH8183755.1	WP_016161418.1
MCH8183755.1	WP_203033965.1
MCH8183755.1	WP_205956462.1
MCH8183755.1	WP_013541066.1
MCH8183755.1	WP_110210985.1
MCH8183755.1	WP_152625710.1
MCH8183755.1	WP_096915532.1
MCH8183755.1	WP_013803733.1
MCH8183755.1	WP_296726474.1
MCH8183755.1	WP_289499520.1
MCH8183755.1	WP_257709229.1
MCH8183755.1	WP_224889838.1
MCH8183755.1	WP_102772247.1
MCH8183755.1	MBL42679.1
MCH8183755.1	WP_093346852.1
MCH8183755.1	WP_110226707.1
MCH8183755.1	WP_180248718.1
MCH8183755.1	WP_016449802.1
MCH8183755.1	WP_274833905.1
MCH8183755.1	WP_117133271.1
MCH8183755.1	WP_059571614.1
MCH8183755.1	WP_034366645.1
MCH8183755.1	HIU17156.1
MCH8183755.1	HBQ2548874.1
MCH8183755.1	WP_065802978.1
MCH8183755.1	WP_009115510.1
MCH8183755.1	WP_067591779.1
MCH8183755.1	WP_024092675.1
MCH8183755.1	UWS79076.1
MCH8183755.1	WP_046239161.1
MCH8183755.1	WP_277849544.1
MCH8183755.1	WP_032735974.1
MCH8183755.1	WP_074921641.1
MCH8183755.1	WP_232687915.1
MCH8183755.1	MCL6442442.1
MCH8183755.1	AAK53437.1
MCH8183755.1	WP_158978275.1
MCH8183755.1	WP_062086709.1
MCH8183755.1	MSO94941.1
MCH8183755.1	KGB81514.1
MCH8183755.1	EPM86650.1
MCH8183755.1	WP_036583363.1
MCH8183755.1	WP_287012251.1
MCH8183755.1	EAJ3172840.1
MCH8183755.1	WP_147470891.1
MCH8183755.1	WP_280191260.1
MCH8183755.1	EAK6885971.1
MCH8183755.1	WP_054539305.1
MCH8183755.1	WP_135224133.1
MCH8183755.1	WP_264753399.1
MCH8183755.1	ECK8511391.1
MCH8183755.1	PKB84033.1
MCH8183755.1	WP_016582838.1
MCH8183755.1	WP_002211923.1
MCH8183755.1	AYW83260.1
MCH8183755.1	AAS61700.1
MCH8183755.1	WP_052776298.1
MCH8183755.1	EIB8166064.1
MCH8183755.1	WP_011989934.1
MCH8183755.1	MBX0847894.1
MCH8183755.1	EAI4172113.1
MCH8183755.1	EAH7942337.1
MCH8183755.1	EAK6693270.1
MCH8183755.1	EDO7589303.1
MCH8183755.1	EIX7279786.1
MCH8183755.1	WP_049598011.1
MCH8183755.1	EJC2915174.1
MCH8183755.1	WP_162004496.1
MCH8183755.1	ECR2215325.1
MCH8183755.1	HAN0787500.1
MCH8183755.1	OUY17262.1
MCH8183755.1	MBF1238817.1
MCH8183755.1	WP_025383499.1
MCH8183755.1	EAI4228941.1
MCH8183755.1	EAJ4265655.1
MCH8183755.1	PKB80996.1
MCH8183755.1	MCH8282611.1
MCH8183755.1	WP_002424538.1
MCH8183755.1	WP_052774380.1
MCH8183755.1	ECZ1618718.1
MCH8183755.1	EAI9321486.1
MCH8183755.1	EAL4055940.1
MCH8183755.1	EFM2925683.1
MCH8183755.1	WP_072222937.1
MCH8183755.1	EAJ7881631.1
MCH8183755.1	EAK4192401.1
MCH8183755.1	EAK3644583.1
MCH8183755.1	EDO6653615.1
MCH8183755.1	WP_164491548.1
MCH8183755.1	EAL8759925.1
MCH8183755.1	WP_192898295.1
MCH8183755.1	EKO4729347.1
MCH8183755.1	EAH4816597.1
MCH8183755.1	WP_158191539.1
MCH8183755.1	EKN8342590.1
MCH8183755.1	WP_162004151.1
MCH8183755.1	EAJ2138289.1
MCH8183755.1	EAH6737076.1
MCH8183755.1	EGN9040529.1
MCH8183755.1	EFP5425076.1
MCH8183755.1	MDI27117.1
MCH8183755.1	WP_002422061.1
MCH8183755.1	QYH11778.1
MCH8183755.1	EAI1023150.1
MCH8183755.1	EIN8669669.1
MCH8183755.1	EAJ9424534.1
MCH8183755.1	EJX6056562.1
MCH8183755.1	EJY7048716.1
MCH8183755.1	EDP8316647.1
MCH8183755.1	EHS0585870.1
MCH8183755.1	EAJ1183751.1
MCH8183755.1	WP_002803910.1
MCH8183755.1	EAC1579734.1
MCH8183755.1	HIM80040.1
MCH8183755.1	EDO9175008.1
MCH8183755.1	WP_106850886.1
MCH8183755.1	WP_162004467.1
MCH8183755.1	WP_002777372.1
MCH8183755.1	WP_084867500.1
MCH8183755.1	EFN2919185.1
MCH8183755.1	WP_084957300.1
MCH8183755.1	WP_301814548.1
MCH8183755.1	EGD25583.1
MCH8183755.1	OVY83098.1
MCH8183755.1	EAI4298572.1
MCH8183755.1	WP_034552560.1
MCH8183755.1	NKR44634.1
MCH8183755.1	WP_049162979.1
MCH8183755.1	MCW1360648.1
MCH8183755.1	WP_277737326.1
MCH8183755.1	WP_286506188.1
MCH8183755.1	WP_116742126.1
MCH8183755.1	WP_025749781.1
MCH8183755.1	WP_162004791.1
MCH8183755.1	WP_104722411.1
MCH8183755.1	WP_098448934.1
MCH8183755.1	OVY72751.1
MCH8183755.1	QPQ36701.1
MCH8183755.1	WP_137633106.1
MCH8183755.1	EHJ7727607.1
MCH8183755.1	WP_115519966.1
MCH8183755.1	WP_139549399.1
MCH8183755.1	MBN6053766.1
MCH8183755.1	WP_121944445.1
MCH8183755.1	MAX58918.1
MCH8183755.1	WP_248929635.1
MCH8183755.1	WP_058339086.1
MCH8183755.1	WP_212888467.1
MCH8183755.1	MCQ2730443.1
MCH8183755.1	WP_225290985.1
MCH8183755.1	GHQ12184.1
MCH8183755.1	GHQ15837.1
MCH8183755.1	WP_231191496.1
MCH8183755.1	WP_283525418.1
MCH8183755.1	WP_120912807.1
MCH8183755.1	WP_034559228.1
MCH8183755.1	WP_212850615.1
MCH8183755.1	WP_249433380.1
MCH8183755.1	WP_187871772.1
MCH8183755.1	WP_033613843.1
MCH8183755.1	MCQ2641558.1
MCH8183755.1	WP_187911508.1
MCH8183755.1	WP_180652333.1
MCH8183755.1	WP_199492135.1
MCH8183755.1	WP_220841447.1
MCH8183755.1	WP_024113147.1
MCH8183755.1	WP_245015058.1
MCH8183755.1	WP_248425705.1
MCH8183755.1	MCQ2872477.1
MCH8183755.1	WP_033744735.1
MCH8183755.1	MCQ2875497.1
MCH8183755.1	WP_128004923.1
MCH8183755.1	WP_075160507.1
MCH8183755.1	WP_187875802.1
MCH8183755.1	WP_199495575.1
MCH8183755.1	WP_245043411.1
MCH8183755.1	WP_212854996.1
MCH8183755.1	WP_050844035.1
MCH8183755.1	WP_212781510.1
MCH8183755.1	WP_097683658.1
MCH8183755.1	WP_246964804.1
MCH8183755.1	WP_245103777.1
MCH8183755.1	WP_156549322.1
MCH8183755.1	WP_121094992.1
MCH8183755.1	WP_023591944.1
MCH8183755.1	WP_097681684.1
MCH8183755.1	GHR01883.1
MCH8183755.1	MCQ2636319.1
MCH8183755.1	WP_180412566.1
MCH8183755.1	WP_128480106.1
MCH8183755.1	WP_050852845.1
MCH8183755.1	WP_001040360.1
MCH8183755.1	MCQ2615911.1
MCH8183755.1	MDE2844183.1
MCH8183755.1	WP_219527291.1
MCH8183755.1	MCQ2865541.1
MCH8183755.1	WP_078252453.1
MCH8183755.1	WP_033589938.1
MCH8183755.1	WP_078258283.1
MCH8183755.1	GHR97241.1
MCH8183755.1	WP_120936107.1
MCH8183755.1	MCQ2808929.1
MCH8183755.1	MCQ2948368.1
MCH8183755.1	CAI8041908.1
MCH8183755.1	WP_001040391.1
MCH8183755.1	WP_171923849.1
MCH8183755.1	WP_246939987.1
MCH8183755.1	WP_120959353.1
MCH8183755.1	MCQ2852029.1
MCH8183755.1	WP_212783237.1
MCH8183755.1	WP_212890033.1
MCH8183755.1	WP_033763884.1
MCH8183755.1	WP_079357024.1
MCH8183755.1	WP_021310602.1
MCH8183755.1	WP_053459598.1
MCH8183755.1	WP_033775471.1
MCH8183755.1	WP_286448138.1
MCH8183755.1	WP_096398328.1
MCH8183755.1	WP_147775836.1
MCH8183755.1	MCQ2867413.1
MCH8183755.1	WP_245051920.1
MCH8183755.1	WP_100994279.1
MCH8183755.1	MCQ2779779.1
MCH8183755.1	WP_203104310.1
MCH8183755.1	MCQ2832957.1
MCH8183755.1	WP_128010055.1
MCH8183755.1	WP_096468009.1
MCH8183755.1	WP_156568108.1
MCH8183755.1	WP_088297131.1
MCH8183755.1	GHP52906.1
MCH8183755.1	WP_220827997.1
MCH8183755.1	WP_108511182.1
MCH8183755.1	WP_171930003.1
MCH8183755.1	MCQ2756957.1
MCH8183755.1	WP_127980020.1
MCH8183755.1	WP_015643937.1
MCH8183755.1	MQF68755.1
MCH8183755.1	WP_120943722.1
MCH8183755.1	MCQ2919841.1
MCH8183755.1	WP_064437335.1
MCH8183755.1	WP_100947853.1
